@relation 'columba-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Remove-R2-3,12-13'

@attribute ns numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute sexp numeric
@attribute bug {1,0}

@data
1,0,0,0,0,0,4,493,0.75,6147,0
1,0,0,0,95,0,1,0,1,362,1
1,0,0,0,8,0,1,0,1,16507,0
1,0,0.05,0.05,140,1,2,3,1,6604,0
1,0,0.151079,0.136691,139,0,2,0,1,6392,0
1,0.853637,2.067434,2.060307,60.8,1,5,902,0.333333,9638,1
1,0.318301,0.108046,0.066667,62.142857,1,5,90,0.571429,6525,0
1,0.968022,0.027641,0.018003,183.3,0,5,1393,0.6,440,1
1,0,0.030303,0,132,0,2,0,1,232,0
1,0,0.054688,0.367188,128,0,2,43,1,230,0
1,0,0,0,130.9375,0,1,0,0.0625,357,1
1,0,0.015385,0.015385,130,1,3,25,1,5567,0
1,0,0.11828,0,93,0,5,124,1,1863,0
1,0,1.224719,0.977528,89,1,4,20,1,11401,0
1,0.543564,0.153846,0.065934,91,1,2,2,1,6587,0
1,0,0,0,79,0,1,0,1,6568,0
1,0.736524,0.244713,0.181269,47.285714,0,7,339,0.857143,2003,0
1,0.880055,0.261654,0.038346,110.833333,1,5,367,0.5,157,1
1,0,0.085106,0.031915,94,1,1,10,1,4567,0
1,0.747631,0.089219,0.097893,89.666667,1,3,110,0.5,4166,1
1,0.333088,0.492386,0.152284,131.333333,0,1,8,0.666667,996,1
1,0.943381,0.120482,0.301205,55.333333,0,2,220,0.666667,159,0
1,0.894107,0.480769,0.942308,26,1,4,323,1,17062,0
1,0,0,0,23,0,1,0,1,3,0
1,0.608495,0.005682,0.005682,42.810811,0,3,441,0.189189,2519,1
1,0,0,0,7.2,0,1,0,0.2,2116,1
1,0,0,0,99,1,1,0,0.5,2379,0
1,0,0.001212,0.001212,825,1,4,0,1,2388,0
1,0,0.004878,0,820,1,4,3,1,2383,0
1,0.721928,0.02047,0.009856,659.5,1,10,67,1,2238,0
1,0,0.001252,0.001252,799,1,4,2,1,2210,0
1,0.684038,0.016915,0.01592,502.5,0,6,15,1,2174,0
1,0,0.008653,0.002472,809,1,4,1,1,2040,0
1,0,0.002494,0.002494,802,1,4,33,1,2025,0
1,0,0.001247,0.001247,802,0,4,0,1,1898,0
1,0,0.008728,0.001247,802,0,4,3,1,1897,0
1,0,0.325407,0.415519,799,0,4,4,1,1870,1
1,0,0.019277,0.014458,830,1,4,1,1,1868,0
1,0,0.05187,0.016888,829,0,4,0,1,1866,1
1,0,0,0.001225,816,1,4,13,1,1865,0
1,0,0.009792,0.001224,817,0,4,14,1,1851,0
1,0,0.001232,0.001232,812,0,4,79,1,1831,0
1,0,0.007389,0.008621,812,0,4,2,1,1790,1
1,0,0.00246,0.00246,813,1,4,7,1,1782,0
1,0,0.001232,0.001232,812,1,4,0,1,1781,0
1,0,0.034483,0.012315,812,1,4,4,1,1780,1
1,0,0.099738,0.116798,762,0,4,17,1,13616,0
1,0.559076,0.101119,0.087997,103.64,0,10,677,0.44,13300,1
1,0.835817,0.03553,0.031008,154.8,0,8,153,0.4,13003,0
1,0.999142,0.014899,0.010517,570.5,1,9,5,1,1623,0
1,0,0.012146,0.005398,741,1,4,1,1,1616,0
1,0,0.006015,0.001504,665,0,4,3,1,11526,0
1,1,0.019975,0.042447,400.5,1,6,4,1,11233,0
1,0,0.015385,0.001709,585,0,3,3,1,1572,1
1,0,0.013793,0.001724,580,1,3,1,1,1569,0
1,0,0.00692,0,578,1,3,14,1,1567,0
1,0,0.005894,0.013752,509,1,3,2,1,387,0
1,0.043676,0.133983,0.37637,410.5,1,4,292,1,2379,0
1,0,0,0,289.666667,0,1,0,0.333333,10230,0
1,0,0,0.023256,43,1,1,4,1,8583,0
1,0,0.391304,0.434783,23,0,2,57,1,1950,0
1,0,0,0,31.6,1,1,0,0.2,8537,1
1,0,0.59375,0.09375,32,0,2,9,1,2166,0
1,0.787123,0.200581,0.107558,43,0,6,512,0.5,1489,1
1,0,0.037037,0.037037,54,0,3,1,1,1503,0
1,1,0.043478,0.043478,23,1,2,2,0.5,1512,1
1,0,0,0,155,0,1,0,1,11672,0
1,0,0,0,8,0,1,0,1,6706,0
1,0,0.068027,0.047619,147,0,3,2,1,16874,0
1,0,0.02069,0.055172,145,0,3,7,1,2392,0
1,0.953598,0.009517,0.011713,151.777778,1,7,822,0.555556,16419,0
2,0.50723,0.22802,0.225161,60.826087,0,3,1766,0.521739,15819,1
1,0,0.059211,0.026316,152,0,3,0,1,1822,0
1,0,0.030769,0,65,1,3,74,1,10478,0
1,0,0.0625,0.0375,80,0,3,12,1,8679,0
1,0,0.064103,0,78,0,3,21,1,1352,0
1,1,0.077922,0.12987,38.5,0,3,47,1,1295,1
1,0,0.271186,0.101695,59,0,3,1,1,1085,0
1,0,0.050847,0,59,0,3,3,1,1084,0
1,0.766777,0.093023,0.075969,107.5,0,5,699,0.666667,5029,1
1,0.679667,0.425824,0.370879,121.333333,0,2,114,1,4708,0
1,0.284731,0.27069,0.181034,96.666667,0,2,21,0.833333,4196,1
1,0,0,0,52,0,1,0,0.5,3902,0
1,0,0,0,60,0,1,0,1,1667,0
1,0.441552,0.024691,0.021605,216,1,10,294,1,2205,0
1,0,0.015385,0.015385,130,1,2,20,1,2198,1
1,0.503258,0.070175,0.087719,57,0,5,163,1,1469,0
1,0.695248,0.089772,0.286976,104.538461,0,7,1321,0.692308,2142,0
1,0,0,0,56.142857,0,1,0,0.071429,10218,1
1,0,0.071429,0,14,1,1,17,1,1773,0
1,0.707384,0.06422,0.041284,72.666667,0,6,146,1,1737,1
1,0,0,0,9.666667,0,1,0,0.333333,1646,0
1,0,0.013514,0.013514,74,0,2,191,1,16844,0
1,0.94387,0.228992,0.161765,34,0,5,3189,0.571429,15759,1
1,0.945357,0.770833,0.256944,36,0,1,0,0.5,17143,0
1,0.833078,0.361868,0.257782,52.717949,0,6,3543,0.358974,16945,1
1,0,0,0,48.333333,0,1,0,0.333333,12544,0
1,0,0.392857,0.071429,56,1,2,96,1,1709,0
1,0,0,0,50,0,1,0,1,1542,1
1,0,0.392857,0.071429,56,1,2,151,1,1708,0
1,0,0,0,51,0,1,0,1,10247,0
1,0.99901,0.040724,0.020362,221,1,4,0,0.5,2437,0
1,0,0.002809,0.002809,356,0,3,22,1,2227,1
1,0,0.025281,0.042135,356,1,3,67,1,2221,0
1,0,0.005587,0.044693,358,1,3,21,1,2071,0
1,0.886541,0.083333,0.02619,210,1,4,219,1,1973,1
1,0.918296,0,0.011132,269.5,1,4,19,1,1956,0
1,0,0.005571,0.002786,359,0,3,155,1,1917,0
1,0,0.016713,0,359,1,3,50,1,13563,1
1,0,0.005571,0.002786,359,1,2,54,1,75,0
1,0,0,0,359,0,1,0,1,10250,1
1,0,0,0,6,0,1,0,1,6391,0
1,0,0.3375,0.225,160,0,3,0,1,332,0
1,0.212322,0.177982,0.181651,181.666667,0,4,8,1,1148,1
1,0,0.044304,0.006329,158,0,3,15,1,6584,0
1,0,0.006494,0.006494,154,1,3,2,1,1071,0
1,0.898515,0.266234,0.073593,115.5,1,4,77,0.75,6356,1
1,0,0.016129,0.016129,124,1,2,1,1,6118,1
1,0.372256,0.962,0.968,100,0,2,548,0.6,309,1
1,0,1.280992,1.363636,121,1,2,2,1,7,0
1,0,0,0.015625,128,0,2,0,1,3,0
1,0,0.015385,0,130,1,2,16,1,2,0
1,0.757335,0.074138,0.001724,116,0,4,244,0.8,1079,1
1,0,0.105263,0.105263,38,1,2,0,1,6384,0
1,0.850946,1.045333,1.24,125,0,2,151,0.666667,317,1
1,0.622713,1.350538,1.223656,155,0,2,252,0.333333,28,1
1,0,1.663265,1.653061,98,0,2,3,1,8,0
1,0,1.641026,1.423077,78,1,4,17,1,391,0
1,0,0,0,40,0,1,0,1,363,1
1,0,0.12,0.08,50,1,2,6,1,1104,0
1,0,0.040816,0.040816,49,1,2,6,1,1081,1
1,0,0,0,37.333333,0,1,0,0.333333,1070,1
1,0,0.320856,0.486631,187,0,3,7,1,334,0
1,0,0.468085,0.06383,188,0,3,2,1,329,0
1,0,0.077465,0,142,0,3,0,1,1072,0
1,0.905619,0.031674,0.0181,73.666667,1,3,26,1,6378,1
1,0.600719,0.063943,0.01421,93.833333,0,4,62,0.666667,1070,1
1,0.751661,0.445283,0.141509,106,0,5,21,0.8,6342,1
1,0.071759,0.213483,0.651685,133.5,0,4,4,1,1043,0
1,0,0.163636,0.018182,110,0,2,16,1,325,0
1,0.659248,0.40493,0.93662,94.666667,1,2,5,0.666667,323,1
1,0,0.014286,0.028571,210,0,2,2,1,6,0
1,0,0.569378,0.382775,209,0,2,1,1,1,0
1,0,0,0,142.142857,0,1,0,0.142857,452,1
1,0.836641,0.020408,0.023324,171.5,0,2,24,1,1727,0
1,0,0,0,0,0,5,137,0.333333,371,0
1,0,0,0,6.5,0,1,0,0.25,6342,0
1,0.846139,0.114058,0.135279,94.25,0,5,8,0.5,363,1
1,0,0,0,48,0,1,0,1,358,0
1,0.167027,0.541176,0.411765,42.5,0,4,147,1,394,0
1,0.677787,0.25827,0.235369,56.142857,0,5,865,0.357143,358,1
1,0,0,0,6,1,1,0,1,8655,1
1,0,0,0,0,0,1,0,1,1631,0
1,0.952603,0.84944,0.011905,62.086957,0,2,46,0.130435,1631,0
1,0,0,0,4.666667,0,1,0,0.333333,9957,0
1,0,0,0,0,0,1,0,1,1631,0
1,0,0.066667,0.4,1.153846,0,3,4897,0.538462,13986,0
1,0,0,0,8.6,0,1,0,0.1,13986,1
1,0,0,0,73.666667,0,1,0,0.333333,8356,1
1,0.703258,0.121411,0.133716,67.722222,0,5,534,0.611111,5248,0
1,0.385823,0.142582,0.34104,64.875,0,2,22,0.625,3649,1
1,0,0,0,0,0,1,0,1,1631,0
1,0,0,0,0,0,1,0,1,1688,0
1,0.927115,1.07362,0.147239,54.333333,0,1,0,0.333333,1688,0
1,0,0,0,19,1,1,0,1,3722,0
1,0.525855,0.138402,0.218324,51.3,0,4,309,0.8,5225,1
1,0,0.434783,0.195652,23,0,4,17,1,4801,0
1,0,0,0,0,0,1,0,1,1631,0
1,0,0,0,6,0,1,0,1,13880,0
1,0,0,0,6,0,1,0,1,13545,0
1,0.281911,0.642325,0.554396,167.75,1,7,73,1,1565,1
1,0,0,0,24.333333,0,1,0,0.333333,1552,1
1,0.781513,0.059666,0.054893,104.75,1,2,52,0.75,2702,0
1,0,0.218182,0.163636,55,0,2,19,1,1770,0
1,0,0,0,0,1,2,17,1,4651,0
2,0.86762,0.042654,0.062288,61.541667,0,2,255,0.5,4399,1
1,0,0.006494,0.006494,154,1,2,4,1,976,0
1,0.450791,0.150485,0.106796,103,0,2,0,1,914,1
1,0.498918,0.237288,0.086629,106.2,0,1,0,0.8,688,0
1,0,0,0,40.5,0,1,0,0.5,2311,0
1,0,0.213592,0.15534,103,0,4,0,1,1934,1
1,0,0.18,0.05,100,1,4,13,1,1930,0
1,0,0.136842,0.115789,95,1,4,1,1,1867,0
1,0,0.053763,0.010753,93,1,4,79,1,1828,0
1,0,0.012987,0.012987,77,1,4,7,1,1537,0
1,0.863121,0.113043,0.008696,57.5,1,3,19,1,9788,0
1,0,0.271429,0.285714,70,1,2,7,1,7333,0
1,0,0.032258,0,62,1,2,1,1,5907,0
1,0.842783,0.118404,0.138916,102.449275,0,6,4860,0.449275,5904,1
1,0,0.274194,0.209677,62,0,2,20,1,411,1
1,0.616969,0.149059,0.403763,115.166667,0,4,27,0.5,5279,0
1,0.495173,0.05803,0.053981,370.5,0,1,6,1,1639,0
1,0.941031,0.07441,0.038113,220.4,0,1,57,0.8,1501,0
1,0,0.068966,0,174,1,4,16,1,2013,0
1,0.659376,0.174129,0.029851,100.5,1,4,493,1,1929,0
1,0,0.019481,0.006494,154,1,4,25,1,1597,0
1,0,0.263889,0.104167,144,1,4,1,1,1535,1
1,0,0.037313,0.022388,134,1,4,6,1,1534,1
1,0,0.007519,0.007519,133,1,4,1,1,1527,1
1,0,0.030075,0,133,0,4,1,1,10639,1
1,0,0.263158,0.008772,114,1,4,69,1,10159,0
1,0.675484,1.121931,1.105843,236.2,1,5,59,0.6,1323,1
1,0.334369,0.026549,0.004425,9.22449,1,4,1184,0.122449,5534,0
1,0,0.019608,0.009804,102,0,2,0,1,635,0
1,0,0.19802,0.316832,101,0,2,0,1,633,0
1,0.918296,0.015464,0.015464,97,0,4,108,0.5,5918,0
1,0.187684,0.171875,0.026042,64,0,2,90,0.666667,442,0
1,0,0.033898,0.076271,118,0,3,15,1,200,0
1,0.994949,0.029703,0.007426,101,1,2,81,0.75,4676,0
1,0,0.016807,0.008403,119,0,2,38,1,4604,0
1,0.763235,0.028381,0.03172,149.75,0,2,81,1,1770,0
1,0.741062,0.018642,0.008126,418.4,1,8,353,1,2061,1
1,0.275561,0.06501,0.043977,174.333333,1,5,239,0.666667,1855,1
1,0.879503,0.020487,0.015365,156.2,1,7,91,0.8,1796,1
1,0,0.015038,0.018797,266,0,5,2,1,1787,0
1,0,0,0.277778,270,0,5,68,1,13548,0
1,0,1.828767,1.89726,292,1,5,0,1,2037,1
1,0.975169,0.065138,0.007339,363.333333,1,6,3,0.333333,1561,1
1,0,0.003906,0,256,1,5,0,1,2024,0
1,0,1.858824,1.964706,255,1,5,6,1,2022,0
1,0,0.018382,0.018382,272,1,5,1,1,1547,1
1,0,0.301471,0.257353,272,0,5,7,1,1536,1
1,0,0.003922,0.003922,255,1,5,0,1,1916,0
1,0.713475,0.183432,0.269231,135.2,0,4,87,0.8,1165,0
1,0.637826,0.249657,0.193416,121.5,0,4,199,1,6797,0
1,0.60004,0.291163,0.324186,238.888889,1,6,205,0.888889,6509,1
1,0.754851,0.038206,0.08804,150.5,0,4,60,0.75,5445,0
1,0.965634,0.031746,0.039683,42,0,2,0,1,3558,0
1,0,0,0,35.5,0,1,0,0.125,450,1
1,0,0,0,39,1,1,0,1,4638,0
1,0.960314,0.039655,0.034483,96.666667,0,6,374,0.5,12890,0
1,0.940167,0.026736,0.018542,154.6,0,10,841,0.933333,11687,1
1,0.799091,0.087963,0.013889,144,1,6,6,1,11195,0
1,0.955092,1.678049,1.721951,102.5,1,4,70,1,10261,1
1,0.664099,0.828125,0.573661,112,0,4,85,0.75,9847,0
1,0.863121,0.017794,0.032028,140.5,1,2,0,0.5,1188,0
1,0.881921,0.069269,0.02309,181.9,0,7,23,0.5,1186,1
1,0,0,0,50,1,1,0,1,5539,0
1,0,0.136986,0.178082,73,0,3,1,1,410,1
1,0.839578,0.563147,0.430642,80.5,0,3,341,0.833333,643,0
1,0,0.071429,0.071429,56,0,2,0,1,634,0
1,0,0,0,0,0,1,123,1,5814,0
1,0,0,0,91.5,1,1,0,0.5,4637,0
1,0.855689,0.047991,0.041016,91.897436,0,9,1658,0.384615,12465,1
1,0,0.0625,0.007813,128,0,6,10,1,4,0
1,0,0,0.080645,124,0,5,7,1,1543,0
1,0.627407,0.06734,0.072952,222.75,0,7,19,0.625,7325,1
1,0.892756,0.171598,0.011834,67.6,0,4,349,0.6,6568,0
1,0.687117,0.524129,0.262735,106.571429,0,4,297,0.857143,5999,1
1,0.992774,0.032967,0.113553,136.5,0,3,0,1,415,1
1,0,0.151376,0.082569,218,0,3,1,1,408,0
1,0.999723,0.142322,0.048689,133.5,0,3,23,1,666,0
1,0.831474,0.065306,0.012245,122.5,1,3,22,0.5,653,0
1,0.910348,0.157895,0.125,152,1,2,159,1,274,0
1,0,0.257862,0.194969,159,0,3,0,1,632,0
1,0,0,0,25.666667,0,1,0,0.333333,5918,0
1,0.535357,1.621805,1.942105,70,1,6,561,0.578947,8521,1
1,0,0,0,0,1,2,43,1,8501,0
1,1,0.060606,0.060606,33,0,1,248,0.5,5921,0
1,0,0,0,33,1,1,0,0.5,4627,0
1,0.873339,1.606711,1.58255,49.666667,1,4,926,0.466667,9653,1
1,0,0,0,88,0,1,0,0.5,4799,0
1,0,0,0,3,0,1,0,1,16714,0
2,0,0,0,22.333333,0,1,0,0.333333,17676,1
1,0,0.12,0,25,1,2,1,1,6333,0
1,0.932112,0.134328,0.208955,33.5,0,2,29,1,6297,0
1,0,0.035714,0.035714,28,0,2,0,1,1026,0
1,0.6476,0.192849,0.306609,61.533333,0,4,504,0.8,1024,1
1,0.635315,0.103448,0.013793,116,0,3,199,1,4988,1
1,0,0.124542,0.010989,273,0,3,1,1,1900,0
1,0,0.322835,0.244094,254,0,3,8,1,1896,1
1,0.835989,0.013793,0.041379,145,1,8,195,1,1862,0
1,0,0.02008,0.072289,249,1,3,27,1,1856,0
1,0,0.015625,0.003906,256,1,3,79,1,1835,0
1,0,0.019685,0.019685,254,0,3,9,1,1791,0
1,0,0.043825,0.015936,251,0,3,43,1,11525,0
1,0.890492,0,0.045296,143.5,1,6,4,1,1526,0
1,0.831906,0.022142,0.023956,162.058823,0,7,545,0.705882,1451,1
1,0,0.506438,0.467811,233,1,3,0,1,9883,0
1,0,0.008734,0.008734,229,1,3,2,1,1922,1
1,0.746159,0.231595,0.22546,217.333333,1,6,39,0.666667,1326,1
1,0,0.064516,0.653226,124,0,3,3,1,1176,0
1,0.391244,0.191045,0.041791,167.5,0,4,52,1,5797,0
1,0,0.030488,0.079268,164,0,2,85,1,404,0
1,0.822805,0.033784,0.033784,26.909091,0,2,124,0.909091,3902,0
1,0.29393,0.004329,0.004329,16.5,0,2,752,0.238095,2302,1
1,0.89809,0.030231,0.064714,57.216216,0,2,78,0.243243,43,0
1,0,0,0,104,0,1,0,0.125,26,1
1,0,0.111111,0.111111,36,0,2,21,1,1701,0
1,0.617594,0.781437,0.781437,33.4,0,6,722,0.6,15163,0
1,0,0.0625,0.03125,32,1,4,142,1,13803,0
1,0.809434,0.412297,0.432188,61.444444,1,7,600,0.888889,10312,1
1,0,0.027778,0.111111,18,1,1,9,1,4686,0
1,0,0,0,40,1,1,0,1,4651,1
1,0.205336,1.704545,1.731061,66,0,8,534,1,15113,1
1,0,0.040541,0,74,1,7,0,1,40,0
1,0,0.125,0.013889,72,1,7,10,1,39,1
1,0.560484,0.191667,0.185417,68.571429,0,6,79,0.714286,1510,1
1,0.7521,1.212366,1.212366,74.4,0,7,305,0.8,10300,0
1,0.810232,2.063492,2.141534,58.153846,1,5,360,0.538462,9666,1
1,0,0,0,56.5,1,1,0,0.5,4655,0
1,0.735063,0.071942,0.030576,79.428571,1,8,696,0.857143,2091,0
1,0.249528,0.755435,0.755435,61.333333,0,6,298,1,15116,0
1,0,0.025641,0,117,0,6,25,1,1963,0
1,0.591673,0.079755,0.04908,81.5,1,7,93,1,1806,0
1,0.662027,0.092702,0.037475,101.4,0,7,748,1,1779,1
1,0.94566,0.029126,0.024272,103,0,6,18,1,12963,0
1,0.630455,0.061649,0.056045,156.125,1,9,49,0.875,12612,1
1,0,0.27027,0.198198,111,0,6,0,1,74,0
1,0,0.008403,0.008403,119,1,6,1,1,72,1
1,0.83503,0.443213,0.387812,51.571429,0,4,154,0.571429,378,1
1,0,0.37963,0.111111,108,0,2,69,1,1312,0
1,0.660681,0.171464,0.043805,114.142857,0,6,208,0.857143,6562,1
1,0,0.043478,0.021739,46,0,1,7,1,4690,1
1,0.72144,0.770745,0.766312,55.841584,0,10,12424,0.485149,14884,1
1,0.65544,0.572004,0.566969,70.928571,0,8,2074,0.785714,14389,0
2,0.74072,0.078375,0.06366,82.263158,0,11,3730,0.315789,17581,0
1,0,0.105769,0,104,0,2,223,1,13838,0
1,0.72727,0.053333,0.026667,37.5,1,4,568,0.833333,11572,0
1,0,0.020833,0.010417,96,1,2,1,1,11421,0
1,0,0.198113,0.018868,106,0,2,1,1,2056,1
1,0,2.450549,2.747253,91,0,2,5,1,2034,0
1,0,0.02,0.02,100,1,1,13,1,10643,0
1,0.538965,0.55477,0.413428,94.333333,1,5,27,1,10638,0
1,0,2.367347,2.102041,98,0,1,13,1,10590,1
1,0,0.057471,0,87,1,1,7,1,10481,0
1,0,0.190476,0.011905,84,0,1,3,1,10357,0
1,0,0.096154,0.25,52,1,4,4,1,10635,1
1,0,0.411765,0.372549,51,0,3,106,1,2032,1
1,0,0.431373,0.411765,51,0,3,106,1,2027,1
1,0.818586,0.127451,0.009804,68,1,4,30,0.333333,9867,0
1,0,1.890909,2.045455,110,0,3,18,1,2033,1
1,1,0.02451,0.014706,102,1,4,14,1,10359,0
1,0,0.041667,0.033333,120,1,3,3,1,10356,0
1,0.996792,0.170854,0.055276,99.5,1,3,99,1,10355,1
1,0.995247,0.094241,0.031414,63.666667,0,1,3,0.333333,8683,0
1,0,0.555556,0,9,0,2,157,1,18,0
1,0,0,0,15.5,0,1,0,0.25,9863,0
1,0,0.030303,0,33,0,2,141,1,11197,0
1,0,0,0,14,0,1,0,1,11197,0
1,0,0,0,17.2,0,1,0,0.2,9882,0
1,0,0,0.095238,21,0,1,131,1,10693,0
1,0.550612,0.254195,0.244128,49.666667,0,8,1009,0.458333,14488,1
1,0,0,0,36.333333,0,1,0,0.166667,13879,1
1,0,0.030303,0.015152,66,1,2,5,1,27,0
1,0,0,0,48,0,1,0,1,10225,1
1,0,3.012876,1.476395,233,0,2,34,1,19,0
1,0,0,0,12.5,0,1,0,0.5,1084,1
1,0,0,0,34.5,0,1,0,0.5,2121,0
1,0,0,0,0,0,2,1,1,3,0
1,0,0,0,0,0,2,143,1,5388,0
1,0.409265,0.237203,0.194757,61.615385,0,3,293,0.615385,1885,0
1,0.875088,0.044006,0.025797,116.294118,0,2,87,0.470588,68,1
1,1,0.02449,0.036735,81.666667,1,2,273,0.333333,534,0
1,0,0.082192,0,73,1,3,103,1,2,0
1,0.808947,0.2,0.103125,91.428571,1,5,455,0.857143,599,1
1,0,0.024096,0,83,1,2,1,1,47,0
1,0,0.211111,0.011111,90,1,3,164,1,1,0
1,0,0.0033,0,303,1,4,0,1,449,0
1,0,0.006623,0,302,1,4,1,1,448,0
1,0,0.01,0.006667,300,1,4,21,1,1113,0
1,0,0.12709,0.110368,299,1,4,4,1,6322,0
1,0.881291,0.143617,0.015957,188,0,4,15,1,193,1
1,0.468392,0.247423,0.020619,323.333333,0,5,15,1,181,1
1,0,0.145749,0.036437,247,0,4,2,1,996,1
1,0,0.312775,0.044053,227,0,4,3,1,6236,0
1,0,0.013158,0,228,0,3,3,1,5906,0
1,0,0.004255,0.33617,78.333333,0,3,120,1,5459,0
1,0,0.003817,0.007634,131,0,2,97,1,4997,1
1,0,0.024291,0.024291,247,0,2,17,1,4554,1
1,0.147311,0.087855,0.157623,193.5,1,2,0,0.5,4185,0
2,0.586943,0.141914,0.10396,67.333333,0,2,303,0.666667,3930,0
1,0,0.004065,0.004065,246,1,1,0,1,2690,0
1,0.658977,0.020179,0.035874,446,0,1,47,1,2689,1
1,0,0.171053,0.118421,228,1,3,44,1,5709,0
1,0,0.013889,0.143519,216,1,3,44,1,5708,0
1,0,0.032895,0.006579,152,1,5,7,1,9979,0
1,0,3.096552,3.062069,145,1,4,7,1,510,0
1,0,0,0,153,0,1,0,1,6890,0
1,0.456684,0.687861,0.66474,173,1,5,14,1,1328,1
1,0,2.106061,2.106061,264,1,5,3,1,1315,1
1,0,0.018939,0.155303,264,0,5,1,1,1503,1
1,0,2.121864,1.964158,279,1,5,13,1,501,0
1,0,0.021538,0.006154,325,1,5,17,1,343,0
1,0,0.009259,0.006173,324,1,4,7,1,1142,0
1,0.898956,0.057564,0.014726,93.375,1,5,76,0.875,1122,0
1,0,0.009317,0.012422,322,1,4,1,1,6591,1
1,0.685608,0.191358,0.162551,121.5,1,5,11,1,6453,1
1,0.728951,0.133226,0.048154,311.5,0,4,13,1,195,1
1,0,0.064189,0.003378,296,1,4,3,1,159,1
1,0,0.58885,0.003484,287,0,4,9,1,158,0
1,0,0.031111,0.075556,225,0,3,1,1,313,0
1,0,0.580786,0.502183,229,0,3,55,1,312,0
1,0,0.009091,0.004545,220,1,2,8,1,4783,0
1,0,0.022422,0.008969,223,0,2,17,1,4553,0
1,0,0.022222,0.017778,225,1,1,0,1,669,0
1,0,0.022422,0.022422,223,1,2,25,1,1808,0
1,0,0.015625,0.015625,64,1,2,16,1,46,0
1,0,0.018519,0.018519,54,1,2,4,1,44,0
1,0.775691,0.054755,0.014409,69.4,1,1,0,1,680,1
1,0,0,0,153,0,1,0,0.5,28,1
1,0.92322,0.03504,0.018868,92.75,0,2,4,0.25,51,0
1,0,0.039326,0.050562,178,0,3,2,1,5427,0
1,0,0,0,0,0,6,116,1,10230,0
1,0.915703,2.351037,2.369295,401.666667,1,7,21,1,119,0
1,0.698294,0.025293,0.028994,270.166667,1,7,193,0.5,1221,1
1,0.918296,0.013944,0.00996,502,0,6,26,0.5,1151,0
1,0,0.129688,0.078125,640,1,5,3,1,6593,1
1,0.813995,0.150356,0.120107,281,0,6,53,0.75,6513,1
1,0.67448,0.283616,0.188701,295,1,5,65,1,6496,0
1,0,0.021703,0,599,0,5,1,1,1087,0
1,0,0.134126,0.139219,589,1,5,0,1,6373,1
1,0.965636,0.014039,0.010799,463,1,6,3,1,1049,1
1,0,0.006612,0.004959,605,1,5,0,1,6319,0
1,0.792272,0.18984,0.128342,224.4,0,5,112,1,6318,1
1,0,0.149038,0.083333,624,1,5,0,1,6283,1
1,0,0.032012,0.016768,656,1,5,1,1,6237,0
1,0.735794,0.074873,0.024112,112.571429,1,4,294,0.857143,5407,1
1,0,0.013997,0.026439,643,0,4,0,1,5280,0
1,0.999743,0.055828,0.047992,510.5,0,3,92,1,19,0
1,0,0.003263,0.001631,613,1,2,0,1,3410,1
1,0,0.017787,0.001976,506,1,1,0,1,942,0
1,0.879173,0.016509,0.061321,282.666667,1,2,4,1,825,1
1,0,0.008114,0.004057,493,0,1,0,1,816,0
1,0,0.071274,0.107991,463,0,1,0,1,690,0
1,0.825367,1.259021,1.25,141.090909,1,7,660,0.727273,9677,1
1,0,0,0,38,1,1,0,1,6373,0
1,0,0,0,0,0,3,277,0.666667,10236,0
1,0.089703,0.293333,0.293333,150,0,2,46,1,9837,0
1,0.942631,0.010397,0.000945,211.6,1,5,122,0.8,5481,0
1,0.864848,0.035688,0.054625,274.6,0,4,15,0.4,5440,1
1,0,0,0,0,0,1,19,1,8428,0
1,0,0,0,6,1,1,0,1,6593,0
1,0,0.102564,0.064103,78,0,3,8,1,24,0
1,0,0.302632,0.315789,76,1,3,70,1,17,0
1,0,0.307692,0.179487,39,0,3,78,1,25,0
1,0.418982,0.387333,0.060667,187.5,0,4,410,0.5,5341,0
1,0.479045,0.017241,0.060345,212.666667,1,2,50,0.666667,4183,1
1,0.875,0.008138,0.008138,245.75,1,2,122,1,4170,1
1,0.950049,0.738095,0.107143,42,0,4,260,1,5381,0
1,0,0.017544,0.017544,57,1,2,9,1,4666,0
1,0.617061,0.043651,0.003968,84,0,3,192,0.5,4526,1
1,0,0,0,50,0,1,0,0.043478,200,1
1,0.933025,0.433735,0.084337,41.5,1,2,0,0.5,5399,0
1,0.645418,0.928571,0.183673,24.5,0,2,150,0.75,5397,1
1,0,0.115385,0.115385,26,1,2,1,1,4,0
1,0.833801,0.021739,0.037681,98.571429,1,4,126,0.857143,4683,1
1,0,0,0,24,1,1,0,0.5,3384,1
1,0,0.136364,0.136364,22,1,2,1,1,5,0
1,0.615431,0.144646,0.047589,319.4,0,2,220,0.8,2849,1
1,0.819448,0.028133,0.012788,130.333333,1,2,3,1,6,1
1,0,0.009901,0.148515,101,1,2,24,1,1813,0
1,0,0.019851,0.004963,403,0,3,3,1,5393,0
1,0.889356,0.0538,0.041845,146.375,0,2,190,0.625,139,0
1,0,2.296,2.208,125,1,4,2,1,227,0
