@relation 'postgres-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Remove-R2-3,12-13'

@attribute ns numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute sexp numeric
@attribute bug {1,0}

@data
1,0.635007,0.046387,0.057984,186.833333,0,4,49,0.5,627,0
1,0.426229,0.052803,0.003249,615.5,0,3,18,0.5,621,1
1,0.447499,0.08761,0.006258,399.5,0,6,8,1,461,0
1,0.736415,0.010029,0.00295,423.75,0,7,345,1,339,1
1,0,0,0.028481,316,1,6,1,1,304,0
1,1,0.016949,0.016949,59,1,7,120,0.5,295,0
1,0,0.008584,0.008584,233,1,6,38,1,291,0
1,0,0.016722,0.006689,299,0,5,190,1,290,0
1,0.481256,0.053551,0.012401,295.666667,1,6,804,0.5,206,1
1,0,0,0.026667,75,1,4,15,1,198,0
1,0.85282,0.03154,0.009276,179.666667,0,6,408,1,185,0
1,0,0.011765,0.023529,85,1,7,2266,1,674,0
1,0,0.017192,0.002865,349,1,3,214,1,697,0
1,0,0.011628,0.023256,86,1,7,1896,1,672,0
1,0,0.020202,0.030303,99,1,7,748,1,670,0
1,0,0.010504,0.010504,476,0,7,1,1,272,0
1,0,0.006303,0.006303,476,0,7,1,1,1956,0
1,0.656066,0.040931,0.009631,311.5,1,8,92,0.25,1951,1
1,0.746994,0.040612,0.037267,299,0,8,845,0.714286,1942,0
1,0,0.011111,0.008889,450,0,7,0,1,1714,0
1,0,0.002268,0.002268,441,1,5,35,1,702,0
1,0,0.002268,0.002268,441,1,5,26,1,691,0
1,0,0.002268,0.002268,441,1,5,239,1,703,0
1,0,0.002268,0.002268,441,1,5,204,1,692,0
1,0,0.008889,0.006667,450,0,7,377,1,1715,0
1,0,0.022321,0.011161,448,0,7,377,1,1713,0
1,0,0.004494,0.004494,445,1,6,108,1,1649,0
1,0.906586,0.020096,0.0209,311,1,8,0,0.25,1955,0
1,0.83064,0.053554,0.042918,235.058823,0,11,4613,0.323529,1445,1
1,0.993617,0.071233,0.00274,73,0,7,235,0.2,157,0
1,0,0.008333,0.008333,120,1,4,2,1,289,0
1,0.129234,0.162455,0.039711,138.5,1,3,223,1,486,0
1,0,0.076923,0.069231,130,0,5,395,1,731,0
1,0.479832,0.05625,0.004167,240,1,7,190,1,1834,0
1,0.582257,0.027601,0.017389,402.555556,1,8,2065,0.555556,1816,1
1,0,0.00838,0.00838,358,0,4,3,1,264,0
1,1,0.004237,0.004237,236,0,7,0,0.25,902,0
1,0.591673,0.018844,0.060302,398,1,5,96,1,740,0
1,0,0.008596,0.008596,349,1,3,50,1,704,0
1,0,0,0.008696,345,1,3,0,1,685,0
1,0.578854,0.024823,0.008865,282,1,9,2670,1,684,1
1,0.92062,0.004418,0.004418,452.666667,1,7,292,1,672,0
1,0.590189,0.080219,0.091158,219.4,0,7,14,0.4,470,1
1,0.863121,0.054124,0.054124,194,0,3,65,1,258,1
1,0,0.004237,0.004237,236,0,3,5,1,1550,0
1,0.329846,0.081433,0.026059,153.5,1,7,267,1,250,1
1,0,0.004425,0.004425,226,1,3,35,1,196,1
1,0.684038,0.016129,0.009217,217,1,7,594,1,712,0
1,0,0.008596,0.008596,349,1,3,264,1,705,0
1,0.919037,0.008278,0.006071,362.4,1,8,841,0.8,690,0
1,0,0.008696,0.008696,345,1,3,136,1,676,0
1,0,0,0,0,0,1,10,1,206,0
1,0,0,0,36,0,1,0,1,178,0
1,0,0,0,2,0,1,0,1,1342,0
1,0,0,0,0,0,2,223,1,595,0
1,0,0,0,0,0,1,53,0.181818,189,0
1,0.926819,1.446154,0.892308,32.5,1,1,2,0.5,169,0
1,0,0,0,0,0,2,0,1,1303,0
1,0.210279,0.050847,0.039548,29.5,0,1,67,0.666667,1152,0
1,0,0.01087,0.043478,92,1,3,20,1,24,0
1,0.62835,0.037752,0.004824,397.333333,0,6,23,0.5,373,1
1,0,0.290323,0.032258,31,1,4,42,1,167,1
1,0,0,0,43.5,0,1,0,0.5,191,0
1,0.543564,0.006723,0.006723,595,0,3,2,1,553,0
1,0,0,0,110,1,1,0,1,8,0
1,0.616137,0.143148,0.004067,273.222222,1,10,1583,0.777778,1856,1
1,0,1,1,0,0,4,145,1,911,0
1,0,0,0,3,0,1,0,1,116,1
1,0,0.007055,0.007055,567,0,3,2,1,1141,0
1,0.861499,0.03132,0.016406,167.625,1,5,43,0.375,963,1
1,0,0.027273,0.027273,110,0,1,2,1,11,0
1,1,0,0.134328,22.333333,1,8,0,0.333333,13,0
1,0,0,0,4,0,1,0,1,912,0
1,0,0.227273,0.136364,22,1,4,486,1,63,0
1,0.496838,0.060779,0.044634,351,1,4,54,1,640,1
1,0.745147,0.079459,0.040857,394.333333,1,6,503,0.777778,998,1
1,0,0.005464,0.005464,183,0,1,3,1,1032,0
1,0.994985,0.048649,0.016216,185,0,2,252,0.5,1314,0
1,0,0,0,204,0,1,0,1,1015,1
1,0,0,0,238.6,1,1,0,0.2,1856,1
1,0,0,0,140.129032,0,1,0,0.032258,943,1
1,0.732583,0.194305,0.104969,179.1,0,1,10,0.1,953,1
1,0,0,0,0,0,1,14,0.5,1134,0
1,0,0.40625,0.8125,64,0,2,689,1,1720,0
1,0,0.0125,0.0125,80,0,1,11,1,1163,0
1,0.903758,0.037866,0.017212,145.25,1,4,1192,0.5,1307,0
1,0,0,0,195,0,1,0,1,1002,1
1,1,0.010256,0.010256,97.5,0,2,52,0.5,567,0
1,0,0,0,75,0,1,0,0.333333,1002,0
1,0.913338,0.01191,0.01191,151.133333,1,1,0,0.033333,1098,0
1,0.982141,0,0.009669,241.333333,0,2,1245,0.666667,1873,0
1,0.918296,0.004484,0.004484,334.5,0,1,0,0.5,1858,0
1,0.999775,0.206687,0.223404,329,0,1,2,0.5,1876,0
1,0,0,0.105882,425,1,1,1,1,1874,0
1,0.912678,0.001914,0.00973,125.38,0,8,9036,0.26,1643,0
1,0.927365,0.028236,0.028236,134.777778,0,5,8870,0.166667,1710,0
1,0.148549,0.183511,0.191489,188,0,1,11,1,1143,0
1,0,0.046875,0.046875,64,0,2,28,1,1762,0
1,0,0,0,71,1,1,0,1,1035,1
1,0,0.903509,0.052632,57,0,1,14,0.5,1140,0
1,0.996276,0.318339,0.307958,144.5,0,1,1,1,955,1
1,0.245876,0.573343,0.271035,447.666667,1,3,854,1,1718,1
1,0,0.063492,0.055556,126,0,3,50,1,574,0
1,0,0.00565,0.00565,177,0,1,11,1,1931,0
1,0.764205,0.006098,0.006098,738,0,6,19,1,1930,0
1,0,0.300578,0.294798,173,0,1,1,1,1927,0
1,0,0.005814,0.005814,172,1,1,1,1,1923,0
1,0,0,0,172,1,1,0,1,1922,1
1,0.829401,0.02108,0.014407,146.533333,1,9,1148,0.111111,1257,1
1,0.913338,0.01191,0.01191,151.133333,0,1,0,0.033333,1128,0
1,0.918296,0.007813,0.007813,192,1,1,0,1,1004,0
1,0,0,0,130.5,0,1,0,0.5,1445,1
1,0.469414,0.032815,0.014393,579,1,7,61,1,1896,0
1,0,0.125,0.3125,16,0,1,0,1,1157,0
1,0,0,0,535,0,1,0,1,1835,0
1,0,1.318182,0.897727,88,0,1,3,1,1146,0
1,0.291792,0.019876,0.000621,402.5,1,4,211,1,1922,0
1,0.696212,0.016883,0.024675,385,0,1,6,1,1914,0
1,0,0.166667,0.055556,36,1,3,127,1,654,1
1,0,0.06962,0.06962,158,1,2,0,1,1391,0
1,0,0.170886,0.170886,158,0,2,71,1,1390,1
1,0.823152,0.035701,0.017287,532.2,0,4,199,0.6,1168,0
1,0,0,0,121.5,0,1,0,0.5,1146,0
1,0,0,0,110,0,1,0,0.25,1156,0
1,0,0,0,117.25,0,1,0,0.25,1140,0
1,0,0.08547,0.076923,117,0,2,0,1,1767,1
1,1,0.00811,0.00811,123.3,0,3,3670,0.05,2520,0
1,0,0.186992,0.113821,123,1,3,183,1,667,0
1,0,0.177215,0.303797,79,0,3,2,1,1711,0
1,0,0,0,288,1,1,0,0.333333,1892,0
1,0,0.00201,0.00402,995,0,6,6,1,976,0
1,0.759503,0.047421,0.029118,300.5,0,5,62,1,975,1
1,0.461216,0.043182,0.05,220,1,4,246,1,1884,0
1,0.973172,0.017234,0.017234,129.705882,0,2,1088,0.058824,1360,0
1,0.793918,0.051714,0.03221,423,1,6,613,0.625,1529,1
1,0,0,0,81,0,1,0,1,1381,0
1,0,0,0,158,0,1,0,1,1454,1
1,0.714975,0.255164,0.149453,102.875,0,3,842,0.625,1454,1
1,0,0,0,69,0,1,0,1,1360,0
1,0,0.359223,0.126214,103,1,2,184,1,1671,0
1,0.999473,0.168693,0.168693,329,0,1,0,0.5,1878,0
1,1,0,0.011958,334.5,1,1,0,0.5,1867,0
1,0,0,0.005874,227,0,3,0,0.666667,1865,0
1,0,0,0,334.5,0,1,0,0.5,1862,0
1,0,0,0,334.5,0,1,0,0.5,1860,0
1,0,0,0,80,1,1,0,1,1131,0
1,0.959148,0.010989,0.010989,136.5,0,4,58,0.5,589,0
1,0,0,0,130,1,1,0,1,1529,1
1,0,0.138614,0.079208,101,0,1,0,1,1537,0
1,0,0,0,95,0,1,0,1,1536,1
1,0.260863,0.178977,0.014205,176,0,4,275,1,1585,1
1,0,0.019231,0,156,0,3,135,1,1593,0
1,1,0.114504,0.083969,131,1,3,150,0.5,10,0
1,0,0,0,10,1,1,0,1,1367,1
1,0.948209,0.518856,0.831711,123.3,0,3,40,0.025,1208,1
1,0.975347,0.050444,0.050444,134.361111,1,5,0,0.111111,1490,1
1,1,0.003976,0.003976,251.5,1,1,5,1,965,0
1,0,0.310734,0.282486,177,0,1,5,1,1928,0
1,0.249882,0.097561,0.058537,307.5,1,6,86,1,1648,0
1,0,0,0,123.5,1,1,0,0.5,1911,0
1,0,0,0,1,1,1,0,1,1946,0
1,0,0,0,34,0,1,0,1,246,1
1,0.7253,0.13224,0.160656,183,1,1,13,1,971,1
1,0.614456,0.01854,0.019119,132.769231,0,5,1846,0.076923,1799,1
1,1,0.007792,0.007792,128.333333,1,2,6,1,57,0
1,0,0.216495,0.226804,194,1,1,8,1,9851,0
1,0,0,0,209,0,1,0,1,9795,1
1,0.703547,0.041096,0.054795,41.714286,0,1,0,0.285714,454,0
1,0,0,0,50.25,0,1,0,0.25,437,0
1,0.844265,0.018617,0.055851,125.333333,0,2,97,0.666667,1607,0
1,0,0.024845,0.031056,161,0,2,0,1,1555,0
1,0,0.018634,0,161,1,2,0,1,1554,0
1,0,0.301887,0.301887,159,0,2,0,1,1553,0
1,0,0.031447,0,159,1,2,49,1,1552,0
1,0,0.012739,0,157,0,2,0,1,592,0
1,0,0.051613,0.012903,155,0,2,68,1,50,0
1,0.910142,0.020979,0.020979,85.8,0,2,747,0.6,591,1
1,0,0,0,85,0,1,0,0.5,456,0
1,0,0,0,86,0,1,0,0.333333,440,1
1,0,0,0,46,0,1,0,1,1581,0
1,1,0.009662,0.009662,103.5,1,1,884,0.5,1604,0
1,0,1.142857,0,28,1,1,45,1,21,0
1,0.75219,0.362823,0.117296,167.666667,0,1,408,0.333333,83,0
1,0,0.046595,0.001792,558,0,1,13,1,41,1
1,0.645571,1.041309,1.036633,256.6,1,2,602,0.6,223,1
1,0.636024,0.179633,0.108159,263.5,1,2,110,0.5,269,1
1,0,0.018692,0.018692,107,0,6,25,1,8,0
1,0,0.036145,0.024096,83,0,4,6,1,180,0
1,0,0.109756,0.012195,82,1,4,173,1,1310,0
1,0.589631,0.019666,0.030482,339,1,1,45,0.333333,103,0
1,0.362676,0.168142,0.00295,339,0,1,116,0.666667,100,1
1,0.323652,0.1477,0.003632,275.333333,1,1,201,0.666667,77,1
1,0,0.023256,0.023256,86,0,6,515,1,9,0
1,0,0.006721,0.000747,1339,0,4,9,1,365,0
1,0,0.01127,0.006762,1331,0,4,88,1,362,0
1,0,0.002274,0.001516,1319,0,4,43,1,229,0
1,0.863121,0.020247,0.007312,889,1,4,0,0.5,227,1
1,0,0.001572,0.001572,1272,1,4,90,1,211,0
1,0,0.002358,0.002358,1272,0,4,28,1,204,0
1,0.877964,0.01446,0.004177,622.4,1,10,432,0.8,1304,1
1,0,0.001585,0.001585,1262,0,4,26,1,119,0
1,0.734066,0.050859,0.028726,707.833333,0,10,139,0.666667,68,0
1,0,0.008704,0.007737,1034,0,3,32,1,62,0
2,0.824413,0.009735,0.004867,565,0,7,375,1,23,1
2,0.364299,0.034588,0.015762,1142,1,5,95,1,59,0
1,0,0.008867,0.008867,1015,1,3,13,1,11,0
1,0,0.013793,0.011823,1015,1,3,1,1,7,0
1,0,0.019743,0.022705,1013,1,3,10,1,6,1
1,0.763299,0.006471,0.005973,669.666667,0,6,5,0.666667,258,0
1,0,0.002275,0.002275,879,1,2,0,1,154,0
1,0,0.002275,0.002275,879,1,2,0,1,153,1
1,0,0.003337,0.003337,899,0,2,15,1,118,0
1,0,0.002964,0.002964,1012,1,2,0,1,72,0
1,0,0.001976,0.001976,1012,1,2,35,1,71,0
1,0,0.008893,0.003953,1012,1,2,18,1,70,0
1,0,0.018412,0.008055,869,1,1,69,1,126,0
1,0,0.00232,0.00232,862,1,1,0,1,106,0
1,0,0.011601,0.010441,862,1,1,8,1,105,1
1,0,0.298193,0.001506,664,1,1,56,1,71,1
1,0,0.006721,0.000747,1339,0,4,97,1,366,0
1,0.35185,0.294366,0.002113,473.333333,0,4,717,1,5,0
1,0,0.008639,0.006479,463,0,3,0,1,247,0
1,0,0.02381,0.019481,462,1,3,32,1,245,0
1,0,0.030303,0.021645,462,1,3,25,1,230,0
1,0,0.008658,0.002165,462,0,3,18,1,1732,1
1,0.731313,0.006399,0.015125,573,1,4,0,0.333333,1687,1
1,0,0.05122,0.014634,410,1,3,2,1,1306,0
1,0,0.025575,0.002558,391,0,3,119,1,19,0
1,0,0.036932,0.008523,352,1,2,6,1,198,0
1,0,0,0,202.333333,0,1,0,0.333333,12,0
1,0,0.008677,0.006508,461,0,3,131,1,248,0
1,0,0.023913,0.019565,460,1,3,131,1,246,0
1,0.731313,0.015038,0.006362,576.333333,1,4,174,0.333333,1678,1
1,0,0.081081,0.081081,37,0,3,5,1,32,0
2,0,0,0,15.75,0,1,0,0.25,44,0
3,0.809603,0.02864,0.00537,558.666667,0,13,111,1,105,0
3,0.680482,0.017523,0.005841,214,0,4,60,1,2057,0
1,0,0.029412,0.029412,17,0,1,4,1,77,0
1,0,0.25,0.014706,68,0,1,2,1,5816,0
1,0,0.000616,0,1623,0,2,0,1,1799,0
1,0,0.012987,0.071429,154,0,5,68,1,125,0
1,0,0.045699,0.000672,1488,0,9,7,1,11,0
1,0,0.00367,0.00367,545,1,3,1,1,125,0
1,0,0.02,0.02,200,1,3,7,1,13,1
1,0.946395,0.020173,0.008646,231.333333,0,3,115,1,86,0
1,0.699325,0.533784,0.324324,74,0,1,278,1,57,1
1,0.727805,0.132449,0.100963,480.375,1,8,300,0.375,41,1
2,0.762503,0.043887,0.00627,212.666667,1,10,304,0.666667,6911,0
4,0.961394,0.000519,0.007011,385.1,1,10,0,0.1,19928,0
1,0.35442,0.117962,0.042225,746,0,9,15,1,345,0
1,0,0.011129,0.00159,629,0,9,65,1,117,0
2,0.988699,0.010899,0.00654,917.5,0,12,140,1,18581,0
1,0,0.003241,0.072934,617,1,9,12,1,96,0
1,0,0.017054,0.037209,645,1,9,30,1,611,0
1,0,0.018377,0.007657,653,1,9,19,1,63,0
1,0,0.003106,0.003106,644,0,9,0,1,24,0
1,0,0.016393,0.016393,366,0,8,21,1,4,0
3,0.883954,0.007428,0.007892,430.8,1,14,2500,0.7,18079,0
1,0,0.199454,0.07377,366,1,7,1,1,2315,1
1,0,0.080838,0.218563,334,1,7,0,1,2294,1
1,0,0.199454,0.07377,366,1,7,48,1,2293,1
1,0,0.015789,0.015789,380,1,7,3,1,26,0
1,0,0.013129,0.015317,457,0,6,0,1,371,0
1,0,0.00655,0.00655,458,0,5,33,1,199,0
2,0.905928,0.017738,0.013304,451,1,7,22,1,14121,1
1,0,0.004357,0.004357,459,0,5,1,1,294,1
1,0,0.026144,0.002179,459,1,5,56,1,242,0
1,0,0.004464,0.006696,448,0,4,61,1,147,0
2,0.78969,0.006257,0.007395,586,0,6,15,0.333333,11187,0
2,0.985228,0.005853,0.005853,598,1,5,0,0.5,11141,0
1,0,0.028424,0.031008,387,0,4,1,1,1278,0
2,0.998001,0.02385,0.008518,293.5,0,4,0,0.5,11117,0
3,0.919198,0.01446,0.006986,559.545455,0,11,223,0.636364,15322,1
2,0.997562,0.005038,0.004198,510.428571,0,8,7,0.285714,7946,0
1,0,0.008746,0.008746,343,1,2,143,1,356,0
1,0.54542,0.058953,0.080706,528.666667,1,6,128,0.833333,191,1
1,0.93337,0.004869,0.015579,684.666667,1,5,27,1,316,0
1,0.754288,0.027027,0.003378,407,1,6,100,0.5,170,1
1,0,0.006024,0.006024,332,0,2,24,1,225,1
1,0.69728,0.049779,0.049226,301.333333,1,2,94,0.666667,56,1
1,0,0.030418,0.030418,263,1,1,4,1,42,0
1,0.609276,0.133739,0.072948,411.25,0,1,23,1,40,1
1,0,0.007605,0.007605,263,0,1,61,1,73,0
1,0,0.002232,0.017857,448,1,7,1197,1,501,0
1,0,0.013129,0.015317,457,0,6,139,1,372,0
1,0,0.00655,0.00655,458,0,5,115,1,198,0
1,0.437378,0.010035,0.010421,863.666667,1,15,2789,1,35,0
1,0.490124,0.009129,0.009544,803.333333,1,15,1990,1,38,0
1,0,0.206215,0.076271,354,1,7,140,1,2316,0
1,0.453716,0.008537,0.008537,1230,1,15,594,1,40,0
1,0,0.010786,0.001541,649,0,9,797,1,118,0
1,0,0.011129,0.00159,629,0,9,351,1,119,0
1,0,0,0,185,0,1,0,0.111111,30,0
1,0,0.153846,0.153846,13,1,1,0,1,72,0
1,0,0.00159,0.001987,2516,1,16,4,1,271,0
1,0,0.038137,0.008029,2491,0,16,7,1,11,0
1,0,0.003393,0.000424,2358,0,15,0,1,269,0
1,0,0.002125,0.002125,2353,1,15,1,1,268,0
1,0,0.004423,0.000442,2261,0,15,64,1,675,0
1,0,0.000892,0.000892,2241,0,15,24,1,655,0
2,0.721928,0.005174,0.001634,1836,0,15,12,1,708,1
1,0,0.000904,0.000904,2212,1,15,6,1,83,0
1,0,0.002255,0.000451,2217,1,15,31,1,73,0
1,0,0.023223,0.033906,2153,1,15,27,1,610,0
1,0,0.000463,0.000925,2162,0,15,78,1,60,0
1,0,0.001434,0.000478,2092,0,13,10,1,2527,0
1,0,0.014825,0.008608,2091,0,13,27,1,1,0
1,0,0.009592,0.00048,2085,1,12,46,1,573,0
1,0,0.002413,0.002413,2072,1,12,50,1,568,0
1,0,0.001127,0.001127,1775,1,12,1,1,1,0
1,0,0.003944,0.007324,1775,0,11,1,1,2352,0
1,0,0.008979,0.000561,1782,0,11,64,1,2351,0
1,0,0.001134,0.002834,1764,0,11,2,1,484,0
1,0,0.001133,0.001133,1766,0,11,0,1,2180,0
1,0,0.016988,0.001133,1766,1,11,17,1,478,0
1,0,0.001717,0.001145,1747,0,11,8,1,2151,0
1,0,0.000572,0.09731,1747,1,11,0,1,21,0
1,0,0.001084,0.004878,1845,0,11,1,1,2150,0
1,0,0.003844,0.001098,1821,0,11,0,1,2125,0
1,0,0.002746,0.000549,1821,0,11,42,1,2122,0
2,1,0.007587,0.000948,1054.5,0,11,6,0.5,509,0
1,0,0.011602,0.008287,1810,0,11,0,1,452,0
1,0.807049,0.022222,0.020261,1020,1,11,12,0.333333,446,0
1,0.795248,0.024324,0.019189,740,0,11,0,0.2,440,0
2,0.99403,0.004051,0.001519,987.5,0,11,47,1,9047,0
1,0,0.000561,0.002245,1782,0,11,0,1,2104,0
1,0,0.002241,0.00056,1785,0,11,8,1,2103,0
1,0,0.01459,0.015152,1782,0,11,5,1,430,1
1,0,0.006776,0.002823,1771,0,11,1,1,2009,0
1,1,0.00397,0.008734,1259.5,1,11,0,0.5,2002,1
1,1,0.008713,0.00396,1262.5,1,11,46,0.5,2000,1
1,0,0.006969,0.000581,1722,0,9,16,1,358,0
1,0,0.010496,0.001166,1715,0,9,11,1,354,0
1,0.252531,0.021461,0.051099,978.5,1,9,11,1,338,0
1,0.85919,0.013084,0.014816,866.166667,0,10,10,0.5,322,0
1,0,0.000615,0.002462,1625,0,9,2,1,1835,0
1,0,0.001905,0.00127,1575,0,9,6,1,307,0
1,0,0.019815,0.010568,1514,0,9,0,1,287,1
1,0.961237,0.002074,0.004666,964.5,0,9,12,1,1775,0
1,0,0.001148,0.001148,1742,0,9,1,1,158,0
1,0,0.004592,0.005741,1742,0,9,7,1,1773,0
1,0,0.049943,0.029277,1742,1,9,14,1,252,0
1,0,0.016129,0.010945,1736,1,9,22,1,243,0
1,0,0.002316,0.002316,1727,1,9,0,1,1766,1
1,0,0.006948,0.004632,1727,0,9,2,1,1765,0
1,0,0.071602,0.066141,1648,1,9,14,1,1760,1
1,0,0.001212,0.001212,1650,1,9,1,1,1751,1
1,0,0.033755,0.038577,1659,1,9,0,1,228,0
1,0,0.002415,0.003623,1656,0,9,0,1,1742,0
1,0,0.001802,0.001201,1665,1,9,0,1,1730,0
1,0,0.001213,0.001819,1649,1,9,1,1,220,0
1,0,0.010303,0.000606,1650,0,9,0,1,1693,0
1,0,0.002411,0.002411,1659,0,9,0,1,1689,0
1,0,0.028933,0.028933,1659,0,9,10,1,1688,1
1,0.949452,0.005959,0.004334,923,0,9,0,1,1684,0
1,0,0.003016,0.002413,1658,0,9,0,1,1682,0
1,0,0.005044,0.002522,1586,0,9,111,1,210,0
2,0.999905,0.025589,0.003704,1485,0,10,5,1,4280,1
1,0.848191,0.023095,0.015396,556.714286,1,10,1006,0.571429,1298,1
1,0.175565,0.016504,0.006724,818,0,9,2,0.5,1261,1
1,0.972328,0.010982,0.005491,819.5,1,10,177,0.75,1259,1
1,0,0.001249,0.001249,1601,1,9,1,1,62,0
1,0.918296,0.001714,0.003429,875,0,9,0,0.5,55,0
1,0,0.001886,0.001886,1591,0,9,9,1,166,0
1,0,0.003807,0.001904,1576,0,9,0,1,121,0
1,0,0.001907,0.001271,1573,0,9,9,1,120,0
1,0,0.001272,0.001272,1572,1,9,4,1,15,0
1,0,0.002551,0.001276,1568,0,9,3,1,116,0
1,0,0.003854,0.00578,1557,0,9,2,1,43,0
1,0,0.00128,0.00128,1563,0,9,11,1,759,0
1,0,0.010237,0.00128,1563,0,9,3,1,13,0
1,0,0.001343,0.000672,1489,1,9,4,1,12,0
1,0,0.005529,0.001382,1447,0,9,1,1,34,0
1,0,0.084488,0.000693,1444,1,9,2,1,748,1
1,0,0.002933,0.003666,1364,0,9,0,1,746,0
1,0,0.001456,0.001456,1374,1,9,13,1,542,0
1,0.970951,0.00292,0.00073,685,1,9,20,1,538,0
1,0,0.001476,0.001476,1355,0,9,2,1,2,0
1,0,0.006642,0.006642,1355,1,8,4,1,10,0
1,0,0.021212,0.005303,1320,0,7,1,1,55,0
1,0,0.001508,0.001508,1326,0,7,2,1,49,1
1,0,0.024892,0.034632,924,0,7,10,1,48,1
1,0.918296,0.010185,0.006481,540,0,7,184,1,459,0
1,0,0.002342,0.002342,854,0,7,37,1,1,0
1,0.906359,0.014031,0.014031,522.666667,0,6,3,0.333333,298,0
1,0,0.008178,0.004673,856,0,6,94,1,17,0
1,0.674136,0.082424,0.031919,495,0,7,99,1,5,1
1,0.658191,0.032072,0.006579,608,1,5,20,1,263,0
1,0.970951,0.004975,0.004975,502.5,1,5,30,1,261,1
1,0,0.12766,0.001252,799,0,5,4,1,310,0
1,0,0.013477,0.006739,742,0,5,0,1,171,0
1,0,0.004298,0.001433,698,1,5,26,1,259,0
1,0,0.002874,0.001437,696,0,5,29,1,117,1
1,0,0.004367,0.001456,687,1,5,3,1,156,0
1,0,0.001456,0.004367,687,1,5,2,1,151,0
1,0,0.002594,0.002594,771,1,5,5,1,142,0
1,0,0.002594,0.002594,771,0,5,3,1,141,1
1,0,0.001295,0.002591,772,0,5,1,1,4,0
1,0,0.023286,0.05304,773,1,5,39,1,140,1
1,0,0.002554,0.002554,783,0,5,0,1,83,0
1,0,0.003831,0.002554,783,0,5,1,1,82,0
1,0,0.043972,0.046809,705,0,5,3,1,4,0
1,0,0.019915,0.00569,703,0,5,4,1,3,0
1,0,0.058908,0.041667,696,0,5,0,1,2,0
1,0,0.003597,0.003597,556,1,4,4,1,17,0
1,0.99403,0.009174,0.005242,381.5,1,4,59,1,132,0
1,0,0.005396,0.014388,556,1,4,19,1,130,0
2,0.529361,0.021108,0.011873,379,1,4,31,1,2698,1
1,0,0.035714,0.001786,560,0,4,1,1,1,0
1,0,0.00367,0.00367,545,1,3,8,1,127,1
1,0.285477,0.227885,0.011538,346.666667,1,3,7,0.666667,97,0
1,0,0.003929,0.001965,509,0,3,0,1,6,0
1,0,0.00641,0.00641,312,1,2,13,1,5,0
1,0,0.025641,0.00641,312,0,2,1,1,4,1
1,0,0.006494,0.006494,308,0,2,5,1,3,0
1,0.178007,0.161157,0.070248,242,0,2,111,1,2,0
1,0,0.006689,0.006689,299,1,1,0,1,65,0
1,0,0.177258,0.210702,299,1,1,10,1,64,0
1,0.335125,0.04571,0.044908,623.5,1,2,6,0.5,58,0
1,0,0.063973,0.050505,297,0,1,7,1,36,1
1,0.953838,0.145985,0.015641,479.5,1,1,6,0.5,32,0
1,0,0.019868,0.006623,302,1,1,64,1,74,0
1,0,0.006711,0.006711,298,1,1,31,1,67,0
1,0,0.006711,0.006711,298,1,1,31,1,66,0
1,0,0.107383,0.144295,298,1,1,31,1,63,0
1,0,0.011878,0.001485,1347,0,9,218,1,14,0
1,0,0.001207,0.001207,1657,1,11,1002,1,483,0
1,0,0.002414,0.000603,1657,1,11,1001,1,481,0
1,0,0.000605,0.002418,1654,1,9,380,1,364,0
1,0,0.016898,0.011467,1657,1,9,106,1,244,0
1,0,0.002427,0.002427,1648,1,9,84,1,1767,0
1,0,0.00117,0.00117,1710,0,9,35,1,1936,0
2,1,0.001507,0.001507,1327,1,19,7042,1,20167,0
1,0,0.001155,0.001155,1732,1,11,651,1,482,0
1,0,0.013279,0.001155,1732,1,11,650,1,480,0
1,0,0.00291,0.000582,1718,1,11,581,1,2124,0
1,0,0.004082,0.012245,1715,1,10,78,1,1953,0
1,0,0.016304,0.001087,1840,1,11,185,1,479,0
1,0,0.002746,0.000549,1821,0,11,116,1,2123,0
1,0,0.000566,0.001132,1767,0,15,725,1,61,0
1,0,0.000479,0.000958,2088,0,15,368,1,62,0
1,0,0.002318,0.000464,2157,1,15,296,1,74,0
1,0,0.000892,0.000892,2241,1,16,289,1,694,0
1,0,0.03125,0.03125,16,0,2,172,1,339,1
1,0,0,0,8,0,1,0,1,122,0
1,0,0.00269,0.00269,1859,1,15,0,1,3,0
1,0,0.041899,0.026257,1790,1,14,0,1,666,0
1,0,0.00115,0.00115,1739,1,14,6,1,1806,0
2,1,0.002237,0.002237,894,0,16,420,0.333333,1807,1
1,0,0.004566,0.001957,1533,1,13,79,1,622,0
1,0.83462,0.005242,0.004368,1144.6,1,16,457,0.6,620,0
1,0,0.002774,0.000693,1442,0,13,31,1,2388,0
2,0.996792,0.001388,0.000694,3602.5,1,15,7,1,8,1
1,0,0.019274,0.014085,1349,0,12,37,1,513,0
1,0,0.005212,0.005212,1343,0,12,14,1,506,0
1,0,0.007418,0.001484,1348,0,12,41,1,2181,1
1,0.787127,0.007412,0.003088,809.5,0,11,201,1,468,0
1,0,0.001556,0.001556,1285,1,11,10,1,392,0
1,0,0.006284,0.001571,1273,0,11,28,1,373,0
1,0,0.026772,0.016535,1270,1,9,12,1,363,0
