@relation 'platform-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Remove-R3,12-13'

@attribute ns numeric
@attribute nm numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute sexp numeric
@attribute bug {1,0}

@data
1,1,1,0.051471,0,19.428571,0,7,84,0.047619,1957,0
1,8,0.644278,0.175073,0.150146,137.2,0,15,2997,0.36,6190,1
1,2,0,0,0,20.4,0,1,0,0.2,1163,0
1,1,0,0.089888,0.044944,89,1,5,1,1,6242,0
1,1,0,0.111111,0,90,0,3,24,1,3286,0
1,5,0.832816,0.088981,0.16632,141.470588,1,15,2349,0.431373,451,1
1,5,0.871442,0.038789,0.075686,132.125,0,9,4,0.75,6621,1
1,1,0.468777,0.370787,0.168539,29.666667,0,4,3,0.333333,6606,1
1,1,0,0.105263,0,57,0,2,0,1,6573,0
1,2,0.973519,0.098462,0.175385,162.5,0,6,14,0.5,6537,0
1,4,0.545338,0.029396,0.065104,462.083333,0,13,58,0.833333,5761,0
1,1,0,0.047619,0.047619,3,0,3,42,0.285714,5626,0
1,2,0.165487,0.143875,0.027066,54,0,4,274,0.538462,4890,0
1,1,0.676179,0.5675,0.07,50,0,1,1,0.25,1842,0
1,1,0,0,0,372,0,1,0,1,34,0
1,4,0.530233,0.084559,0.026261,65.655172,0,9,74,0.206897,1163,0
1,1,0,0.1,0,10,1,4,1,1,3571,0
1,5,0.867327,0.064935,0.092907,91,0,6,223,0.409091,5722,0
1,2,0.223613,0.294118,0.313725,17,0,1,270,0.222222,5675,0
1,9,0.526542,0.045346,0.065075,131.057143,0,16,2630,0.357143,6303,1
1,6,0.721969,0.226868,0.219751,112.4,0,8,290,0.5,6583,1
1,1,0,0,0,28,0,1,0,1,3268,0
1,2,0.569911,0.040903,0.265162,50.642857,0,3,10,0.5,1857,0
1,1,0,0,0,9.35,0,1,0,0.05,1664,0
1,1,0,0,0,8,0,1,0,1,1857,0
1,4,0.678748,0.07059,0.031128,489.916667,1,18,621,0.5,953,1
2,6,0.811751,0.093126,0.143385,54.12,1,10,1025,0.24,3910,0
1,2,1,0.039216,0,76.5,0,2,6,0.5,3193,0
1,1,0,0.011494,0.011494,87,0,2,5,1,483,0
1,4,0.717288,0.082238,0.042336,411,0,15,46,1,6524,1
1,3,0.837131,0.14587,0.086116,189.666667,0,7,27,1,6484,1
1,4,0.836578,0.120504,0.201439,92.666667,0,4,18,0.333333,6322,0
1,1,0,0,0,85,0,1,0,1,6201,0
1,6,0.674952,0.104416,0.10065,47.112903,0,3,14,0.112903,2496,0
1,2,0.805143,0.059091,0.060606,165,0,3,0,0.5,2428,0
1,4,0.707914,0.06122,0.037116,234.4,0,11,233,0.65,2424,0
1,4,0.454401,0.108751,0.014443,90.538462,0,9,164,0.538462,851,0
1,2,0,0.6,0.666667,2.5,0,1,28,0.833333,832,0
1,1,0,0,0,7,0,1,0,1,813,0
1,1,0,0,0,5,0,1,0,1,813,0
1,1,0,0,0,4,0,1,0,1,1890,0
1,6,0.746834,0.060616,0.051134,42.185714,0,3,101,0.142857,2404,0
1,2,0,0,0,9,0,1,0,0.076923,2083,0
1,2,0.460996,0.077485,0.074074,216,0,6,505,0.473684,5598,1
1,1,0,0.634146,0.585366,13.666667,1,7,18,1,1131,0
1,1,0,0,0,5,1,1,0,1,1108,0
1,2,0.66236,0.265823,0.198312,29.625,0,1,18,0.375,2334,0
1,2,0.334491,0.75,0.15,4,0,1,43,0.5,2600,0
1,1,0,0.0625,0.0625,16,1,6,99,1,1562,0
1,1,0,0.3125,0.3125,16,1,5,2,1,459,0
1,2,0.970509,0.035562,0.027027,234.333333,0,3,6,1,2717,0
1,6,0.65373,0.036204,0.05773,255.5,0,11,42,0.625,2660,0
1,2,0.96023,0.009288,0.006192,107.666667,0,1,21,1,2652,0
1,3,0.569393,0.169421,0.386364,69.142857,0,3,9,0.857143,2036,0
1,1,0,0.130435,0.652174,2.875,0,1,16,0.25,1564,0
1,4,0.806461,0.007862,0.015723,57.818182,0,3,0,0.272727,1415,0
1,2,0,0,0,14.75,0,1,0,0.25,1415,0
2,4,0.650154,0.420635,0.015873,25.2,0,2,8,0.8,4849,0
2,3,0.78969,0.037037,0.111111,27,0,2,44,1,4842,0
1,3,0.466056,0.012943,0.002725,367,0,21,60,0.75,3899,1
1,2,0.322757,0.214815,0.037037,67.5,1,7,107,1,1558,1
1,2,0.571939,0.061748,0.099973,415.666667,0,8,5,0.333333,6221,1
1,2,0.904426,0.333333,0.333333,12.5,0,4,25,0.333333,5199,0
1,2,0.755375,0.059441,0.101399,143,0,1,0,0.5,2670,0
1,5,0.565105,0.235294,0.241486,40.375,0,1,28,0.5,2590,0
1,1,0,0.133333,1.066667,30,0,1,0,1,2037,0
1,4,0.655942,0.09539,0.09539,57.181818,0,1,19,0.363636,1923,0
1,3,0.612706,0.052095,0.061721,353.2,0,12,11,0.6,4677,0
2,6,0.796687,0.167688,0.025798,310.1,1,22,1845,0.7,1124,1
1,1,0,0.060606,0,33,1,5,72,1,582,0
2,5,0.752326,0.33197,0.104294,133.363636,1,6,76,0.727273,5809,1
1,3,0.412673,0.281203,0.033083,133,0,4,12,1,4180,0
1,2,0.918296,0.45,0,30,0,4,24,0.5,3275,0
2,3,0.817226,0.685885,0.023857,125.75,1,5,163,0.75,4812,0
1,1,0,1.172414,0,29,0,4,38,1,4352,0
1,1,0,2.333333,2.666667,3,0,4,126,1,6622,0
1,1,0,1.2,0.2,5,1,1,3,1,1150,0
1,1,0,0,0,6,1,1,0,0.5,1131,0
1,2,0.584092,0.94375,1.0625,40,0,1,306,0.5,1754,0
1,1,0,0,0,4,0,1,0,0.2,1436,0
1,3,0.854757,0.805556,7.277778,7.2,0,1,504,0.4,1513,0
1,1,0.550984,4.272727,0,5.5,0,1,0,0.5,1444,0
1,2,0,0,0,8,1,1,0,0.5,6512,0
1,1,0,0.125,0.125,8,1,4,12,1,527,0
1,1,0,1,0.1,10,0,4,3,1,186,0
1,2,0.998364,0.090909,0.147727,44,0,3,95,1,257,0
1,1,0.960964,0.357143,0.357143,3.5,0,1,0,0.25,5679,0
1,4,0,0,0,24.285714,0,6,295,0.47619,4433,0
1,1,0.918296,0.013216,0.013216,113.5,0,1,0,1,1859,0
1,1,0.529218,1.038835,0.004854,68.666667,0,1,3,0.333333,1823,0
1,1,0,0,0,4,0,1,0,1,1842,0
1,1,0,0,0,5,0,1,0,1,6303,0
1,5,0.38,0.038398,0.009874,113.9375,0,10,132,0.3125,4736,0
1,2,0,0,0.03125,16,0,1,2,1,1864,0
1,1,0,0,0,6,0,1,0,1,1823,0
2,5,0.371621,0.483412,0.194313,26.375,0,3,542,0.75,5036,1
1,1,0,2.722222,2.583333,36,0,2,1,1,3356,1
1,1,0,0,0,34,0,1,0,1,6524,0
1,3,0.778437,0.043346,0.05335,299.909091,0,10,116,0.636364,871,0
1,1,0,0,0,29.6,0,1,0,0.2,851,0
1,3,0.114303,0.053191,0.00228,438.666667,0,9,14,0.666667,874,0
1,1,0,0,0,121,0,1,0,0.5,859,0
1,1,0,0,0,13,0,1,0,0.25,832,0
1,2,0.75649,0.04495,0.026853,285.5,0,9,176,1,859,0
1,1,0,0,0,165.34375,0,1,0,0.03125,946,0
1,2,0,0.01813,0.002863,524,0,10,0,1,1368,0
1,3,0,0,0,6.133333,0,1,0,0.066667,2252,0
2,6,0,0.013158,0.001645,50.666667,0,5,310,0.166667,4926,0
1,1,1,0.076923,0,13,0,7,32,0.125,1965,0
1,2,1,0.818182,0.090909,11,0,5,1750,1,4,0
1,1,0,1.7,0.1,10,1,4,56,1,2212,0
1,4,0.481373,1.3284,1.387604,154.428571,0,4,90,0.714286,6555,1
1,1,0,0.015152,0.015152,66,0,2,24,1,579,0
1,5,0.713359,0.050109,0.100218,76.5,0,9,240,0.666667,6518,0
1,1,0,0,0,63,0,1,0,1,6209,0
1,1,0,0,0.222222,9,0,6,0,1,930,0
1,4,0.735589,0.19843,0.11435,55.75,0,1,28,0.5625,2025,0
1,1,0,0,0,9,0,1,0,1,3417,0
1,1,0.102796,0.333333,2.5,3.6,0,1,10,0.2,1585,0
1,1,0,0,0,6,0,1,0,1,1585,0
1,3,0.201331,0.150855,0.093313,128.6,0,9,2,0.6,6548,1
1,5,0.682606,0.03,0.03,20,0,3,157,0.8,4961,0
1,2,0.918296,0.027523,0,54.5,0,6,11,1,3761,0
2,4,0.795959,0.159794,0.005155,48.5,0,3,263,0.75,4153,0
1,3,0.445399,0.074627,0.044776,67,0,6,5,0.4,6543,0
1,5,0.604118,0.155246,0.178862,430.5,1,15,218,1,1570,1
1,5,0.705434,0.310579,0.06438,441.571429,1,16,226,0.285714,1507,1
1,1,0.736538,1.929412,1.894118,17,0,6,301,0.3,6565,1
2,10,0.541394,0.171102,0.108727,205.588235,0,12,15,0.352941,5756,0
1,1,0,0.125,0,8,0,7,27,1,6243,0
1,2,0.557519,0.025445,0.02799,65.5,0,6,95,0.666667,6632,1
1,2,0,0,0,2.8,0,1,0,0.2,5475,0
1,1,0.97906,0.090239,0.11418,181,1,2,3,0.666667,1036,1
1,1,0.996361,0.666667,0.559701,201,0,2,6,0.5,1033,0
1,2,0.938778,0.041281,0.009964,187.333333,1,5,647,0.6,970,1
1,1,0.988699,0.06,0.077143,175,1,2,80,1,2082,0
1,1,0,0.046559,0.186235,494,1,2,4,1,6742,0
2,3,0.465594,0.341969,0.210708,193,1,2,26,0.5,8324,1
1,1,0,0,0,240.333333,1,1,0,0.333333,6733,0
2,2,0.657066,0.157763,0.070117,239.6,1,2,15,0.2,8329,0
2,3,0.619251,0.804564,0.708602,284.833333,1,2,59,0.666667,8352,0
1,1,0,0.094488,0.070866,254,1,2,11,1,6747,1
1,1,0,0.429348,0.641304,184,1,2,405,1,5224,0
1,1,0,0.052083,0,96,1,1,9,1,6244,0
1,1,0,0,0,96,1,1,0,1,6231,0
1,1,0,0.064103,0.064103,78,1,4,134,1,2618,0
1,1,0,1.423077,1.205128,78,1,3,28,1,2078,0
1,1,0,0.064516,0.048387,62,0,3,1,1,171,0
1,1,0.721928,0,0.01773,141,0,2,146,0.5,1237,0
1,1,0,0.064103,0.012821,78,1,3,37,1,2084,0
1,1,0,1.413333,1.24,75,0,3,37,1,2083,0
1,1,0,0,0,264,1,1,0,1,356,0
1,1,0.86245,0.003109,0.026119,134,1,2,325,0.333333,185,0
1,1,0,0.113636,0.022727,176,1,6,259,1,167,0
1,1,0.739529,0.112288,0.056144,134.857143,1,6,602,0.428571,5311,0
1,1,0,0.119048,0,168,1,2,0,1,1073,0
1,1,0,0.74359,0.634615,156,0,2,4,1,1072,0
1,1,0,0.072848,0,151,1,2,50,1,474,0
1,1,0,0.114286,0.057143,35,1,7,26,1,46,0
1,1,0,0.285714,0.571429,28,1,5,68,1,1,0
1,1,0.340373,0.721973,0.695067,111.5,1,4,309,1,2612,0
1,1,0,0,0,0,0,3,150,1,540,0
1,3,0.676451,0.137168,0.024336,301.333333,0,7,315,1,52,0
1,1,0,0.025,0,80,0,4,156,1,541,0
1,1,0,0.030769,0.010769,1300,1,6,94,1,7274,0
1,1,0,0.000776,0.008534,1289,1,6,7,1,4,0
1,1,0,0.001548,0.000774,1292,1,6,25,1,1,0
1,1,0,0.022463,0.000775,1291,1,5,28,1,189,1
1,1,0,0.023474,0,1278,1,4,27,1,7237,0
1,1,0,0.020701,0.011146,1256,1,4,6,1,7233,1
1,1,0,0.002398,0.001599,1251,1,4,0,1,7230,0
1,1,0,0.039169,0.020783,1251,1,4,0,1,7229,1
1,1,0,0.058065,0.095161,1240,1,4,0,1,7228,0
1,1,0,0.001585,0.002377,1262,1,4,0,1,7227,0
1,1,0,0.008716,0.00317,1262,1,4,1,1,7226,0
1,1,0,0.041204,0.017433,1262,1,4,6,1,7225,0
1,1,0,0.004777,0.007962,1256,1,4,0,1,7223,0
1,1,0,0.008765,0.00239,1255,1,4,2,1,7222,0
1,1,0,0.017886,0,1230,1,4,0,1,7196,0
1,1,0,0.000821,0.000821,1218,1,4,2,1,7195,0
1,1,0,0.001642,0,1218,1,4,26,1,7193,0
1,1,0,0.002465,0,1217,1,4,2,1,7149,0
1,2,0.591673,0.003079,0.007696,974.5,1,14,0,0.5,7146,0
1,2,0.491237,0.007154,0.007154,978.5,1,14,0,0.5,7144,0
1,1,0,0.004115,0.000823,1215,1,4,0,1,7134,0
1,1,0,0.001646,0.000823,1215,1,4,0,1,7120,0
1,1,0,0.006584,0,1215,1,4,3,1,7119,0
1,1,0,0.029678,0.010717,1213,1,3,0,1,7118,1
1,1,0,0.043261,0.053245,1202,1,3,1,1,7117,0
1,1,0,0.006639,0,1205,1,3,0,1,7111,1
2,2,0.988699,0.019608,0.010753,790.5,1,3,23,1,8788,0
1,1,0,0.000835,0.000835,1197,1,3,0,1,1227,0
1,1,0,0.053467,0.050125,1197,1,2,11,1,7106,0
1,1,0,0.019215,0.002506,1197,1,2,0,1,7103,0
1,1,0,0.000845,0.000845,1183,1,2,7,1,7102,1
1,1,0,0.001691,0.016061,1183,1,2,0,1,7080,0
1,1,0,0.057886,0.181208,1192,1,2,2,1,7079,1
1,1,0,0.255645,0.187903,1240,1,2,1,1,7078,1
1,1,0,0.205314,0.346216,1242,1,2,0,1,7075,0
1,1,0,0.271094,0.214062,1280,1,2,3,1,7074,0
1,1,0,0.029664,0.021077,1281,1,2,12,1,7073,1
1,1,0,0.105016,0.034483,1276,1,1,4,1,7050,1
1,1,0,0,0.004193,954,1,1,0,1,6826,0
1,1,0,0.315569,0.212121,957,1,1,1,1,6825,1
2,2,0.69137,0.001309,0.00589,509.333333,1,1,18,0.333333,8447,0
1,1,0,0.002174,0.002174,920,1,1,3,1,6763,0
1,1,0,0.000789,0.008675,1268,1,6,99,1,3,0
1,1,0,0.001574,0.000787,1271,1,6,92,1,2,0
1,1,0,0.020472,0.000787,1270,1,5,74,1,190,0
1,1,0,0.073955,0,311,1,9,0,1,139,0
1,1,0,0,0.074919,307,1,9,1,1,138,0
1,1,0,0.073955,0,311,1,9,43,1,137,0
1,1,0,0,0.022581,310,1,7,0,1,88,0
1,1,0,2.096774,2.035484,310,1,7,18,1,87,1
1,1,0,0.084416,0.035714,308,1,7,269,1,86,1
1,1,0,0.036066,0.039344,305,0,6,175,1,257,0
1,1,0,0.015924,0,314,0,4,1,1,5084,0
1,1,0,0.003226,0.003226,310,0,4,2,1,5077,0
1,1,0,0.018127,0.018127,331,0,4,12,1,236,0
1,1,0,0.018072,0,332,0,4,0,1,2883,0
1,1,0,0.015198,0.006079,329,1,4,48,1,2882,0
1,1,0,0.289231,0.332308,325,0,3,16,1,2621,0
1,1,0,0.070769,0.067692,325,1,3,7,1,1321,0
1,1,0,0.027692,0.012308,325,1,3,1,1,1288,1
1,1,0,0.104294,0.021472,326,1,3,0,1,1286,0
1,1,0,0.018809,0.003135,319,1,3,2,1,1285,0
1,1,0,0.107937,0.028571,315,1,3,0,1,1273,1
1,1,0,0.697368,0.634868,304,0,3,63,1,1272,0
1,1,0,0.210345,0.175862,290,1,3,4,1,24,0
1,1,0,0.262069,0.010345,290,1,2,6,1,1070,0
1,9,0,0,0,91.792793,0,1,0,0.003003,561,1
1,7,0.775112,0.061824,0.036321,117.636364,0,10,850,0.636364,698,0
1,1,0,0.046575,0,365,1,6,4,1,2817,0
1,1,0,0,0.002793,358,1,6,150,1,6,0
1,1,0,0.003279,0.003279,305,1,5,45,1,499,0
1,1,0,0.127869,0.091803,305,1,5,0,1,2139,0
1,1,0,0.003333,0.003333,300,1,5,29,1,2125,1
2,4,0.957403,0.015924,0.036093,188.4,1,19,638,1,8232,0
1,1,0,0.036545,0.026578,301,1,3,21,1,243,0
1,1,0,0.023411,0.033445,299,1,3,4,1,232,1
1,1,0,0.003745,0.011236,267,1,3,7,1,989,0
1,1,0,0.041199,0.007491,267,1,3,1,1,988,0
1,1,0,0.185606,0.07197,264,1,3,41,1,987,0
1,1,0,0.080769,0.023077,260,1,3,1,1,157,1
1,1,0,0.096899,0.027132,258,1,3,98,1,156,1
1,1,0,0.007813,0.003906,256,1,2,8,1,42,0
1,1,0,0.160784,0.14902,255,1,2,1,1,41,1
1,1,0,0.106299,0.019685,254,1,2,4,1,40,0
1,2,0.940286,0.012474,0.016632,240.5,1,11,613,1,6863,0
1,1,0.822209,0.333333,2.066667,10,0,1,9,0.333333,105,0
1,2,0,0,0.324138,48.333333,0,2,32,0.666667,143,0
1,1,0,0,0,12,1,1,0,1,4,0
1,1,0,0,0,5,1,1,0,1,2012,0
1,1,0,0.153061,0.173469,98,1,11,52,1,136,0
1,1,0,0.01,0.01,100,0,9,17,1,258,1
1,1,0,0.018605,0.009302,215,1,2,0,1,197,0
1,1,0,0.061033,0.028169,213,1,2,1,1,196,0
1,1,0,0.004785,0.004785,209,0,2,0,1,191,0
1,1,0,0.114833,0.004785,209,1,2,0,1,190,0
1,1,0.999436,0.072555,0.053628,211.333333,1,3,13,1,188,1
1,1,0,0.06599,0.050761,197,0,2,0,1,179,0
1,1,0,0.412698,0.100529,189,1,2,8,1,178,0
1,2,0.8926,0.209964,0.189798,210.75,1,3,36,0.75,150,1
1,1,0,0.019868,0.013245,151,1,2,10,1,146,0
1,1,0,0.033333,0.006667,150,1,2,22,1,1095,0
1,1,0,0.020548,0.054795,146,1,2,7,1,97,0
1,1,0,0.053691,0.013423,149,1,2,0,1,72,0
1,1,0,0.0131,0,229,0,1,0,1,44,0
1,1,0.966619,0.321503,0.029228,239.5,1,5,22,1,544,0
1,1,0.891696,0.312808,0.054187,203,1,3,180,1,230,1
1,1,1,0,0.012121,165,1,1,2,0.5,39,0
1,2,0.059775,0.11782,0.094256,339.5,1,9,1,1,6259,1
1,1,0,0.027027,0.054054,37,1,1,5,1,6255,1
1,1,1,0.028169,0,35.5,0,2,28,1,6246,0
1,1,0,0,0,38,1,1,0,1,6235,1
1,1,0,0.121212,0.060606,33,1,1,13,1,5948,0
1,1,0,0.090909,0.969697,33,1,1,0,1,5914,0
1,1,0,0.138889,0.138889,36,1,1,12,1,5913,0
1,1,0,0.914286,0,35,0,1,0,1,5864,1
1,1,0,0.15625,0.15625,32,0,1,1,1,5823,0
1,1,0,0,0,32,1,1,0,1,5822,0
1,1,0,0.017857,0.005952,168,1,2,28,1,138,0
1,1,0,0.012712,0.004237,236,1,3,4,1,221,0
1,1,0,0.004274,0.008547,234,1,3,13,1,217,0
1,1,0,0.229787,0.187234,235,1,3,4,1,202,1
1,1,0,0.166667,0.166667,48,1,6,27,1,6247,0
1,1,0,2.107527,1.55914,93,1,4,168,1,5822,1
1,1,0,0.002273,0.002273,440,1,3,147,1,2569,0
1,1,0,0,0.002227,449,1,3,0,1,1334,0
1,1,0,0.008889,0,450,1,3,16,1,1333,0
1,1,0,0.002232,0.002232,448,1,3,1,1,1277,0
1,1,0,0.017857,0.011161,448,0,3,6,1,62,0
1,1,0,0.091723,0.04698,447,1,2,6,1,172,0
1,1,0,0.006803,0.003401,294,0,2,15,1,49,0
1,1,0,0.399317,0.068259,293,0,2,25,1,46,0
1,1,0,0,0,235,1,1,0,1,85,1
1,2,0,0,0,0,0,9,1365,0.5,515,0
1,10,0.783412,0.00061,0.03217,192.911765,0,8,1598,0.558824,1271,0
1,1,0,0.148352,0.054945,182,1,3,15,1,7231,0
1,1,0,0.076471,0.223529,170,1,3,43,1,7206,0
1,1,0,0.037234,0.031915,188,1,3,6,1,7140,1
1,1,0,0.148936,0.090426,188,1,1,6,1,7104,1
1,1,0,0.055866,0.100559,179,1,1,1,1,7085,0
1,1,0,0.096774,0.053763,186,1,1,49,1,7081,0
2,3,0.38685,0.417561,0.100119,629.25,1,14,117,0.75,8501,1
1,1,0,0,0.012346,162,0,1,1,1,6775,0
1,1,0.970951,0.000913,0.003653,547.5,1,1,2,0.5,6770,0
1,1,0,0,0,579.5,1,1,0,0.5,6747,1
1,1,0,0.025974,0.038961,77,1,11,119,1,5,0
1,1,0,0.103896,0,77,1,10,420,1,168,0
1,1,0,0.04,0.04,75,1,9,59,1,33,0
1,1,0,3.473684,2.552632,76,1,7,61,1,110,1
1,1,0,0.016667,0.016667,60,1,4,49,1,2090,0
1,1,0,0.066667,0.033333,60,0,3,95,1,70,0
1,1,0,0.072289,0.277108,83,1,5,11,1,6648,0
1,1,0.802098,0.698492,0.721106,122.461539,1,7,3704,0.692308,5304,0
1,1,0,0,0,0,0,1,13,1,145,0
1,1,0,0.052632,0.052632,133,1,4,106,1,17,1
1,1,0,0.016,0.024,125,1,2,364,1,5225,0
1,1,0,0.02381,0.095238,126,1,2,20,1,2085,0
1,1,0.684038,0.050279,0.041899,179,1,2,28,1,2076,0
1,1,0,0.037736,0.025157,159,1,8,182,1,164,0
1,2,0.444552,0.119792,0.004167,480,1,13,110,1,1817,1
1,1,0,0.006623,0.013245,151,1,2,104,1,2613,0
1,1,0,0.026316,0.026316,152,1,2,58,1,2143,0
1,1,0,0.055172,0,145,1,2,0,1,67,0
1,1,0,0.021277,0.007092,141,1,2,2,1,66,0
1,1,0,2.254545,2.187879,165,0,2,97,1,1108,0
1,2,0.597186,0.010101,0.123232,247.5,0,2,3,0.75,44,0
1,1,1,0.00409,0.01227,244.5,0,3,0,0.5,1131,0
1,1,0,0.011236,0.022472,267,1,2,0,1,1115,0
1,1,0,1.881919,1.811808,271,0,2,97,1,1114,0
1,2,0.845351,0.006969,0.031359,143.5,0,2,0,0.5,74,0
1,4,0.759287,0.033074,0.011673,308.4,1,2,28,0.8,72,0
1,2,0.67472,0.017157,0.068627,136,1,2,89,1,188,0
1,2,0.948032,0.085876,0.058757,221.25,1,4,279,0.75,262,0
1,1,1,0.00463,0.00463,216,1,3,28,0.5,169,0
1,2,1,0.004399,0.004399,227.333333,0,3,0,0.333333,116,0
1,1,1,0.004474,0.004474,223.5,1,3,0,0.5,80,0
1,2,0.77277,0.084254,0.017956,181,1,3,126,1,76,0
1,1,0,0.004219,0.012658,237,1,3,0,1,71,0
1,2,0.920228,0.074516,0.055142,223.666667,1,4,240,1,265,0
1,1,0,0.014423,0.019231,208,1,3,0,1,238,0
1,1,1,0.03532,0.00883,226.5,1,3,6,0.5,119,1
1,2,0.982141,0.004399,0.005865,227.333333,1,3,49,0.666667,113,1
1,1,0,0.033333,0.013333,150,1,2,1,1,1,0
1,1,0,0.099502,0.059701,201,1,2,3,1,64,0
1,1,0,0.055814,0.046512,215,1,4,127,1,2579,0
1,1,0,0.051643,0.023474,213,1,3,1,1,2077,0
1,1,0,0.061321,0.028302,212,1,3,0,1,2074,0
1,1,0,1.649038,1.605769,208,0,3,23,1,2073,1
1,1,0,0.035354,0.025253,198,1,2,28,1,1146,0
1,1,0,0.089202,0.028169,213,1,3,43,1,2080,0
1,1,0,1.649038,1.605769,208,0,3,43,1,2079,0
1,2,0.439497,0.013433,0.002985,335,1,2,124,1,928,0
1,1,0,0.003953,0.003953,253,1,1,1,1,2805,0
1,1,0,0.019763,0.003953,253,1,1,0,1,2804,0
1,1,0.11102,0.435252,0.294964,139,1,1,23,1,2803,0
1,1,0,0.003937,0.003937,254,1,1,0,1,2792,0
1,1,0,0.090551,0.007874,254,1,1,1,1,2791,0
1,2,0,0,0,128.333333,1,1,0,0.333333,2786,1
1,2,0,0,0,42.5,1,1,0,0.5,178,1
1,1,0,0,0,0,1,1,3,1,114,0
2,2,0,0,0,114.5,1,1,0,0.5,219,1
1,1,0,0.145161,0.032258,62,1,4,19,1,131,0
1,1,0,0.033333,0.033333,60,1,3,4,1,6608,0
1,1,1,0.035714,0,56,0,2,0,0.5,123,0
1,1,0,0.06,0.04,50,1,5,0,1,165,0
1,1,0.099477,0.892405,0.088608,79,1,5,368,0.5,163,1
1,1,0,0.017857,0.017857,56,1,2,0,1,105,0
1,1,0,0,0,47,1,1,0,1,89,0
1,2,0,0,0,8,0,1,0,0.125,1556,0
1,1,0,0,0,0,1,1,0,1,4386,0
1,1,0,0,0,51.5,1,1,0,0.5,358,0
1,1,0,0,0,146,1,1,0,1,1114,0
1,1,0,0.166667,0,12,1,2,98,1,582,0
1,5,0.672055,0.149502,0.008306,100.333333,1,14,69,0.833333,140,1
1,1,0,0.058824,0,17,0,1,29,1,4349,0
1,1,0,0,0,33,0,1,0,1,3355,0
1,2,0,0.004831,0.004831,69,0,1,22,0.666667,4143,0
1,1,0.977418,0.172414,0.12069,29,1,1,153,1,5046,0
1,1,0,0,0,27.5,0,1,0,0.5,4143,0
1,1,1,0.1,0,30,0,1,0,0.5,5053,0
1,1,0,0.030303,0,66,1,4,48,1,1599,0
1,1,0,0,0,53.5,0,1,0,0.5,3453,1
1,1,0,0.083333,0.055556,72,1,6,78,1,311,1
1,1,0,0.057143,0.057143,70,1,6,24,1,205,0
1,1,0,0.056338,0.056338,71,1,6,34,1,174,0
1,1,0,0.157143,0,70,1,2,19,1,1661,0
1,4,0.355245,0.001073,0.002146,155.333333,0,6,63,0.666667,6613,1
1,1,0,0,0,0,0,1,0,1,208,0
1,1,0.340297,3.372385,2.050209,119.5,0,4,183,1,208,0
1,1,0,0.2,0.2,5,0,4,16,1,174,0
1,1,0,0.173913,0.043478,23,1,5,44,1,4,0
1,1,0,0.047619,0.047619,21,0,4,3,1,306,0
1,1,0,0.238095,0,21,0,1,18,1,1349,0
1,1,0,0,0,21,0,1,0,1,1285,1
1,2,0.582257,0.071253,0.093366,135.666667,1,8,47,0.666667,1528,0
1,1,0,0.072874,0.02834,247,1,6,36,1,514,0
1,3,0.864974,0.00342,0.00342,487.333333,0,12,11,1,5107,0
1,1,0,0.112033,0,241,0,6,1,1,33,1
1,1,0,0,0.044304,158,0,3,2,1,2614,0
1,1,0,0.080745,0.018634,161,0,3,161,1,2605,0
1,1,0,0,0,0,0,1,0,1,284,0
1,1,0,0,0,6.5,0,1,0,0.5,2605,0
1,1,0,0,0,0,0,1,6,0.5,2617,0
1,1,0,0.039683,0.015873,126,0,9,8,1,31,0
2,2,0.550232,0.305556,0.179012,162,1,8,11,1,1196,0
1,1,0.721928,0.004988,0.007481,200.5,0,6,64,1,2087,0
1,1,0,0.005882,0.047059,170,0,5,22,1,194,0
1,1,0.831474,0.107843,0.01634,153,0,4,17,1,109,0
1,1,0,0.051724,0.086207,174,0,4,6,1,106,0
1,1,0.931398,0.020853,0.062559,62.058824,1,3,481,0.294118,205,1
1,1,0,0,0,0,0,6,309,1,718,0
1,1,0,0,0,0,0,1,0,1,267,0
1,1,0.899744,0.008777,0.002341,854.5,1,25,283,1,1619,0
1,1,0.416527,0.665323,0.552419,62,1,9,68,0.75,1485,1
1,1,0,0.043478,0.017391,115,0,5,73,1,124,0
1,2,0.851023,0.021809,0.000641,389.75,1,7,292,1,451,1
1,1,0,0.043478,0.017391,115,0,5,78,1,125,0
1,1,0.77935,0.036697,0.003058,163.5,0,2,0,0.5,2990,0
1,1,0,0.2,0,75,1,1,16,1,1945,0
1,1,0,0.294118,0.338235,68,1,1,1,1,1928,0
1,2,0.841001,0.093301,0.035885,104.5,1,8,47,0.75,1927,0
1,2,0.863121,0.162791,0,43,1,7,47,1,1919,0
1,1,0,0.031915,0.005319,376,1,8,56,1,2714,0
1,3,0.286801,0.206581,0.025594,182.333333,1,13,226,0.666667,2072,1
1,1,0.278335,0.032667,0.026649,775.5,1,25,336,1,6818,0
1,1,0,0.006849,0,292,1,7,140,1,1990,0
1,1,0,0.068729,0.034364,291,1,4,57,1,32,1
1,1,0,0.034965,0.024476,286,1,3,4,1,4300,0
1,1,0,0,0.045775,284,0,3,3,1,1932,0
1,1,0,0.030822,0.017123,292,1,3,2,1,1884,0
1,1,0,0.019231,0.003846,260,1,3,65,1,2337,0
