@relation 'mozilla-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Remove-R1-3,12-13'

@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute sexp numeric
@attribute bug {1,0}

@data
0,0.000602,0.000602,1662,0,9,3,1,353,0
0,0.021622,0,1665,0,9,6,1,337,0
0,0.002446,0,1635,0,9,7,1,333,0
0,0,0.000613,1632,0,9,1,1,330,0
0,0.003109,0.000622,1608,1,9,6,1,285,0
0.549911,0.028523,0.002237,894,0,9,2,1,282,0
0,0.00125,0.000625,1600,0,9,4,1,277,0
1,0.009132,0,876,1,8,6,1,274,0
0,0.000631,0.000631,1585,0,8,2,1,272,0
0.629249,0.006125,0.004454,898,0,7,2,0.5,270,0
0,0.000655,0.000655,1527,0,7,6,1,263,0
0,0.012443,0.003929,1527,0,7,0,1,254,0
0,0.000659,0.000659,1517,0,7,1,1,253,0
0.957553,0.016222,0.000579,863,1,7,33,1,248,0
0,0.017905,0.009947,1508,0,7,7,1,240,0
0.096683,0.352113,0.35446,852,0,5,8,0.5,228,0
0,0.001876,0.002502,1599,0,5,11,1,220,0
0,0.00125,0,1600,0,5,1,1,217,0
0,0.01865,0.006431,1555,1,5,1,1,212,0
0,0.00065,0.00065,1538,1,5,22,1,211,0
0,0.022164,0.019557,1534,0,5,0,1,106,0
0,0.018277,0.003916,1532,1,5,20,1,105,0
0.746369,0.010734,0.00339,590,0,5,51,1,102,0
0,0.00132,0.00066,1515,0,5,1,1,92,0
0.426229,0.008449,0.005432,828.5,0,5,2,0.5,84,0
0.766632,0.030402,0.003257,614,0,5,6,0.666667,82,0
0.168661,0.013095,0.010714,840,0,5,8,0.5,78,0
0.78556,0.021467,0.016696,838.5,1,5,52,1,74,0
0,0.019398,0.007358,1495,0,5,18,1,69,0
0,0.00869,0.004011,1496,0,5,33,1,72,0
0,0.019398,0.007358,1495,0,5,28,1,70,0
0,0.000594,0.000594,1684,1,10,33,1,370,0
1,0.001533,0.001533,652.125,1,71,1825,0.6875,856,0
0,0.002486,0.000497,2011,1,16,109,1,602,0
0.770804,0,0.009048,773.666667,1,17,588,1,3,0
0,0.000499,0.000499,2004,0,15,95,1,20,0
0,0.000499,0,2004,1,14,95,1,587,0
0.102158,0.034658,0,1082,0,14,82,1,537,0
0.682667,0.076642,0.070712,548,0,15,312,1,515,0
0,0,0,394.5,0,26,318,1,291,0
0.244322,0.051782,0.023265,888.333333,0,33,462,1,53,0
0.439497,0.003891,0.000865,1156.5,0,18,98,1,637,0
0,0.000876,0.000876,2283,0,26,388,1,841,0
0,0.002189,0.000876,2284,0,26,388,1,840,0
0,0.011389,0.075339,2283,0,26,354,1,812,0
0,0.0025,0.000833,2400,0,24,340,1,799,0
0,0.071667,0.010833,2400,0,22,229,1,767,0
0.923339,0.016758,0.008574,1283,0,22,526,1,763,0
0.458686,0.01576,0.008668,1269,0,22,438,1,752,0
0,0,0.00088,2274,0,22,160,1,741,0
0,0,0.001771,2259,1,22,103,1,712,0
0,0.000884,0.000884,2263,0,22,87,1,711,0
0,0.007512,0.000442,2263,1,21,81,1,709,0
0,0.008407,0.001327,2260,0,21,67,1,706,0
0,0,0.000421,2374,0,24,92,1,791,0
0,0.002947,0.000842,2375,1,24,92,1,790,0
0,0.074136,0.011373,2374,0,24,56,1,6,0
0,0,0.000421,2373,0,24,30,1,784,0
0,0.001327,0,2260,1,28,209,1,869,0
0.125658,0.023378,0,1240.5,1,27,446,1,862,0
0,0.001798,0,2225,0,26,137,1,857,0
0,0.000899,0,2225,0,26,125,1,854,0
0,0.0009,0.0009,2223,1,26,16,1,836,0
0,0.002248,0.000899,2224,0,26,16,1,835,0
0.540704,0.003679,0.004047,906,0,26,274,1,824,0
0,0.011256,0.080594,2221,0,26,12,1,814,0
0,0.001327,0,2260,1,28,209,1,870,0
0.125658,0.023378,0,1240.5,1,27,446,1,860,0
0,0.001798,0,2225,0,26,137,1,858,0
0,0.000899,0,2225,0,26,125,1,855,0
0.235193,0.009016,0.000751,1331,1,32,391,1,942,0
0,0.002488,0.002902,2412,0,32,104,1,917,0
0,0.009492,0.000825,2423,1,32,220,1,948,0
0.086504,0.018889,0.015867,1323.5,1,32,68,1,913,0
0.258669,0.111738,0.000376,1329,1,29,253,1,907,0
0.125658,0.023587,0,1229.5,1,27,139,1,864,1
0.540704,0.003679,0.004047,906,0,26,4,1,821,0
0,0.013333,0.004444,225,0,11,11,1,742,0
0,0.00463,0,216,0,10,47,1,635,0
0.664211,0.033539,0.008385,566.5,0,14,171,1,508,0
0,0.010638,0,188,0,4,13,1,103,0
0.56651,0.005656,0,1326,0,32,183,1,915,0
0,0.004184,0,239,1,15,227,1,948,0
0,0.190476,0.047619,21,1,2,73,1,480,0
0,0.117647,0,17,0,1,76,1,419,0
0.471276,0.151656,0.164596,322,0,5,510,0.666667,117,0
0.20731,1,1.044444,22.5,0,7,1911,1,727,0
0,0.03125,0,32,0,4,218,1,46,0
0.979869,0.006154,0.004396,1137.5,0,21,266,1,686,0
0,0,0.090909,22,1,2,160,1,620,0
0.979869,0.006154,0.004396,1137.5,0,21,289,1,688,0
0,0,0,0,0,1,0,1,789,0
0,2.2,0,12.5,0,2,261,1,789,0
0,0.04142,0.044379,84.5,0,9,1617,1,504,0
0.72705,0.039811,0.008905,477.25,1,5,584,1,88,0
0.918296,0.006349,0.003175,157.5,0,3,90,1,219,0
0.215764,0.057743,0.056868,1143,0,28,136,1,900,0
0,0,0,0,0,5,1267,1,679,0
0,0,0,30,0,4,1016,1,292,0
0.854135,0.031417,0.007687,427.428571,0,45,1088,0.857143,7,0
0.489111,0.03195,0.022893,233.823529,0,46,970,0.294118,17,1
0.451909,0.054229,0.074627,335,1,24,261,0.666667,47,0
0.647626,0.131121,0.131924,339.727273,1,31,732,0.636364,41,0
0.343125,0.273893,0.32634,171.6,1,16,494,1,454,0
0.246023,0.012897,0.011409,1008,0,11,5,1,249,0
0,0.053097,0,113,0,25,137,1,138,0
0.714728,0.212411,0.239889,269.916667,0,37,333,0.583333,28,0
0.575931,0.09119,0.084676,364.625,1,22,541,0.25,8,0
0.433024,0.310947,0.981796,213.947368,1,26,4104,0.578947,30,1
0,0.027778,0.055556,36,0,3,49,1,233,0
1,0.006289,0.006289,159,1,20,63,1,217,0
0,0,0.007519,133,1,17,11,1,96,0
0.999622,0.331606,0.34715,96.5,0,15,16,0.5,116,0
0.229191,0.023776,0.025202,110.684211,0,53,7284,0.368421,104,0
0.561979,0.183319,0.679932,214.727273,0,33,2175,0.454545,34,0
0.420119,0.175168,0.097651,331.111111,1,33,1112,0.555556,57,0
0,0.053254,0.047337,169,1,8,8,1,11,0
0,0.470238,0.309524,168,1,8,120,1,5,0
0,0,0,163.666667,0,13,1012,1,303,0
0.596513,0.144107,0.05706,266.777778,1,45,2841,0.888889,64,0
0,0.013605,0.027211,147,1,15,75,1,120,0
0,0,0.435374,147,0,15,66,1,118,0
0.294954,0.015054,0.247312,93,1,21,71,0.6,125,0
0,0.030303,0.030303,33,1,10,358,1,120,0
0,0,0,0,0,1,0,1,192,0
0.865859,0.517766,0,65.666667,0,9,190,0.666667,192,0
0,0,0,0,0,1,0,1,192,0
0.947308,0.00846,0.01692,118.2,0,13,13,0.4,33,0
0,0,0,41.5,0,12,3124,0.875,303,0
0.634938,0.022301,0.022301,281.857143,0,31,164,0.714286,71,0
0,0,0.006579,304,0,6,0,1,58,0
0.998846,0.054745,0.036496,137,1,2,150,1,279,0
0,0.032258,0.032258,248,1,2,6,1,271,0
0,0.395161,0.084677,248,0,2,36,1,269,0
0,0.005128,0.005128,195,0,2,0,1,235,0
0,0.005155,0.005155,194,0,2,28,1,232,0
0.242292,0.027569,0.035088,399,0,26,65,1,202,0
0,0.035088,0.017544,114,1,12,60,1,166,0
0.235193,0.028786,0.036295,399.5,0,26,337,1,200,0
0,0.035088,0.017544,114,1,12,157,1,168,0
0,0.035088,0.017544,114,1,12,146,1,167,0
0.289094,0.18711,0.10395,320.666667,0,27,12,0.666667,198,0
0.918296,0.007168,0.003584,139.5,1,2,88,0.5,290,0
0.27972,0.18711,0.102911,320.666667,0,27,1297,1,195,0
0.699354,0.055856,0.020721,277.5,1,28,1463,1,186,0
0.750159,0.041192,0.023663,285.25,1,50,44,0.5,125,0
0.426229,0.041667,0.038194,144,1,1,154,0.5,36,0
0.806865,0.035496,0.02244,408.5,0,28,618,0.666667,23,0
0.965855,0.173554,0.181818,40.333333,1,21,2253,1,889,0
0,0.016393,0,183,0,2,36,1,250,0
0.299411,0.388186,0.088608,118.5,1,2,120,1,222,0
0,0.046512,0.023256,215,0,2,3,1,507,0
0.545986,0.091753,0.079496,519.181818,0,35,33,0.181818,507,0
0,0,0,31,0,15,2527,0.666667,311,0
0,0.029197,0.021898,274,1,11,13,1,8,0
0,0.727941,0.455882,272,1,11,76,1,3,1
1,0.004558,0,219.375,1,27,103,0.625,363,0
0,0.016043,0,187,0,7,2,1,243,0
0,0,0.016304,184,0,7,3,1,234,0
0,0,0,188,0,20,348,0.5,311,0
0,0.054348,0,276,1,20,164,1,19,0
0,0,0,0,0,13,275,0.2,264,0
0.392378,0.003046,0.02335,328.333333,0,25,21,0.333333,165,0
1,0.074074,0.074074,13.5,1,1,110,0.5,108,0
0,1.391304,0.021739,46,0,2,0,1,118,0
0.651301,0.081944,0.056389,327.272727,0,62,2004,0.909091,399,0
1,0.074074,0.074074,13.5,0,1,0,0.5,77,0
1,0.074074,0.074074,13.5,1,1,0,0.5,106,0
0,0,0.055556,18,0,7,0,1,227,0
0,0.736842,2.052632,19,1,6,0,1,60,0
0,0,0,33,1,5,0,1,297,0
0,0,0,16,1,1,0,1,299,0
0,0.03125,0.03125,32,0,10,0,1,220,0
0,0,0.0625,32,0,10,0,1,225,0
0.591673,0.115385,0.019231,26,0,10,0,0.5,219,0
1,0,0.266667,37.5,1,10,0,0.5,26,0
1,0.240964,0,41.5,1,10,0,0.5,23,0
1,0.60274,0.30137,53.090909,1,16,0,0.545455,841,0
0,0,0.03125,32,1,7,0,1,38,0
0,0.969697,4.121212,33,1,6,0,1,59,0
0,0.011628,0.069767,86,1,4,0,1,652,0
0,0.066667,0.011111,90,1,3,0,1,651,0
0,0.372093,0.023256,86,1,2,0,1,296,0
0,0,0,72,1,2,0,1,295,0
0,0,0,15,1,1,0,1,299,0
0.646381,0.096842,0.098105,475,1,13,51,0.4,13,0
0,0.009479,0.004739,211,1,4,204,1,6,0
0,0.098361,0.032787,61,1,14,124,1,39,0
0.881291,0.163265,0.040816,24.5,1,5,131,1,239,0
0,0,0,68.857143,0,11,3479,1,326,0
0.33729,0.034758,0.001709,877.5,1,8,200,1,2,0
0.790879,0.016979,0.011417,854,0,7,102,0.5,260,0
0,0,0,316.125,0,34,1782,0.875,326,0
0.684038,0,0.717391,23,1,11,1144,1,64,0
0.834202,0.006765,0.006765,542,1,41,86,0.666667,8,0
0,0.004076,0,736,0,24,0,1,188,0
0.702868,0.054955,0.01982,277.5,1,28,128,1,182,0
0,0.018817,0.004032,744,0,24,0,1,143,0
0,0.001323,0,756,0,24,15,1,79,0
0,0.001325,0,755,0,24,12,1,78,0
0.99403,0.005944,0.002229,673,1,25,119,1,38,0
0,0.005456,0.004677,1283,1,15,7,1,48,0
0,0.007015,0.000779,1283,0,15,35,1,37,0
0.946395,0.002983,0.002983,447,1,24,112,1,16,0
0.078856,0.029838,0.031019,1692.5,0,9,46,1,10,0
0.814567,0.048672,0.062917,748.777778,1,18,628,0.777778,471,0
0.823044,0.005597,0.004325,786.2,1,8,394,1,284,0
1,0.000592,0.000592,1688.5,1,7,42,1,277,0
0,0.004232,0.005441,1654,1,5,12,1,275,0
1,0.002214,0.002214,903.5,1,5,13,1,274,0
0,0.02414,0.018105,1657,1,5,11,1,272,0
0.37543,0.078215,0.085376,907.75,1,7,51,0.75,268,0
0,0.003672,0.004284,1634,0,5,1,1,264,0
0,0.007956,0.004284,1634,1,5,0,1,261,0
0.806508,0.044656,0.030068,1679.5,1,7,10,0.5,256,0
0.505413,0.108116,0.16428,890.25,1,7,91,0.75,254,0
0.996741,0.053249,0.019181,1746.5,1,7,8,1,245,0
0,0.019053,0.014751,1627,0,5,9,1,236,0
0.589285,0.026181,0.020463,1661.5,0,7,2,1,231,0
0.84011,0.036523,0.030788,1656.5,1,7,20,0.5,228,0
0.759899,0.468512,0.204744,885.25,1,7,32,0.25,226,1
0.27972,0.18711,0.102911,320.666667,0,27,1297,1,192,0
0,0.004076,0,736,0,24,104,1,187,0
0.699354,0.055856,0.020721,277.5,1,28,1463,1,178,0
0.392378,0.003046,0.02335,328.333333,0,25,236,1,162,0
0.955777,0.01995,0.015586,401,1,30,296,0.75,156,0
0,0.018817,0.004032,744,0,24,62,1,144,0
0.154283,0.112159,0.122642,477,1,25,198,1,142,0
0.845351,0.033226,0.025723,466.5,0,25,124,1,114,0
0,0.004076,0,736,0,24,104,1,189,0
0,0.020298,0.020298,739,1,32,451,1,64,0
0.154283,0.112159,0.122642,477,1,25,12,0.5,140,0
0.907388,0.027128,0.001871,356.333333,0,41,95,0.666667,135,0
0.845351,0.033226,0.025723,466.5,0,25,4,1,112,0
0.228621,0.011148,0.034754,508.333333,1,28,85,1,85,0
0.918296,0.024059,0.001046,478,0,25,186,1,138,0
0.669592,0.005583,0,477.666667,1,27,689,1,14,0
0.863121,0.01399,0.025907,965,1,11,13,1,263,0
0,0.247619,0.190476,210,0,8,22,1,247,0
0.65146,0.037492,0.037492,221,0,41,1167,1,53,0
0,0.001577,0.001577,634,1,27,23,1,5,0
0,0.009479,0,633,1,23,38,1,215,0
0.453716,0.008969,0.006726,669,0,30,47,1,170,0
0.195909,0.057402,0.042296,331,1,20,43,1,82,0
0,0.001736,0.001736,576,0,19,31,1,80,0
0,0.009383,0.006702,746,0,13,0,1,36,0
0,0.142665,0.152086,743,1,13,19,1,35,0
0,0.033333,0.044048,1680,1,8,11,1,7,0
0,0.002933,0.000587,1705,0,8,69,1,4,0
0,0.002902,0.001161,1723,1,7,10,1,270,0
0,0.108584,0.03411,1759,1,7,9,1,237,0
0,0.001181,0.000591,1693,0,7,0,1,229,0
0,0.009464,0,634,1,23,258,1,214,0
0.465161,0.041754,0.003132,319.333333,0,25,681,1,209,0
0.426229,0.008962,0.008215,669.5,0,30,202,0.5,174,0
0.179256,0.051893,0,356.5,0,23,415,1,213,0
0.242292,0.027534,0.035044,399.5,0,26,337,1,204,0
0.426229,0.008962,0.008215,669.5,0,30,202,0.5,172,0
0.179256,0.051966,0,356,0,23,156,1,211,0
0.904355,0.020202,0.014854,336.6,1,31,164,1,151,0
0,0.025,0,80,1,15,119,1,156,0
0,0.07,0,200,0,7,292,1,161,0
0,0,0,80.5,0,1,0,0.5,40,0
0.315195,0.130834,0.042081,326.75,0,1,4,0.5,44,0
0.309543,0.028777,0.100719,69.5,1,14,489,1,20,0
0.775322,0.41942,0.480258,133.063492,1,26,18150,0.365079,929,1
0,0,0,68.4,0,17,3583,0.5,336,0
0,0,0,0,0,1,0,1,193,0
0.985228,3.137931,0,14.5,0,1,0,0.5,196,0
0,0,0,0,0,1,0,1,196,0
0,0,0,27,0,8,368,1,337,0
0.503258,0.065574,0.008197,61,1,13,688,1,5,0
0,0.006579,0.006579,152,0,6,534,1,136,0
0,0.001862,0.001862,1074,1,4,1,1,112,0
0,0.024276,0.012138,1071,1,1,1,1,57,0
0,0.022663,0.018886,1059,1,1,4,1,56,0
0.165427,0.051693,0.02139,561,1,16,52,1,55,0
0,0.000976,0.000976,1025,1,1,38,1,53,0
0.922735,0.042017,0.027077,535.5,1,1,2,0.5,35,0
0.751947,0.130604,0.1423,102.6,1,20,40,0.4,52,0
0,0.00641,0,156,1,9,32,1,59,0
0.379662,0.895604,0.71978,91,0,12,1336,1,142,0
0,0,0,112.6,0,14,3245,0.4,347,0
0,0,0.025974,154,1,4,109,1,14,0
0.863121,0.041026,0.030769,97.5,0,3,0,0.5,142,0
0,0,0,23.5,0,1,0,0.5,805,0
0,0.093023,0.046512,43,1,4,73,1,7,0
0,0.00641,0.012821,312,1,20,2,1,97,0
0,0,0.006645,301,1,14,1,1,47,0
0,0.009901,0,303,1,14,11,1,3,0
0,0.021661,0,277,1,18,390,1,249,0
0,0,0,0,0,10,212,0.25,254,0
0.326259,0.25,0.273438,64,1,3,146,0.5,13,0
0,0,0,180,0,17,473,1,349,0
1,0,0.029851,33.5,0,13,0,0.5,33,0
0,0.18,0.02,50,1,7,616,1,6,0
0,0.013514,0.013514,222,1,1,0,1,64,0
0,0.004505,0,222,1,1,0,1,63,0
0,0,0,221,1,1,0,1,62,0
0,0,0,39,1,1,0,1,65,0
0,0.007042,0.007042,284,0,11,0,1,8,0
0.587223,0.372045,0.261302,200.916667,0,6,4272,0.333333,154,0
0.998364,0.015302,0.0036,555.5,1,13,4,1,10,0
0.69298,0.033779,0.002549,392.25,1,10,0,0.25,11,0
0.496963,0.00974,0.037338,410.666667,1,18,1185,0.666667,43,0
0,0.001227,0.004908,815,1,10,75,1,3,0
0.353359,0,0.013228,567,1,17,486,1,2,0
0.639456,0.099479,0.035417,320,1,10,432,0.333333,6,0
0,0,0,460.5,0,5,590,0.5,358,0
0,0,0,56.125,1,1,0,0.125,31,1
0,0,0.326923,52,1,2,0,1,73,0
0,0,0.263158,19,1,2,0,1,73,0
0,0,0.566667,30,1,2,0,1,73,0
0,0,0.307692,13,1,2,0,1,73,0
0,0,0,36.5,1,1,0,0.25,69,0
0,0.021277,0.021277,47,0,6,534,1,155,0
0,0,0,81.571429,0,11,2416,0.571429,358,0
0.533984,0.132482,0.234326,470,0,78,2517,0.933333,170,0
0,0.003724,0.003724,537,0,15,5,1,11,0
0,0.01145,0.003817,524,1,8,6,1,38,0
0.696212,0.009346,0.015576,321,1,16,780,1,45,0
0,0,0,78.5,0,23,845,0.75,364,0
0.961928,0.008734,0.077147,72.315789,1,62,2702,0.473684,30,0
0.281888,0.061125,0.02934,409,1,16,1,0.666667,47,0
0.683878,0.033795,0.026863,384.666667,0,16,4,0.666667,40,0
0,0.018405,0.018405,326,0,12,365,1,1,0
0,0,0,431,0,13,284,1,364,0
0,0.017544,0.087719,57,1,12,609,1,46,0
0,0,0,113.333333,0,13,627,0.666667,367,0
0,0.894737,1.192982,114,0,9,316,1,48,0
0.663424,0.02368,0.020227,506.75,1,72,1635,1,461,0
0,0,0.015385,65,0,4,33,1,25,0
0.663378,0.022344,0.020357,503.5,1,72,3404,0.875,469,0
0.96023,0.015482,0.002111,473.666667,1,48,1415,1,27,0
0.907808,0.173295,0.173295,117.333333,0,8,432,1,547,0
0,0.014184,0.014184,282,1,8,0,1,548,0
0.690646,0.003701,0.009358,939.576923,1,219,16550,0.6,1685,1
0.434973,0.112195,0.05122,410,1,11,52,1,110,0
0,0.001508,0.001508,663,1,11,20,1,107,0
0.56651,0.038265,0,392,0,11,4,0.5,95,0
0.382621,0.522523,0.306306,388.5,1,11,108,1,92,0
0.624256,0.045824,0.074148,554.3,0,70,0,0.2,530,0
0.650022,0.003797,0.011392,395,1,8,52,1,59,0
0.970951,0.020661,0.020661,363,1,7,8,0.5,26,0
0.734858,0.042023,0.007747,541.512195,1,93,731,0.268293,1321,1
0.939587,0.027477,0.028829,370,1,3,50,0.333333,6,0
0.777756,0.02082,0,307.4,0,7,208,0.6,168,0
0,0.035623,0.010178,393,0,5,32,1,2,0
0,0.007752,0.007752,387,0,5,25,1,1,0
0,0.028424,0.02584,387,1,4,22,1,2,0
0.970951,0.034341,0.054945,364,1,6,45,1,46,0
0.72431,0.050619,0.050619,222.25,0,5,76,0.5,44,0
0.562146,0.082115,0.038245,222.25,0,5,68,0.5,37,0
0.784583,0.010216,0.005227,1052.25,1,63,82,0.75,33,0
0.790318,0.025913,0.029446,212.25,0,5,64,0.5,29,0
0,0,0,523,0,9,165,1,368,0
0,0,0.001433,698,1,13,95,1,435,0
0.477071,0.027879,0.019394,412.5,1,11,12,0.5,112,0
0,0.060241,0.216867,83,1,3,27,1,3,0
0.510278,0.134942,0.006256,373,1,40,317,0.666667,3,0
0.837749,0.024666,0.015588,1946,1,125,85,0.666667,44,1
0,0.00346,0.00346,289,1,25,160,1,14,0
0,0.000458,0.000229,4369,1,95,34,1,64,0
0.331254,0.037406,0.014408,1443.6,1,136,1162,1,52,0
0,0,0,0,0,1,0,1,14,0
0.717785,1.947791,0,124.5,0,1,0,0.5,17,0
0,0,0,0,0,1,0,1,17,0
0,1.83691,0,116.5,1,1,0,0.5,23,0
0.362051,0.088685,0,163.5,1,6,392,1,80,0
0.673634,0.021254,0.01594,313.666667,1,11,111,0.833333,555,0
0,0.017094,0.017094,234,1,4,8,1,92,0
0.522559,0.034121,0.032808,381,1,7,9,1,53,0
0,0,0,0,0,1,0,1,23,0
0,0.004016,0.004016,249,1,1,0,1,40,0
1,0.013746,0.013746,145.5,0,1,0,0.5,39,0
0.509516,0.173203,0,153,1,4,117,1,55,1
0,0,0,0,0,1,0,1,24,0
0,0,0,135.666667,0,7,1209,1,373,0
0,0,0,99,1,1,0,1,92,0
0.712985,0.060753,0.09113,274.333333,1,33,52,1,39,0
0,0,0,0,1,18,1261,0.8,25,0
0.817507,0.255814,0.110465,86,0,1,0,0.5,471,0
0.683099,0.011659,0.309891,886.333333,1,48,30,1,941,0
0,0.060606,0.060606,99,1,1,1,1,98,0
0.54874,0.076677,0.015655,626,1,44,204,0.8,97,1
0,2.560976,0,41,1,1,0,1,25,0
0,0.076923,0.025641,78,1,37,63,1,213,0
0.612494,0.035536,0.243766,572.857143,1,145,1423,0.857143,103,1
0,0.02649,0,151,1,34,28,1,1,0
0,0.008475,0.008475,118,1,29,0,1,14,0
0,0.194915,0.008475,118,0,29,122,1,13,0
0.225364,0.096983,0.021552,232,1,60,4,0.5,540,0
0.628393,0.188202,0.026217,213.6,0,62,0,0.2,771,0
0.721886,0.013186,0.089135,758.4,1,58,110,0.4,10,0
0,0.173469,0.020408,98,1,19,2,1,44,0
0,0.053763,0.021505,93,1,16,43,1,2,0
0.979869,0.022599,0.045198,88.5,1,27,378,1,7,0
0,0.173469,0.020408,98,1,18,94,1,3,0
0,0.20339,0.016949,118,0,29,302,1,16,0
0,0.425743,0.09901,101,1,28,198,1,683,0
0,0.108911,0.138614,101,1,28,182,1,61,0
0.537608,0.182377,0.025615,244,0,63,354,1,1037,0
0,0.20339,0.016949,118,0,30,303,1,23,0
0,0.20339,0.016949,118,0,29,125,1,15,0
0.497137,0.117284,0.111111,40.5,0,36,2018,0.75,127,0
0.037369,0.130435,7.173913,34.5,0,36,1996,1,122,0
1,0.000362,0.000362,2764,1,130,968,1,89,0
0,0.088561,0.00738,271,0,36,943,1,61,0
0,0,0,47,0,25,1061,1,373,0
0.772398,0.677419,0.365591,46.5,0,36,2032,1,134,0
0.378959,0.265625,0.265625,64,1,13,1355,1,36,0
0,0.0625,0.017857,112,1,10,22,1,54,0
0,0.009174,0,109,1,10,329,1,119,0
0,0.504274,0.076923,117,1,4,44,1,6,0
0,0.014085,0.042254,71,0,2,0,1,61,0
0.877279,0.625194,0,71.444444,1,30,940,0.888889,51,0
0,0,0,0,0,1,0,1,198,0
0.454853,1.044944,0.483146,44.5,1,1,0,0.5,210,0
0,1.914894,0,47,0,1,0,1,198,0
0,0.504274,0.076923,117,1,3,141,1,133,0
0,0,0,265.5,0,33,809,1,379,0
0,0.0625,0.017857,112,1,10,355,1,778,0
0,0.0625,0.017857,112,0,11,360,1,5,0
0.172037,0.31068,0.067961,51.5,1,2,194,1,409,1
0,0,0,0,0,1,0,1,200,0
0,3.545455,0,11,0,1,0,1,200,0
0,0.046875,0.007813,128,0,10,3,1,511,0
0,0,0,0,0,10,234,0.166667,298,0
0,0,0.012793,469,1,42,12,1,243,0
0,0.006438,0.006438,466,1,40,226,1,45,0
0,0.004444,0.004444,450,1,36,0,1,82,0
0.864974,0.002398,0.009592,278,1,40,53,0.666667,108,0
0,0,0.063181,459,1,34,102,1,44,0
0,0.015021,0.017167,466,1,30,15,1,3,0
0,0.022026,0.002203,454,1,23,2,1,1032,0
0.700737,0.038542,0.009375,320,1,30,227,1,1029,0
0.63502,0.099496,0.014214,363.5,1,38,503,0.833333,1157,1
0.771266,0.015479,0.003518,631.666667,1,75,1159,0.666667,26,1
0,0.006742,0.004494,445,1,15,16,1,1,0
0.343867,0.11245,0.004016,249,1,14,272,0.5,705,1
0.651294,0.098793,0.144896,303.666667,0,14,326,1,678,0
0.113274,0.007752,0.120155,258,1,12,18,1,589,0
0,0.005917,0.001972,507,0,12,13,1,585,0
0,0.106931,0.114851,505,1,12,1,1,573,0
0.438383,0.306818,0.0625,234.666667,1,14,117,1,572,0
0,0.034483,0.034483,435,1,12,5,1,551,0
0,0.004598,0.002299,435,1,11,5,1,512,0
0,0.006897,0.002299,435,1,11,1,1,38,0
0,0.004619,0.004619,433,1,10,0,1,106,0
0.818056,0.295758,0.064242,275,0,10,107,1,510,0
0,0,0.002398,417,0,9,1,1,505,0
0.686736,0.141653,0.089376,197.666667,0,9,96,1,504,0
0.571362,0.026222,0.009535,279.666667,0,12,118,1,501,0
0,0.029412,0.017157,408,0,9,51,1,491,0
0,0.002475,0.002475,404,1,9,19,1,467,0
0.82232,0.117269,0.044532,202.1,0,23,434,0.8,444,0
0,0.002639,0.002639,379,1,8,29,1,413,0
0,0.085106,0.06383,517,1,37,315,1,25,0
0,0.005814,0.005814,516,1,40,275,1,46,0
0,0.005814,0.005814,516,1,40,301,1,47,0
0,0.045455,0.022727,44,0,11,35,1,81,0
0,0.025641,0.025641,39,0,5,1,1,576,0
0.846795,0.004777,0.003583,837.333333,0,48,184,1,497,0
0.861155,0.037873,0.006446,206.833333,1,42,4252,1,120,0
0.747902,0.023939,0.016712,369,1,76,2616,1,128,0
1,0.000506,0.000506,1976,1,65,4,0.5,5,0
0,0.002024,0.002024,494,1,12,106,1,131,0
0,0.004278,0.00107,935,1,37,110,1,70,0
0.782776,0.005105,0.001914,522.333333,0,67,88,1,190,0
0.638126,0.018171,0.021102,426.5,1,58,589,1,116,0
0.63934,0.319086,0.012528,339.25,1,42,60,0.25,166,1
0.910047,0.015538,0.008,1625,1,135,225,1,28,0
0,0.005533,0.002766,723,1,30,203,1,155,0
0,0,0.00831,722,1,30,14,1,97,0
0.558629,0.051251,0.003576,419.5,1,31,26,0.5,22,0
0,0.093445,0.059972,717,1,29,101,1,89,1
0,0.247974,0.118314,617,1,28,38,1,59,0
0,0.00519,0.013841,578,0,27,5,1,13,0
0.996317,0.035065,0.001299,385,1,32,163,1,5,0
0.13304,0.13369,0.058824,280.5,1,25,290,1,2,0
0,0.025751,0.002146,466,0,17,23,1,55,0
0.974171,0.026034,0.007657,217.666667,1,21,220,0.666667,229,0
0,0.002179,0.002179,459,1,15,0,1,54,0
0,0.002179,0.002179,459,1,15,13,1,53,0
0,0.028322,0.013072,459,1,14,3,1,13,0
0,0.043956,0.037363,455,1,9,4,1,1,0
0.532515,0.054432,0.069984,214.333333,1,8,147,0.666667,746,1
0,0.006623,0.004415,453,1,8,16,1,17,0
0.825627,0.025556,0.004444,450,1,12,70,1,587,0
0,0.002564,0.002564,390,0,7,1,1,543,0
0,0.002732,0.002732,366,1,7,2,1,540,0
0.545648,0.233058,0.102479,151.25,1,8,88,0.75,536,1
0.909042,0.046256,0.035242,454,0,16,9,0.333333,511,0
0,0.023355,0,471,0,21,190,1,55,0
0,0.1139,0.083012,518,1,30,727,1,43,0
0,0.101329,0.071429,602,1,29,502,1,90,0
0,0,0.006623,151,1,16,0,1,11,0
0,0,0.006579,152,1,16,0,1,10,0
