@relation 'jdt-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.Remove-R3'

@attribute ns numeric
@attribute nm numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute exp numeric
@attribute rexp numeric
@attribute bug {1,0}

@data
1,1,0,0.015723,0.006289,318,0,4,1,1,1008,1008,1
1,2,0.787127,0.005139,0.012333,486.5,0,1,3,1,2302,2302,0
1,1,0,0.613941,0.525469,373,0,1,4,1,1372,1372,0
1,1,0,0.122754,0.170659,334,1,1,2,1,1010,1010,0
1,1,0,0.297297,0.249249,333,1,1,5,1,862,862,0
1,1,0,0.128125,0.26875,320,0,1,0,1,768,768,0
1,1,0,0.130178,0.443787,338,0,1,2,1,741,741,0
1,3,0.591371,0.034588,0.077314,327.666667,0,1,11,1,634,634,0
1,23,0.748365,0.181217,0.094126,113.72,0,17,16215,0.584,396,361,0
1,1,0,0.035948,0.019608,306,0,7,2,1,1772,1455.5,0
1,1,0,0.068249,0.068249,337,0,1,0,1,1012,1012,0
1,1,0.88686,0.008621,0.014368,232,0,6,0,0.333333,1813,1487,0
1,1,0,0.014151,0,212,0,5,5,1,1783,1460.5,0
1,1,0,0.004808,0.004808,208,0,2,21,1,5,5,0
1,1,0,0.004808,0.004808,208,0,1,1,1,1745,1586,0
1,1,0,0.060302,0.060302,199,0,1,0,1,1227,1227,0
1,1,0,0,0,139.5,0,1,0,0.5,1134,1134,0
1,1,0,0,0,39,0,1,0,1,4387,2289.316667,0
1,1,0,0.008333,0.002778,360,0,8,26,1,8259,2581.014286,0
1,1,0,0.088235,0.170588,340,0,8,35,1,1785,1710,0
1,1,0,0.016997,0.002833,353,0,7,24,1,6725,2836.702381,0
1,1,0,0.002865,0.002865,349,0,7,13,1,6531,2696.666667,0
1,2,0.25593,0.126761,0.091549,213,0,6,2,1,933,503,1
1,1,0,0.086455,0.014409,347,0,6,0,1,6160,2483.133333,0
1,1,0,0.03481,0.006329,316,0,5,107,1,814,516.166667,0
1,1,0,0.028939,0.022508,311,1,5,12,1,751,631.5,0
1,1,0,0.003236,0.003236,309,0,5,28,1,5263,2886.45,0
1,1,0.695232,0.190955,0.027638,199,0,10,30,0.75,698,637.5,0
1,1,0.945906,0.021304,0.008261,383.333333,1,13,181,0.833333,3590,1290.55,0
1,1,0,0,0.009868,304,0,3,58,1,2475,1748.666667,0
1,1,0,0.003268,0.003268,306,0,2,5,1,2317,1942.166667,0
1,1,0,0.021127,0.007042,284,0,1,2,1,2139,1794,0
1,1,0,0.007092,0.060284,282,0,1,4,1,2098,1756,0
1,1,0,0.027491,0.003436,291,0,1,1,1,2083,1750,0
1,1,0,0.003484,0,287,0,1,1,1,2068,1735,0
1,1,0,0.073427,0.017483,286,0,1,0,1,2055,1724,0
1,1,0.970951,0.007215,0.007215,346.5,1,6,0,1,1967,1636,0
1,2,0.878251,0.019526,0.009763,239,0,8,222,0.666667,1885,1559,0
1,1,0,0,0,91,0,1,0,1,8262,2044.260931,1
1,4,0.615478,0.079973,0.002688,372,0,10,300,1,1112,543.65,0
1,1,0,0.061089,0.057105,753,0,7,2,1,5928,2367.8,0
1,1,0,0.018494,0.011889,757,0,7,6,1,5848,2380.9,0
1,1,0,0,0.00134,746,0,7,0,1,7523,2693.204762,0
1,1,0,0.009383,0.004021,746,0,7,37,1,5686,2407.35,0
1,1,0,0.076716,0.040377,743,0,7,16,1,5646,2696.066667,0
1,1,0,0.019337,0.001381,724,0,7,30,1,7377,3273.692857,0
1,1,0,0.008596,0.008596,698,0,6,13,1,5182,2848.816667,0
1,1,0,0.037249,0.031519,698,0,6,30,1,5027,2767.783333,0
1,1,0,0.010101,0,594,1,6,0,1,4279,2213.983333,0
1,1,0,0.045455,0.013468,594,0,6,4,1,4278,2212.983333,0
1,1,0,0.008576,0.054889,583,0,6,0,1,4071,2045.333333,0
1,1,0,0.001681,0.001681,595,0,6,4,1,4070,2044.333333,0
1,1,0,0.013605,0.001701,588,0,5,4,1,3694,2005.916667,0
1,1,0,0.00396,0.00396,505,0,5,9,1,3554,1939.25,0
1,1,0,0.00198,0.00396,505,0,5,24,1,3534,1972.666667,0
1,1,0,0.007921,0,505,0,4,1,1,3417,1959.5,0
1,1,0,0.001992,0.001992,502,0,4,0,1,3410,1964.666667,0
1,1,0,0.001992,0.001992,502,0,4,6,1,3409,1963.666667,0
1,1,0,0.027888,0.007968,502,0,4,18,1,3387,1973.916667,0
1,1,0,0.002028,0.002028,493,0,4,3,1,3280,1928.166667,0
1,1,0,0.042596,0.006085,493,0,4,11,1,3270,1922.666667,0
1,1,0,0.0125,0.0125,480,0,4,56,1,3215,1891,0
1,1,0.970951,0.04104,0,365.5,0,4,19,1,3012,1996.333333,0
1,1,0,0.036325,0.034188,468,0,4,0,1,2987,1996,0
1,1,0,0.014957,0.002137,468,0,4,7,1,2986,1995,0
1,1,0.187982,0.197765,0.16648,298.333333,0,4,283,0.666667,2876,1913,0
1,1,0,0.002222,0,450,0,4,0,1,2589,1756,0
1,1,0,0.026726,0.002227,449,0,4,19,1,2588,1755,0
1,1,0,0.054118,0.030588,425,0,2,23,1,2323,1948.166667,0
1,1,0,0.002398,0.002398,417,0,2,0,1,2126,1781,0
1,1,0,0.052758,0.067146,417,0,2,1,1,2125,1780,0
1,1,0.810143,0.007974,0.002392,250.8,0,2,54,1,2092,1750,0
1,1,0,0.037915,0.018957,422,0,2,2,1,2082,1749,0
1,1,0,0.00241,0.00241,415,0,2,0,1,2048,1717,0
1,1,0,0.310843,0.260241,415,0,2,0,1,2044,1713,0
1,1,0,0.008446,0.003378,592,0,2,5,1,1782,1459.5,0
1,1,0,0.007299,0.00146,685,0,2,9,1,1428,1167,0
1,1,0.591673,0.008986,0.008986,389.5,0,1,28,1,1314,1053.5,0
1,1,0,0.005865,0.005865,682,1,1,0,1,1310,1150,0
1,1,0,0,0.001466,682,1,1,0,1,1309,1149,0
1,1,0,0.013177,0.004392,683,1,1,2,1,1308,1148,0
1,1,0,0.001473,0.001473,679,0,1,0,1,1233,1078,0
1,1,0,0.002946,0.002946,679,0,1,0,1,1232,1077,0
1,1,0,0.001464,0,683,1,2,15,1,754,402.5,0
1,1,0,0.073871,0.023256,731,0,6,25,1,5501,2971.1,0
1,1,1,0.022727,0.022727,44,0,7,6,0.5,5889,2360.033333,0
1,1,0,0.0189,0.020619,582,0,6,2,1,891,890,0
1,1,0,0.006885,0.008606,581,0,6,7,1,856,855,0
1,1,0,0.207904,0.027491,582,0,6,6,1,809,808,0
1,1,0,0.071845,0.01165,515,0,6,26,1,2697,1950.5,0
1,1,0,0.010163,0.002033,492,1,6,42,1,685,685,0
1,1,0,0.00818,0.010225,489,1,5,0,1,2659,2108.5,0
1,1,0,0.004673,0.044393,428,0,5,12,1,558,558,0
1,1,0,0.010526,0.010526,380,0,3,5,1,384,384,0
1,1,0.938315,0.048561,0.007194,278,0,3,28,0.5,186,186,0
1,1,0,0,0.007772,386,0,2,0,1,1975,1619.5,0
1,1,0,0.002591,0.015544,386,0,2,4,1,1974,1618.5,0
1,1,0,0.020566,0.002571,389,0,2,8,1,1946,1603,0
1,1,0,0.078125,0.020833,384,0,2,14,1,1864,1590.5,0
1,1,0,0.02509,0,279,0,2,34,1,1485,1407.5,0
1,1,0,0.003663,0.003663,273,0,2,44,1,1323,1323,0
1,2,0.741339,0.054348,0.019022,245.333333,0,7,40,1,686,686,1
1,1,0,1.560547,1.503906,512,1,6,105,1,2877,2128,0
1,1,0,0.016529,0,121,1,2,20,1,3338,1798.25,0
1,1,0,0.034483,0.022989,87,0,1,4,1,1234,1077,0
1,1,0,0,0,86,0,1,0,1,1228,1090,0
1,1,0,0,0,97,0,1,0,1,1231,1076,0
1,1,0,0.002427,0.004854,412,0,6,2,1,10942,2562.131818,0
1,1,0.989822,0.033092,0.027921,483.5,0,12,82,1,10930,2555.825036,0
1,1,0,0.009434,0,424,0,6,44,1,10922,2571.253824,0
1,1,0,0.019704,0.019704,406,1,6,203,1,1873,928.083333,0
1,1,0,0.045226,0,398,0,5,111,1,9201,2578.688095,0
1,1,0,0.007692,0.005128,390,0,5,24,1,8971,2945.028571,0
1,1,0,0.006452,0.006452,310,0,1,1,1,6089,2455.633333,0
1,1,0,0.086207,0.017241,58,0,4,309,1,9179,2621.114683,0
1,1,0,0.086207,0.017241,58,0,4,425,1,9200,2592.994444,0
1,1,0,0,0,0,0,4,71,1,5600,2714.016667,0
1,1,0,0,0,11,0,1,0,1,2102,1734.5,0
1,1,0,0.012438,0,402,1,12,17,1,10027,2410.352123,0
1,1,0,0.10804,0.09799,398,1,12,8,1,10007,2421.009224,0
1,1,0.98745,0.017763,0.007895,380,0,14,371,0.75,9979,2408.56382,0
1,1,0,0.083123,0.093199,397,1,12,45,1,9899,2374.457867,0
1,1,0,0.04798,0.020202,396,1,12,0,1,9802,2366.285997,0
1,1,0.63093,0.002692,0.002692,247.666667,0,13,186,0.666667,8262,2044.260931,0
1,1,0,0.034121,0,381,1,11,305,1,8093,2345.061111,0
1,1,0,0.043956,0.063187,364,1,10,3,1,959,524.333333,0
1,1,0.439497,0.022284,0.008357,359,1,11,6,0.5,943,511.833333,1
1,1,0,0.019231,0.002747,364,0,10,0,1,936,506,0
1,1,0,0.002833,0.011331,353,0,10,150,1,5907,2373.366667,0
1,1,0,0.005634,0.002817,355,0,10,4,1,748,642.5,0
1,1,0,0.084746,0.014124,354,1,10,3,1,744,640,0
1,1,0,0.026393,0.017595,341,1,10,24,1,742,655.5,0
1,8,0.731508,0.026649,0.010928,326,0,18,180,0.6875,1545,662.083333,0
1,2,0.925686,0.010601,0.067138,283,0,10,216,1,3718,1387.55,1
1,1,0.918296,0.004005,0.004005,374.5,0,11,0,1,501,465.5,0
1,1,0,0.009852,0.009852,406,1,9,15,1,3356,1461.616667,0
1,1,0.996887,0.005159,0.003752,533,0,12,0,0.25,3282,1409.75,0
1,1,0,0.009639,0.060241,415,0,9,1,1,3244,1388.333333,0
1,1,0.912441,0.077551,0.001361,367.5,0,9,22,1,3298,1946.166667,0
1,1,0,0.004914,0.002457,407,1,9,36,1,2937,1273.716667,0
1,5,0.501684,0.083897,0.059245,251.5,0,9,6,0.3,1950,1624,0
1,2,0.750014,0.006381,0.011395,438.8,0,10,90,1,2535,1863.166667,0
1,1,0,0.02521,0.022409,357,1,5,7,1,606,403.5,0
1,1,0,0.017094,0,351,1,4,3,1,610,486,0
1,1,0,0.0033,0,303,1,2,19,1,522,424,0
1,1,0.959687,0.025487,0.025487,333.5,1,3,30,1,502,428,0
1,1,0,0.029316,0.009772,307,1,2,30,1,488,488,1
1,1,0,0.12945,0.006472,309,1,2,1,1,409,409,0
1,1,0,0.003425,0.003425,292,1,2,20,1,155,155,0
1,1,0,0.051724,0.010345,290,1,1,0,1,357,357,0
1,1,0,0.328125,0.007813,256,1,1,0,1,332,332,0
1,1,0,0.045226,0.005025,199,1,1,5,1,331,331,0
1,1,0,0.153226,0.008065,124,1,1,13,1,298,298,0
1,1,0,0.009479,0,211,0,3,7,1,242,215,0
1,1,0,0.267943,0.210526,209,0,2,156,1,819,409.666667,0
1,2,0.67733,0.059596,0.015152,330,1,9,1027,1,8302,1952.259848,0
1,1,0,0,0,30,1,1,0,0.5,1517,1069.166667,0
1,1,0,0,0,28.5,0,1,0,0.5,3886,1465.55,0
1,1,0,0.003165,0.003165,316,0,4,237,1,10297,2302.026804,0
1,1,0,0.003546,0.003546,282,0,2,17,1,6783,2802.385714,0
1,1,0,0.003165,0.003165,316,0,4,243,1,10303,2302.588672,0
1,1,0,0.007042,0.007042,142,0,7,0,1,7000,2936.554762,0
1,1,0,0.014085,0.014085,142,0,7,0,1,6999,2935.554762,0
1,1,0,0.007042,0.007042,142,0,7,26,1,6833,2843.485714,0
1,1,0,0.031579,0.010526,95,0,2,41,1,1322,1322,0
1,2,0,0,0,55,0,1,0,0.5,459,459,0
1,1,0,0.007634,0.007634,262,0,9,48,1,5702,2392.733333,0
1,1,0,0.041985,0.061069,262,0,9,70,1,5594,2727.133333,0
1,1,0,0.003984,0.003984,251,1,8,70,1,3299,1947.166667,0
1,32,0.944118,0.009383,0.010245,183.22807,1,15,848,0.192982,961,538.5,0
1,5,0.720127,0.050189,0.030303,234.666667,0,13,416,0.666667,1340,1079,0
1,2,1,0.009063,0.003021,165.5,0,5,86,1,595,595,0
1,1,0,0.004049,0.004049,247,0,4,12,1,554,554,0
1,1,0.92062,0.018277,0.013055,127.666667,0,3,32,1,1901,1627.5,0
1,1,0,0.004082,0.004082,245,0,3,6,1,1814,1629.5,0
1,6,0.717623,0.050719,0.031634,147.115385,0,7,613,0.615385,459,459,0
1,1,0,0.0125,0,160,0,13,211,1,4255,1503.517857,0
1,1,0,0.00641,0.00641,156,0,12,166,1,8924,2908.261111,0
1,2,0.790739,0.08619,0.015671,255.25,0,15,264,1,7800,2495.396429,0
1,2,0.650022,0.00813,0.04065,246,0,13,204,1,4040,2046.666667,0
1,1,0.787127,0.054545,0.130909,137.5,0,10,133,1,3019,1995.833333,0
1,1,0,0,0.224806,129,0,10,90,1,2972,1981,0
1,1,0,0,0.282759,145,0,10,29,1,4595,2442.916667,0
1,2,0.75165,0.149856,0.037464,173.5,1,10,20,0.5,2681,2101.5,0
1,1,0,0.007273,0.003636,275,0,9,0,1,2553,2124.5,0
1,1,0,0.00365,0.00365,274,0,9,0,1,2552,2123.5,0
1,1,0,0.010949,0.021898,274,0,9,0,1,2543,2114.5,0
1,1,0,0.058824,0.014706,272,1,8,5,1,2474,2102.5,0
1,1,0,0.003802,0.003802,263,0,8,5,1,825,677,0
1,1,0,0.003876,0.003876,258,0,8,4,1,620,515,0
1,2,1,0.002191,0.002191,456.5,0,9,36,1,1318,1318,0
1,1,0,0.204545,0.022727,88,1,6,35,1,330,330,0
1,1,0,0.0625,0.0625,64,0,1,1,1,2815,2815,0
1,1,0,0.012821,0.012821,78,0,1,0,1,2769,2769,0
1,1,0,0.012821,0.012821,78,0,1,0,1,2765,2765,0
1,3,0.869916,0.037671,0.010274,194.666667,0,1,2,0.666667,2672,2672,1
1,3,0.768571,0.319588,0.103093,24.25,0,1,8,1,2517,2517,0
1,1,0,0,0,0,0,2,0,1,2535,2106.5,0
1,1,0,0.169811,0,53,0,1,0,1,500,500,0
1,1,0,0,0,50,0,1,0,1,499,499,0
1,1,0,0.004808,0.004808,208,0,4,1,1,3288,1955.85,0
1,1,0.543564,0.007642,0.001092,458,0,8,143,1,8560,2680.332937,0
1,1,1,0.010101,0.010101,99,0,4,43,0.666667,7501,3031.178571,0
1,1,0.996792,0.051975,0.010395,240.5,0,3,35,1,7453,3000.095238,0
1,1,0,0.072539,0.020725,193,0,2,34,1,6922,2880.3,0
1,1,0.957553,0.013913,0.036522,287.5,0,8,6,1,5950,2372.45,0
1,2,0.078739,0.147877,0.023426,227.666667,0,11,5,1,592,592,0
1,1,0,0.042424,0.006061,165,0,3,11,1,545,545,0
1,1,0,0.050633,0.018987,158,0,2,11,1,457,457,0
1,1,0,0.206452,0.045161,155,0,1,7,1,1917,1643.5,0
1,1,0,0,0,138,0,1,0,1,1834,1640,0
1,1,0,0,0,60,0,1,0,1,6115,2476.716667,0
1,1,0,0.01711,0.003802,526,1,5,6,1,72,72,0
1,1,0,0,0.005758,521,1,5,0,1,20,20,0
1,1,0,0.009542,0.015267,524,0,5,0,1,64,64,0
1,1,0,0,0.00188,532,0,5,2,1,258,258,0
1,1,0,0.001876,0.001876,533,0,4,2,1,19,19,0
1,1,0,0.727955,0.230769,533,1,4,17,1,18,18,0
1,1,0,0.007335,0,409,1,4,0,1,6,6,0
1,1,0,0.009852,0.049261,406,1,4,1,1,21,21,0
1,1,0,0.176755,0.099274,413,0,2,2,1,3,3,1
1,1,0,1.061538,0.012821,390,0,2,20,1,1,1,0
1,1,0,0,0,98,0,1,0,1,2970,2970,0
1,2,0.869916,0.001331,0.003327,501,1,15,200,1,8040,2324.168254,0
1,1,0,0.025316,0.008439,237,1,4,1,1,6718,2671.013095,1
1,1,0,0.162393,0.004274,234,1,4,13,1,6717,2675.441667,1
1,3,0.858565,0.014019,0.045691,385.2,0,15,38,0.4,842,429.833333,0
1,1,0,0.068226,0.025341,513,0,6,0,1,10001,2425.706244,0
1,1,0,0.063492,0.063492,504,1,6,1,1,10000,2424.706244,0
1,1,0,0.016393,0.006148,488,1,4,0,1,6681,2669.17619,0
1,1,0.727516,0.008727,0.016,275,1,6,176,1,6680,2668.17619,0
1,1,0,0.033195,0.002075,482,0,4,19,1,1388,821.416667,0
1,1,0.138157,0.115925,0.004684,427,0,3,15,1,6129,2269.628571,0
1,2,0.222285,0.140808,0.005215,383.5,0,10,55,1,6125,2265.628571,0
1,2,0.411919,0.054772,0.175104,301.25,0,15,63,0.75,862,447.333333,0
1,1,0,0.00885,0.004425,452,0,1,1,1,845,431.833333,0
1,1,0,0.002222,0.006667,450,1,1,1,1,844,430.833333,0
1,1,0.993723,0.047541,0.004918,305,1,8,288,1,8800,2061.209704,0
1,3,0.214667,0.068872,0.234751,740.5,0,18,121,0.833333,834,424.666667,1
1,1,0,0.002639,0,379,1,5,86,1,5418,2688.240476,0
1,1,0,0.005291,0.007937,378,1,5,6,1,3988,1518.016667,0
1,1,0,0.046154,0.025641,390,1,5,0,1,3981,1519.516667,0
1,1,0,0.002604,0.002604,384,1,5,11,1,3980,1518.516667,0
1,1,0,0.013021,0.010417,384,0,5,1,1,3958,1522.316667,1
1,1,0,0.023499,0.005222,383,1,5,1,1,3951,1516.066667,1
1,1,0,0.042328,0.013228,378,0,5,5,1,3949,1516.9,0
1,1,0,0.477212,0.203753,373,0,5,1,1,3923,1499.133333,1
1,1,0,0.009434,0.003145,318,1,5,1,1,3887,1463.466667,0
1,1,0.880562,0.023641,0.016548,338.4,0,11,8,0.8,3886,1465.55,0
1,1,0,0.007491,0.003745,267,1,5,20,1,2922,1423.916667,0
1,1,0,0.133333,0.054902,255,1,3,7,1,2740,1569.166667,1
1,1,0,0.072581,0.104839,248,0,2,0,1,2573,1431.083333,0
1,1,0,0.059633,0.183486,218,0,2,10,1,2425,1789,0
1,1,0.954434,0,0.007526,531.5,0,8,0,0.5,1367,1106,0
1,1,0,0.01626,0.00813,246,0,1,0,1,2293,1827.666667,0
1,1,0,0,0,190,0,1,0,1,2284,1826.166667,0
1,1,0,0.470588,0,17,0,1,17,1,909,483,0
1,1,0,0,0,13,0,1,0,0.5,834,424.666667,0
1,1,0,0,0,0,0,1,2,1,2283,1825.166667,0
1,1,0,0,0.045249,221,0,12,7,1,6035,2218.445238,0
1,1,0,0.039841,0.011952,251,0,12,0,1,863,448.333333,0
1,5,0.965431,0.00327,0.00436,229.375,1,14,800,0.5,7540,2660.666667,0
1,1,0,0.003209,0.003209,935,1,12,3,1,68,68,0
1,1,0,0.011765,0.010695,935,0,12,47,1,63,63,0
1,1,0,0.001117,0.001117,895,1,12,3,1,3950,1515.066667,0
1,1,0,0.052632,0.035834,893,1,12,3,1,40,40,0
1,2,0.571355,0.034703,0.032877,547.5,0,12,0,1,39,39,1
1,1,0,0.00681,0.005675,881,1,12,0,1,3921,1497.133333,0
1,2,0.226939,0.185874,0.016729,538,0,12,2,1,35,35,0
1,1,0,0.001678,0.197148,596,0,12,0,1,3909,1485.466667,1
1,1,0,0.001842,0.002762,1086,1,12,1,1,3888,1464.466667,0
1,2,0.447428,0.283113,0.058775,402.666667,0,12,1,1,14,14,1
1,1,0,0.001021,0.001021,979,0,11,0,1,3879,1458.55,0
1,1,0,0.002532,0.004219,1185,1,11,1,1,3866,1446.683333,0
1,1,0.999443,0.135349,0.12383,694.5,0,12,3,1,590,536.5,0
1,1,0,0.052814,0.005195,1155,1,11,1,1,3748,1397.966667,0
1,4,0.834508,0.029481,0.008844,424,0,14,271,1,3735,1385.666667,0
1,1,0,0.01982,0.004505,1110,0,11,0,1,3729,1379.666667,0
1,1,0,0.020852,0.031732,1103,1,11,7,1,3728,1378.666667,0
1,1,0,0.019108,0,1099,1,11,19,1,3680,1360.833333,0
1,1,0,0,0.000919,1088,0,11,0,1,124,124,0
1,1,0,0.007346,0.001837,1089,1,10,0,1,331,331,1
1,1,0,0.004608,0.004608,1085,0,10,0,1,330,330,0
1,1,0,0.014747,0.01106,1085,0,10,1,1,329,329,0
1,1,0,0.021926,0.000953,1049,0,10,78,1,3431,1331.333333,0
1,1,0.570409,0.017298,0.015239,485.6,0,12,0,0.2,3278,1405.75,0
1,3,0.55209,0.076132,0.02332,486,1,12,1,0.666667,49,49,0
1,4,0.68977,0.065217,0.000659,379.5,0,10,0,0.25,1116,547.65,0
1,1,0,0,0.004012,997,0,9,51,1,2946,1275.55,0
1,1,0,0.004,0.001,1000,1,9,0,1,2888,1445.666667,0
1,2,0.994539,0.001732,0.038095,577.5,1,9,2,0.5,2887,1444.666667,0
1,3,0.97951,0.073607,0.006631,502.666667,1,10,149,1,2883,1444.166667,0
1,1,0,0.039095,0.007202,972,0,8,14,1,4257,2434.666667,0
1,1,0,0.03043,0.009444,953,1,8,0,1,2757,1584.583333,1
1,2,0.386019,0.01271,0.011348,1101.5,1,12,0,1,2756,1583.583333,0
1,1,0,0.003202,0.001067,937,1,8,2,1,2753,1580.583333,0
1,2,0.910878,0.016908,0.020129,621,1,9,7,1,2749,1578.166667,0
1,3,0.735276,0.075405,0.023293,844.333333,0,12,5,0.666667,846,463.25,1
1,2,0.970951,0.004143,0.004143,603.5,0,9,0,1,839,459.416667,0
1,1,0,0.002275,0.002275,879,1,8,2,1,2582,1439.083333,0
1,1,0,0.14949,0.06795,883,0,8,0,1,2563,1421.75,0
1,3,0.937735,0.078802,0.030876,542.5,0,12,21,1,2290,1824.666667,0
1,3,0.735229,0.181686,0.135025,381,0,12,191,0.888889,720,427.166667,0
1,1,0,0.027618,0.020713,869,1,8,0,1,2260,1825.833333,0
1,1,0,0.005774,0,866,0,8,11,1,721,397.333333,0
1,1,0,0.00116,0.00116,862,0,8,1,1,706,444.333333,0
1,1,0,0.008121,0.008121,862,0,8,1,1,705,443.833333,0
1,1,0,0.00348,0.00348,862,1,8,1,1,705,396.666667,0
1,4,0.722861,0.106952,0.047683,448.8,0,10,120,1,700,391.666667,0
1,4,0.837533,0.060311,0.00535,411.2,1,10,96,0.8,665,414.333333,1
1,1,0,0.002837,0.008511,705,0,8,8,1,636,493.5,0
1,1,0,0.007062,0.014124,708,1,8,11,1,2673,2093.5,0
1,1,0,0.008451,0,710,1,7,2,1,2637,2086.5,0
1,1,0,0.043972,0.015603,705,1,7,1,1,2606,2068.5,1
1,1,0,0.039074,0.026049,691,1,7,10,1,2597,2062,0
1,1,0,0.010355,0.010355,676,0,7,0,1,2524,2095.5,0
1,1,0,0.002963,0.002963,675,0,6,0,1,2493,2064.5,0
1,1,0,0.011852,0.025185,675,0,6,0,1,2492,2063.5,0
1,1,0.992774,0.01385,0.01385,361,0,7,7,1,2489,2060.5,0
1,1,0,0.005952,0.02381,672,0,6,1,1,2487,2058.5,0
1,1,0,0.200292,0.216374,684,0,6,5,1,2482,2105.5,0
1,1,0,0.033083,0.016541,665,0,6,0,1,515,394.5,0
1,1,0,0.00303,0,660,0,6,3,1,551,392,0
1,1,0,0.053111,0.034901,659,0,6,0,1,513,405.5,0
1,3,0.453882,0.045797,0.003137,531.333333,1,9,2,1,537,417.5,1
1,2,0.614476,0.061869,0.018939,528,0,10,0,0.666667,447,365,0
1,2,0.680171,0.057792,0.015584,513.333333,0,9,15,1,388,328,0
1,1,0,0.003284,0,609,1,5,1,1,498,434,0
1,1,0,0.013158,0.001645,608,0,5,6,1,497,457,0
1,2,0.937498,0.116906,0.027878,370.666667,0,9,3,0.666667,340,281.5,0
1,2,0.369472,0.105584,0.352284,492.5,0,9,6,1,336,277.5,0
1,1,0,0.27256,0.038674,543,1,5,5,1,478,478,1
1,1,0,0.047516,0.032397,463,1,5,17,1,469,469,0
1,1,0,0.12854,0.050109,459,1,5,40,1,417,417,1
1,4,0.695111,0.060052,0.032637,191.5,1,10,155,1,275,275,0
1,3,0.973283,0.046784,0.005848,228,0,5,2,1,1073,1073,1
1,1,0,0.006993,0.006993,429,0,3,0,1,261,261,0
1,6,0.817299,0.215714,0.058571,233.333333,0,7,43,0.666667,260,260,1
1,1,0,0.084746,0.169492,59,0,3,21,1,117,117,0
1,1,0,0.666667,0.296296,27,0,3,91,1,116,116,0
1,1,0,0.038523,0.016051,623,0,6,25,1,514,406.5,0
1,1,0,0.023202,0.023202,862,1,8,3,1,717,405.833333,0
1,1,0,0.2,0.066667,30,1,2,118,1,9839,2349.212715,0
1,1,0,0,0,28,0,1,0,1,1522,1073.666667,0
1,2,0.650022,0.042553,0.042553,70.5,0,2,0,0.5,2319,1752.666667,0
1,1,0.341154,0.181495,0.042705,140.5,0,1,2,1,2286,1828.166667,0
1,1,0,0,0,121,0,1,0,0.5,2282,1837.833333,0
1,3,0.913123,0.012453,0.003736,200.75,0,10,3,0.75,2766,2186.5,0
1,10,0.787162,0.018501,0.01548,264.85,0,12,799,0.85,3112,1912,0
1,1,0,0.03125,0.03125,32,0,4,0,1,2214,1857,0
1,5,0.067803,1.181326,1.200271,211.142857,0,8,67,1,2213,1856,1
1,1,0,0.02,0.02,50,1,4,6,1,1461,1163,0
1,1,0,0.08,0.08,50,0,4,0,1,1423,1162,0
1,9,0.570477,0.28506,0.263061,83.923077,0,3,405,0.769231,1326,1306.5,1
1,1,0,0,0,32,0,1,0,1,3278,1405.75,0
1,1,1,0.00432,0.00432,231.5,1,12,258,1,8792,2058.978391,0
1,1,0,0.012048,0.012048,83,0,4,321,1,2099,795.416667,0
1,1,0,0.024096,0.012048,83,0,4,83,1,7716,3191.209127,0
1,1,0,0.012195,0.085366,82,0,4,43,1,1385,825.666667,0
1,1,0,0,0.011494,87,0,2,1,1,938,508,0
1,1,0.742488,0.078652,0.049438,222.5,0,10,199,1,935,505,1
1,1,0.958597,0.13986,0.055944,35.75,0,3,106,0.75,3906,1482.466667,0
1,1,0.968165,0.087264,0.014151,212,1,10,8,0.5,718,657.5,1
1,1,0.33729,0,0.011931,670.5,0,9,61,1,1660,872.333333,0
1,1,0,0,0.020243,494,0,8,1,1,685,685,0
1,1,0,0.05988,0.043912,501,0,8,94,1,679,679,0
1,1,0,0.00202,0.00202,495,0,7,42,1,2347,1332.5,0
1,1,0,0.064646,0.008081,495,0,7,42,1,7802,2497.396429,0
1,1,0,0,0.010438,479,0,6,0,1,7398,3051.05,0
1,1,0,0.016563,0.00207,483,0,6,6,1,7397,3050.05,0
1,1,0,0.020921,0.020921,478,0,6,0,1,7034,2903.297619,0
1,1,0,0.07113,0.027197,478,0,6,3,1,7033,2902.297619,0
1,1,0,0.00431,0.002155,464,0,6,2,1,7032,2922.785714,0
1,1,0,0.017279,0.030238,463,0,5,0,1,5729,2357.033333,0
1,1,0,0.036403,0.017131,467,0,5,86,1,5728,2356.033333,0
1,1,0,0.006494,0.006494,462,0,5,40,1,7358,3443.471429,0
1,1,0,0.002165,0.002165,462,0,5,30,1,5187,2853.816667,0
1,1,0,0.030303,0.008658,462,0,5,48,1,4187,2130.316667,0
1,1,0,0.004717,0,424,0,5,0,1,2999,2004,0
1,1,0,0.056122,0.061224,196,0,4,1,1,626,626,0
1,1,0,0.040609,0.015228,197,1,4,8,1,1179,997.5,0
1,1,0,0.062176,0.07772,193,0,2,25,1,555,555,0
1,1,0,0.005155,0,194,0,1,5,1,284,284,0
1,1,0,0.006494,0.006494,462,0,5,81,1,7357,3442.471429,0
