@relation 'columba-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2'

@attribute ns numeric
@attribute entropy numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute rexp numeric
@attribute bug {1,0}

@data
1,0,0,51,0,1,0,0.5,125,0
1,0,0,38,0,1,0,1,4578.5,0
1,0,0,0,0,2,89,1,4416.5,0
1,0.434973,0.034513,565,0,2,56,1,468,0
1,0.982389,0.002699,296.4,0,1,40,0.6,2653,0
1,0,0,1100,0,1,0,1,240,1
1,0,0.045113,1064,0,1,24,1,1786,0
1,0,0,0,0,2,280,0.25,3553,0
1,0,0,60,0,1,0,1,3458,0
1,0.707057,0.437063,71.5,0,3,10,0.75,6325.333333,1
1,0,0.15,40,0,1,0,1,4572.5,0
1,0,0,38.5,0,1,0,0.5,4545.5,0
1,0.668742,0.172205,82.75,1,4,42,1,4297,0
1,0.668549,0.204635,50.280992,0,11,5536,0.132231,6066.766667,1
1,0.66021,0.335366,82,0,5,92,0.75,6331.166667,0
1,0,0,35,0,1,0,1,4757,0
1,0.999992,1.658537,41,1,3,52,0.5,5831.5,1
1,0,0.085714,35,0,3,51,1,1158,1
1,0.862187,0.068775,58.837209,0,4,2370,0.418605,4138,1
1,0,0.081081,37,1,1,3,1,4774,1
1,0,0,37,0,1,0,0.5,4763,1
1,0.775138,0.081142,95.071429,1,5,130,0.428571,4287.5,1
1,0.986006,0.498482,44.909091,0,5,2995,0.386364,295,1
1,0.999745,0.294798,43.25,0,3,382,0.166667,409.5,0
1,0.607847,0.418033,54.222222,0,9,284,0.555556,5153.916667,1
1,0.702988,0.488599,76.75,0,9,216,0.625,5144.916667,0
1,0.925375,0.04451,48.142857,0,5,535,0.571429,4507.5,0
1,0.991118,0.012448,60.25,0,1,46,0.5,4053.5,0
1,0.774998,0.068034,119.222222,0,4,231,0.888889,4047,1
1,0.621417,0.106618,120.888889,0,3,118,0.777778,4467,1
1,0,0.042553,47,0,2,0,1,422.5,0
1,0,0.068182,44,1,1,6,1,4536,0
1,0,0,26,0,1,0,1,4427,1
1,0.541968,0.487476,64.875,1,8,2960,0.625,5047.6,1
1,0,0,25.666667,0,1,0,0.333333,4197,0
1,0,0,60,1,1,0,1,4440,0
1,1,0.04336,46.125,0,4,0,0.125,575.5,0
1,0.999346,0.311741,41.166667,0,3,172,0.333333,396.5,0
1,0,0,41,1,1,0,1,4709,0
1,0,0,34,0,4,28,1,126,0
1,0.987538,2.429204,33.9,0,7,2810,0.1,48,1
1,0,0.066667,30,1,4,220,1,4633.933333,0
1,0,0,58,0,1,0,0.25,4557.5,1
1,0,0.003984,83.666667,0,2,11,1,29,0
1,0,0,50,0,1,0,1,24,0
1,0.966334,0.690141,35.5,0,4,60,1,109,1
1,0,0.212766,47,0,2,33,1,397.5,0
1,0.808611,0.11871,45.588235,0,10,3083,0.098039,5134.711905,1
1,0,0.214286,42,0,2,33,1,390.5,0
1,0,0,44.111111,0,1,0,0.111111,5434.833333,1
1,0,0.086207,116,1,6,31,1,266,0
1,0,1.912281,114,0,5,21,1,256,1
1,0.639629,0.529745,70.6,0,5,35,0.6,6031.166667,1
1,0.963398,0.032466,46.698925,0,7,3134,0.354839,4832.5,0
1,0,0.215909,88,0,3,50,1,4212.5,1
1,0,0,31,0,1,0,1,471,0
1,0,2.245614,57,1,5,50,1,265,1
1,0,0.113924,79,1,2,3,1,4509,0
1,0,0,81,0,3,59,1,4379,0
1,0,0,40.166667,0,1,0,0.166667,6103.5,1
1,0,0,34,0,1,0,1,5858.333333,1
1,1,0.013636,36.666667,0,1,365,0.333333,5302.25,0
1,0.874422,1.869337,53.235294,1,6,4407,0.323529,6246.333333,1
1,0,1.017857,56,0,3,2,1,326.5,1
1,0,0.862069,58,0,3,0,1,325.5,0
1,0.861353,0.019841,50.4,0,4,228,1,4079,0
1,0.912734,0.820755,53,0,2,0,0.5,4052,0
1,0.985228,0,53,0,2,2,0.5,4038,0
1,0,0.695652,23,0,4,20,1,777.033333,0
1,0.863121,0.045,100,0,4,228,1,738.35,0
1,0.627766,0.341463,13.666667,0,3,9,0.333333,515.5,0
1,0.553231,0.146758,48.833333,0,2,4,1,3599,0
1,0,0,24.5,0,1,0,0.5,468,1
1,0,0,61,0,1,0,1,4722,0
1,0,0,52,0,4,13,1,852.75,0
1,0.565218,1.567666,122.333333,0,6,530,1,5666.333333,1
1,0,0.04878,41,0,4,49,1,784.25,0
1,0,0.058824,34,0,4,19,1,653.316667,0
1,0,0.176471,34,1,4,0,1,652.2,1
1,0,0.12,25,1,4,146,1,651.2,1
1,0.726821,0.148883,31,0,4,1118,0.384615,5620.533333,0
1,0,0.051282,39,0,4,33,1,704,0
1,0.724617,0.043851,349.666667,1,6,13,1,4382.5,0
1,0.744154,0.027933,149.166667,1,6,35,0.833333,4313.5,0
1,0.666914,0.076364,183.333333,1,4,39,1,4294.5,0
1,0.867614,0.166667,66,1,3,3,0.333333,4208,1
1,0,0.293333,75,0,2,2,1,4847,0
1,0.424087,0.04096,177,1,4,28,0.75,4779,0
1,0,0.135802,81,0,2,12,1,4630,1
1,0.754697,0.256983,53.7,0,3,277,0.5,464,1
1,0.558765,0.037594,239.4,0,3,117,1,2802,0
1,0.695061,0.009034,32.796296,0,4,502,0.185185,2408,1
1,0,0.116883,77,0,2,33,1,4378,0
1,0,0.026667,75,0,2,32,1,4383,0
1,0,0.293333,75,1,2,16,1,4845,0
1,0.980834,0.085714,93.333333,0,8,78,0.666667,6156.766667,0
1,0,0,57.333333,0,1,0,0.333333,4079,0
1,0,0.009346,107,0,2,0,1,3519,0
1,0,0.009346,107,0,2,28,1,407,0
1,0.635011,0.064575,150.636364,1,1,39,0.818182,895,0
1,0,0,114,0,1,0,0.25,644,1
1,0,0.068182,88,0,3,58,1,527,0
1,0,0.008929,112,1,2,126,1,5309.416667,1
1,0,1.189655,116,1,1,15,1,4205.5,0
1,0,0.02381,126,1,2,0,1,6405.55,0
1,0,0,3,0,1,0,1,6229.616667,0
1,0,0,51,0,1,0,1,4475.5,0
1,0,0,6,1,1,0,1,5025.25,0
1,0.91076,0.909366,66.2,0,4,250,0.4,6036.333333,1
1,0.954434,0.586207,29,0,2,248,1,501.5,0
1,0.716086,0.021563,123.666667,0,5,305,1,5918.816667,0
1,0,0.325581,86,1,1,6,1,4547.5,0
1,0,0,83,1,1,61,1,4383.5,1
1,0,0.629032,62,0,1,3,1,4206.5,0
1,0,0,84,0,1,0,0.090909,4123,1
1,0,0.006944,144,1,4,408,1,4497.828571,0
1,0,0.007143,140,0,4,1,1,5222.166667,0
1,0.308399,0.471028,133.75,1,5,141,1,5218.5,0
1,0,2.471338,157,0,4,53,1,6055,1
1,1,0.208955,33.5,0,2,160,0.5,1268,0
1,0,0,39.166667,0,1,0,0.166667,4166.5,0
1,0.596744,0.214286,175,0,3,111,1,4036,0
1,0,0,20,1,1,0,1,955.666667,1
1,0,0.23913,46,1,1,100,1,5262.666667,0
1,0.883585,0.10687,65.5,1,5,271,1,5713.833333,0
1,0.978928,0.013115,101.666667,1,5,704,1,4542.5,0
1,0,0,93,1,4,54,1,27,0
1,0.513588,0.354167,96,0,2,80,1,4193,1
1,0.975379,2.394737,34.833333,1,4,3858,0.166667,4632.75,1
1,0.861646,0.09375,48,0,2,194,1,4306,0
1,0.607907,0.196507,35.230769,0,4,190,0.230769,4166.5,1
1,0,0.00885,113,1,2,0,1,877.966667,0
1,0,0,113,0,1,0,1,5918.816667,1
1,0,0.177778,45,0,1,0,1,4573.5,0
1,0,0,39,1,1,0,1,4565.5,0
1,0.810143,0.040268,59.6,1,5,668,0.8,5511,0
1,0,0.083333,24,1,2,137,1,5326.75,0
1,0,0,20,0,1,0,1,951.333333,1
1,0,0,10.5,0,1,0,0.5,4505,0
1,0.980656,0.027692,72.222222,0,10,328,0.296296,5896.4,0
1,0,0.28125,64,1,1,1,1,4270.5,0
1,0,0.648148,54,0,1,9,1,4054,0
1,0.95209,0.02589,103,0,2,81,1,4417,1
1,0,0,42.666667,0,1,0,0.333333,4044,1
1,0.49624,0.257895,38,0,4,100,1,4474.5,0
1,0,0,3,0,1,0,1,4455.5,0
1,0,0,68.571429,0,1,0,0.071429,466,1
1,0.979393,0.052348,36.5,0,11,2161,0.178571,5863.4,0
1,0.91464,2.128424,106.047619,1,7,502,0.380952,193,1
1,0.680936,0.079944,142.6,0,4,137,0.4,4578.5,0
1,0.250894,0.174168,102.2,0,4,60,0.6,4402.5,1
1,0.804001,0.119792,64,0,3,110,0.666667,176,0
1,0.89388,0.005481,125.114286,0,3,240,0.2,2577,1
1,0.761905,0.101322,127.6875,1,2,22,0.25,880,1
1,0.822164,0.475676,85.384615,0,1,357,0.307692,2730,1
1,0,0,0,0,2,0,1,4142.5,0
1,0,0.088235,238,1,2,39,1,371.5,0
1,0.399887,0.035503,169,1,2,57,1,4513,0
1,0,0.107143,84,1,1,57,1,4510,1
1,0.813986,0.25784,191.333333,1,5,15,1,4115,1
1,0,0.167742,155,1,2,66,1,4109.5,0
1,0.952251,0.013204,113.6,1,3,197,0.8,4154,1
1,0,0,0,0,1,12,1,4144.5,0
1,0,0.177515,338,0,3,5,1,4053,0
1,0.943114,0.05284,189.25,0,2,148,0.75,173,0
1,0.176045,0.026346,291,0,4,180,1,4378,0
1,0,0,164,1,5,42,1,6115,0
1,0,0.292135,356,1,1,2,1,4551.5,0
1,0,0,369,1,1,0,1,4470,0
1,0.933748,0.027913,238.833333,0,3,82,0.833333,24,0
1,0,0.15625,640,1,3,17,1,4086,1
1,0.067222,0.195195,333,0,3,56,0.5,427,1
1,0.090262,0.129103,457,0,2,16,1,3252,1
1,0.693943,0.175123,305.5,0,3,59,1,3247,1
1,0.722743,0.703329,68.653061,0,10,8993,0.632653,4593.016667,1
1,0,0,136,0,1,0,1,6172.116667,0
1,0,0,39.5,0,1,0,0.5,3565,1
1,0,0,140.5,0,1,0,0.5,95,1
1,0.537289,0.597796,90.75,0,6,715,0.75,5582.016667,0
1,0,0.068966,87,1,5,4,1,5257.583333,0
1,0.722594,0.983129,144.888889,0,6,119,0.777778,76,1
1,0.195147,0.152518,347.5,1,5,5,1,4324,0
1,0.666737,0.063429,144.142857,0,6,193,0.857143,4316,0
1,0,1.107143,84,0,3,1,1,4469.5,0
1,0.972005,0.013333,168.75,0,6,67,1,4459.5,0
1,0.068703,0.730838,280.5,1,3,21,1,4470,0
1,0.802219,0.031746,46.421053,0,3,122,0.368421,4063,1
1,0.082595,0.074519,59.428571,1,3,5,0.714286,3586,1
1,0,0.008929,112,1,1,1,1,2579,0
1,0,0.45509,167,0,1,24,1,1778,0
1,0.904467,0.03038,98.75,1,3,2,0.75,4159,0
1,0.767578,0.118237,56.959184,0,10,3333,0.44898,6172.116667,1
1,0,0.141732,127,1,3,23,1,4290.5,0
1,0,0.124031,129,0,3,39,1,461.5,0
1,0.840034,0.274966,182.75,0,2,149,0.583333,102,0
1,0,0,37,0,1,0,0.5,425,0
1,0,0.006623,151,1,4,102,1,5613.383333,0
1,0,0.014925,134,0,3,1,1,95,1
1,0.322757,0.017316,115.5,1,3,64,1,92,1
1,0.077501,0.92562,121,0,5,39,1,5462.166667,1
1,0,0.014925,134,1,3,22,1,81,1
1,0,0.253731,134,1,3,4,1,79,1
1,0,0.076923,26,1,1,56,1,4471,0
1,0,0,239,0,1,0,0.2,261,1
1,0,0,47.5,0,1,0,0.25,76,1
1,0,0,57,0,1,0,1,294,0
1,1,0.021277,47,1,6,462,0.833333,5318,1
1,0,0.625,56,1,4,174,1,5828.333333,1
1,0.816421,0.027368,84.151515,0,3,312,0.545455,4626,0
1,0,0.069767,43,1,4,16,1,698.466667,0
1,0,0,44,1,4,7,1,5219.5,0
1,1,0.127358,47.111111,0,6,36,0.111111,584.5,0
1,0,0.137255,51,1,3,24,1,4548.5,0
1,0,0,42.142857,0,1,0,0.142857,3562,1
1,0.982218,0.029412,40.8,1,7,395,0.2,844.461905,0
1,0,0.763158,38,1,3,9,1,6417,1
1,0.116003,0.958042,143,0,6,100,0.5,6398.833333,1
1,0,2.575758,33,1,5,126,1,71,1
1,0.942984,0.006867,553.4,0,3,43,1,2778,0
1,0.642794,0.037983,200.75,0,2,147,0.875,1705,0
1,0.687193,0.062847,270.5,0,1,66,1,1654,0
1,0.826074,0.001982,336.333333,0,1,43,1,1522,0
1,0,0,0,0,2,28,1,3562,0
1,0,0.809524,42,1,2,0,1,27,0
1,0,0.019608,51,1,2,0,1,26,0
1,0,0.18,50,0,2,7,1,25,0
1,0,0,286,0,1,0,0.5,602,1
1,0,0,45,0,1,0,1,98,1
1,0.450742,0.56922,59.52,0,10,1463,0.36,5499.333333,1
1,0.739978,0.2607,85.666667,1,8,300,0.666667,5027.633333,1
1,0.658536,1.345912,53,0,3,53,0.666667,294,1
1,0,0,50,0,1,0,0.5,5443.833333,1
1,0,0.090909,66,1,5,18,1,319.5,0
1,0.970951,0.017544,57,1,5,2,1,846,0
1,0,0.016393,61,0,4,15,1,3,0
1,0,1.019231,52,0,5,15,1,4,0
1,0.444463,0.030956,185.75,0,3,93,1,4552.5,1
1,0,0.018519,108,0,2,2,1,1692.5,0
1,0,0.057143,105,1,1,6,1,290,0
1,0,0,102,0,1,0,1,255,1
1,0,2.121951,41,0,3,10,1,6052.5,0
1,0,0,30,0,1,0,1,3554,0
1,0,0,30,1,4,5,1,5260.583333,0
1,0,0,18,0,1,0,1,481,0
1,0,0,41,1,1,0,1,5831.333333,1
1,0,1.28125,32,1,4,56,1,5831.333333,0
1,0.839009,0.019985,185.857143,0,3,246,0.714286,169,0
1,0,0.5625,32,0,2,24,1,1733,0
1,0.965634,0.001269,262.666667,1,2,64,1,1824,0
1,0,0.190476,21,0,1,24,1,1734,0
1,0,0,33,0,1,0,1,5624.433333,0
1,0.793049,0.8125,24,0,1,14,0.5,296,0
1,0,0,22.666667,0,1,0,0.333333,253,0
1,0,0,61.363636,0,1,0,0.090909,620,1
1,0.811551,0.069555,87.7,0,10,120,0.6,5214.5,0
1,0,0,51,1,4,3,1,5170.833333,0
1,0.319112,0.687861,86.5,1,4,19,1,78,1
1,0,0,27,0,1,0,0.25,4067,0
1,0.991076,0.066667,37.5,0,2,0,0.5,4461.5,0
1,0.3441,0.281764,189.875,1,9,208,0.75,704.5,1
1,0.997357,1.58804,150.5,1,4,12,0.5,5271.833333,1
1,0.999249,0.010309,145.5,1,4,0,0.5,5261.666667,1
1,0.703789,0.709614,101.933333,1,7,1795,0.533333,5258.666667,1
1,0,0,143,1,1,0,1,736.5,0
1,1,0,111,0,3,2,0.5,465.5,0
1,0,1.170213,94,1,2,85,1,29,0
1,0.439775,0.067233,143.777778,0,1,297,1,1869,0
1,0,0.027273,110,0,5,25,1,716.683333,0
1,0,0.009615,104,1,5,139,1,4730.166667,0
1,0.877212,0.067616,93.666667,0,11,110,0.222222,6187.116667,0
1,0.140335,0.221683,206,0,7,81,1,5168.833333,1
1,0.879992,1.887105,71.178571,1,7,1543,0.535714,6274.333333,1
2,0.922593,1.790293,60.493961,0,9,53512,0.289855,5953.666667,1
1,0,0.142857,91,1,5,0,1,1,0
1,0.613527,0.043988,85.25,1,5,13,1,4592.5,1
1,0,0.630952,84,0,3,67,1,307,1
1,0,0.008772,114,0,1,4,1,883,0
1,0.813572,0.204165,70.321429,0,2,151,0.25,1692,0
1,0.764205,0.044872,78,0,1,34,1,1424,0
1,0,0,154,1,5,4,1,5797.85,0
1,0.855236,0.012693,183.833333,0,7,141,1,27,1
1,0,0.116883,154,1,4,52,1,5308,0
1,0,0.008403,119,1,4,0,1,5832.333333,1
1,0,0.275862,116,1,4,56,1,5829.333333,0
1,0.045459,0.54,140,1,6,193,0.8,5468,1
1,0.955161,0.090315,240.428571,0,5,252,0.857143,395,0
1,0.664695,0.731818,110,0,3,155,1,463.5,1
1,0.515947,0.054745,137,0,2,136,1,162,0
1,0,0,130.25,0,1,0,0.25,8,1
1,0.53496,0.051592,151.833333,0,1,184,0.666667,1869,0
1,0.640383,0.321649,132.272727,0,1,170,0.454545,1516,0
1,0,0,15,1,1,0,1,6423.55,0
1,0,0.246154,65,0,2,82,1,160,0
1,0.993709,0.078192,108.648649,0,5,4389,0.324324,3363,0
1,0,0,62.5,0,1,0,0.25,12,1
2,0.590937,0.143103,56.129032,0,6,2451,0.709677,4909.5,0
1,0.66621,0.093703,133.4,0,1,244,0.6,1854,0
1,0,0.046512,43,1,2,112,1,712.966667,0
1,0,0.192308,26,0,2,5,1,5225.166667,0
1,0,0.090909,22,0,2,0,1,5165.833333,0
1,0,2.043478,23,0,2,50,1,5164.833333,0
1,0,0,18,0,1,0,1,696.916667,0
1,0,0,0,0,3,96,0.5,6119,0
1,0,0,19,0,1,0,1,4486,1
1,0,0,19,0,1,0,1,1251,1
1,0,0,0,0,4,493,0.75,4468.5,0
1,0,0,95,0,1,0,1,362,1
1,0,0,8,0,1,0,1,5159.711905,0
1,0,0.05,140,1,2,3,1,4387.5,0
1,0,0.136691,139,0,2,0,1,4277.5,0
1,0.853637,2.060307,60.8,1,5,902,0.333333,6322.333333,1
1,0.318301,0.066667,62.142857,1,5,90,0.571429,4330.5,0
1,0.968022,0.018003,183.3,0,5,1393,0.6,440,1
1,0,0,132,0,2,0,1,232,0
1,0,0.367188,128,0,2,43,1,230,0
1,0,0,130.9375,0,1,0,0.0625,357,1
1,0,0.015385,130,1,3,25,1,4278,0
1,0,0,93,0,5,124,1,650.283333,0
1,0,0.977528,89,1,4,20,1,5294.083333,0
1,0.543564,0.065934,91,1,2,2,1,4370.5,0
1,0,0,79,0,1,0,1,4356,0
1,0.736524,0.181269,47.285714,0,7,339,0.857143,1274.583333,0
1,0.880055,0.038346,110.833333,1,5,367,0.5,157,1
1,0,0.031915,94,1,1,10,1,4590,0
1,0.747631,0.097893,89.666667,1,3,110,0.5,4186,1
1,0.333088,0.152284,131.333333,0,1,8,0.666667,996,1
1,0.943381,0.301205,55.333333,0,2,220,0.666667,159,0
1,0.894107,0.942308,26,1,4,323,1,5505,0
1,0,0,23,0,1,0,1,3,0
1,0.608495,0.005682,42.810811,0,3,441,0.189189,2527,1
1,0,0,7.2,0,1,0,0.2,794.033333,1
1,0,0,99,1,1,0,0.5,740.169048,0
1,0,0.001212,825,1,4,0,1,739.25,0
1,0,0,820,1,4,3,1,744.169048,0
1,0.721928,0.009856,659.5,1,10,67,1,872.55,0
1,0,0.001252,799,1,4,2,1,865.55,0
1,0.684038,0.01592,502.5,0,6,15,1,834.65,0
1,0,0.002472,809,1,4,1,1,765.683333,0
1,0,0.002494,802,1,4,33,1,750.683333,0
1,0,0.001247,802,0,4,0,1,682.316667,0
1,0,0.001247,802,0,4,3,1,681.316667,0
1,0,0.415519,799,0,4,4,1,654.316667,1
1,0,0.014458,830,1,4,1,1,654.283333,0
1,0,0.016888,829,0,4,0,1,653.283333,1
1,0,0.001225,816,1,4,13,1,652.283333,0
1,0,0.001224,817,0,4,14,1,656.2,0
1,0,0.001232,812,0,4,79,1,660.1,0
1,0,0.008621,812,0,4,2,1,707.816667,1
1,0,0.00246,813,1,4,7,1,699.983333,0
1,0,0.001232,812,1,4,0,1,717.233333,0
1,0,0.012315,812,1,4,4,1,716.233333,1
1,0,0.116798,762,0,4,17,1,6447.633333,0
1,0.559076,0.087997,103.64,0,10,677,0.44,6208.766667,1
1,0.835817,0.031008,154.8,0,8,153,0.4,6230.116667,0
1,0.999142,0.010517,570.5,1,9,5,1,719.5,0
1,0,0.005398,741,1,4,1,1,713,0
1,0,0.001504,665,0,4,3,1,5371.833333,0
1,1,0.042447,400.5,1,6,4,1,5222.5,0
1,0,0.001709,585,0,3,3,1,766,1
1,0,0.001724,580,1,3,1,1,763,0
1,0,0,578,1,3,14,1,762,0
1,0,0.013752,509,1,3,2,1,163.333333,0
1,0.043676,0.37637,410.5,1,4,292,1,740.169048,0
1,0,0,289.666667,0,1,0,0.333333,5297.666667,0
1,0,0.023256,43,1,1,4,1,5664,0
1,0,0.434783,23,0,2,57,1,1694.5,0
1,0,0,31.6,1,1,0,0.2,5630.333333,1
1,0,0.09375,32,0,2,9,1,826.65,0
1,0.787123,0.107558,43,0,6,512,0.5,714.416667,1
1,0,0.037037,54,0,3,1,1,728.416667,0
1,1,0.043478,23,1,2,2,0.5,737.416667,1
1,0,0,155,0,1,0,1,5309.916667,0
1,0,0,8,0,1,0,1,4489,0
1,0,0.047619,147,0,3,2,1,5447.438095,0
1,0,0.055172,145,0,3,7,1,709.716667,0
1,0.953598,0.011713,151.777778,1,7,822,0.555556,5084.747619,0
2,0.50723,0.225161,60.826087,0,3,1766,0.521739,5757.333333,1
1,0,0.026316,152,0,3,0,1,651.85,0
1,0,0,65,1,3,74,1,5290.25,0
1,0,0.0375,80,0,3,12,1,5434.833333,0
1,0,0,78,0,3,21,1,1114.5,0
1,1,0.12987,38.5,0,3,47,1,1115.666667,1
1,0,0.101695,59,0,3,1,1,963.5,0
1,0,0,59,0,3,3,1,962.5,0
1,0.766777,0.075969,107.5,0,5,699,0.666667,4231.5,1
1,0.679667,0.370879,121.333333,0,2,114,1,4731,0
1,0.284731,0.181034,96.666667,0,2,21,0.833333,4216,1
1,0,0,52,0,1,0,0.5,3921,0
1,0,0,60,0,1,0,1,753.433333,0
1,0.441552,0.021605,216,1,10,294,1,860.75,0
1,0,0.015385,130,1,2,20,1,853.75,1
1,0.503258,0.087719,57,0,5,163,1,699.916667,0
1,0.695248,0.286976,104.538461,0,7,1321,0.692308,819.2,0
1,0,0,56.142857,0,1,0,0.071429,5285.666667,1
1,0,0,14,1,1,17,1,711.283333,0
1,0.707384,0.041284,72.666667,0,6,146,1,695.633333,1
1,0,0,9.666667,0,1,0,0.333333,742.5,0
1,0,0.013514,74,0,2,191,1,5433.361905,0
1,0.94387,0.161765,34,0,5,3189,0.571429,5937.266667,1
1,0.945357,0.256944,36,0,1,0,0.5,5567.814286,0
1,0.833078,0.257782,52.717949,0,6,3543,0.358974,5518.438095,1
1,0,0,48.333333,0,1,0,0.333333,5800.533333,0
1,0,0.071429,56,1,2,96,1,735.883333,0
1,0,0,50,0,1,0,1,765.416667,1
1,0,0.071429,56,1,2,151,1,737.2,0
1,0,0,51,0,1,0,1,5314.666667,0
1,0.99901,0.020362,221,1,4,0,0.5,719.966667,0
1,0,0.002809,356,0,3,22,1,878.183333,1
1,0,0.042135,356,1,3,67,1,875.966667,0
1,0,0.044693,358,1,3,21,1,780.283333,0
1,0.886541,0.02619,210,1,4,219,1,726.666667,1
1,0.918296,0.011132,269.5,1,4,19,1,720.05,0
1,0,0.002786,359,0,3,155,1,701.316667,0
1,0,0,359,1,3,50,1,6406.55,1
1,0,0.002786,359,1,2,54,1,75,0
1,0,0,359,0,1,0,1,5317.666667,1
1,0,0,6,0,1,0,1,4276.5,0
1,0,0.225,160,0,3,0,1,319.5,0
1,0.212322,0.181651,181.666667,0,4,8,1,884,1
1,0,0.006329,158,0,3,15,1,4372,0
1,0,0.006494,154,1,3,2,1,807,0
1,0.898515,0.073593,115.5,1,4,77,0.75,4368,1
1,0,0.016129,124,1,2,1,1,4439.5,1
1,0.372256,0.968,100,0,2,548,0.6,305,1
1,0,1.363636,121,1,2,2,1,7,0
1,0,0.015625,128,0,2,0,1,3,0
1,0,0,130,1,2,16,1,2,0
1,0.757335,0.001724,116,0,4,244,0.8,815,1
1,0,0.105263,38,1,2,0,1,4298,0
1,0.850946,1.24,125,0,2,151,0.666667,313,1
1,0.622713,1.223656,155,0,2,252,0.333333,28,1
1,0,1.653061,98,0,2,3,1,8,0
1,0,1.423077,78,1,4,17,1,167.166667,0
1,0,0,40,0,1,0,1,206.166667,1
1,0,0.08,50,1,2,6,1,840,0
1,0,0.040816,49,1,2,6,1,817,1
1,0,0,37.333333,0,1,0,0.333333,806,1
1,0,0.486631,187,0,3,7,1,318.5,0
1,0,0.06383,188,0,3,2,1,317.5,0
1,0,0,142,0,3,0,1,808,0
1,0.905619,0.0181,73.666667,1,3,26,1,4292,1
1,0.600719,0.01421,93.833333,0,4,62,0.666667,806,1
1,0.751661,0.141509,106,0,5,21,0.8,4354,1
1,0.071759,0.651685,133.5,0,4,4,1,779,0
1,0,0.018182,110,0,2,16,1,321,0
1,0.659248,0.93662,94.666667,1,2,5,0.666667,319,1
1,0,0.028571,210,0,2,2,1,6,0
1,0,0.382775,209,0,2,1,1,1,0
1,0,0,142.142857,0,1,0,0.142857,452,1
1,0.836641,0.023324,171.5,0,2,24,1,1732,0
1,0,0,0,0,5,137,0.333333,207.666667,0
1,0,0,6.5,0,1,0,0.25,4354,0
1,0.846139,0.135279,94.25,0,5,8,0.5,206.166667,1
1,0,0,48,0,1,0,1,201.166667,0
1,0.167027,0.411765,42.5,0,4,147,1,146.25,0
1,0.677787,0.235369,56.142857,0,5,865,0.357143,201.166667,1
1,0,0,6,1,1,0,1,5484.5,1
1,0,0,0,0,1,0,1,1631,0
1,0.952603,0.011905,62.086957,0,2,46,0.130435,1631,0
1,0,0,4.666667,0,1,0,0.333333,6177.833333,0
1,0,0,0,0,1,0,1,1631,0
1,0,0.4,1.153846,0,3,4897,0.538462,4497.016667,0
1,0,0,8.6,0,1,0,0.1,4497.016667,1
1,0,0,73.666667,0,1,0,0.333333,6026.166667,1
1,0.703258,0.133716,67.722222,0,5,534,0.611111,4366,0
1,0.385823,0.34104,64.875,0,2,22,0.625,3668,1
1,0,0,0,0,1,0,1,1631,0
1,0,0,0,0,1,0,1,1692,0
1,0.927115,0.147239,54.333333,0,1,0,0.333333,1692,0
1,0,0,19,1,1,0,1,3741,0
1,0.525855,0.218324,51.3,0,4,309,0.8,4343,1
1,0,0.195652,23,0,4,17,1,4824,0
1,0,0,0,0,1,0,1,1631,0
1,0,0,6,0,1,0,1,4752.916667,0
1,0,0,6,0,1,0,1,6392.116667,0
1,0.281911,0.554396,167.75,1,7,73,1,760,1
1,0,0,24.333333,0,1,0,0.333333,770.5,1
1,0.781513,0.054893,104.75,1,2,52,0.75,2711,0
1,0,0.163636,55,0,2,19,1,1775,0
1,0,0,0,1,2,17,1,4674,0
2,0.86762,0.062288,61.541667,0,2,255,0.5,4399,1
1,0,0.006494,154,1,2,4,1,976,0
1,0.450791,0.106796,103,0,2,0,1,914,1
1,0.498918,0.086629,106.2,0,1,0,0.8,688,0
1,0,0,40.5,0,1,0,0.5,867.866667,0
1,0,0.15534,103,0,4,0,1,716.8,1
1,0,0.05,100,1,4,13,1,712.8,0
1,0,0.115789,95,1,4,1,1,653.283333,0
1,0,0.010753,93,1,4,79,1,657.1,0
1,0,0.012987,77,1,4,7,1,760.416667,0
1,0.863121,0.008696,57.5,1,3,19,1,6361.666667,0
1,0,0.285714,70,1,2,7,1,5127.5,0
1,0,0,62,1,2,1,1,4332.5,0
1,0.842783,0.138916,102.449275,0,6,4860,0.449275,4329.5,1
1,0,0.209677,62,0,2,20,1,376.5,1
1,0.616969,0.403763,115.166667,0,4,27,0.5,4025,0
1,0.495173,0.053981,370.5,0,1,6,1,1639,0
1,0.941031,0.038113,220.4,0,1,57,0.8,1501,0
1,0,0,174,1,4,16,1,743.85,0
1,0.659376,0.029851,100.5,1,4,493,1,711.8,0
1,0,0.006494,154,1,4,25,1,700.833333,0
1,0,0.104167,144,1,4,1,1,758.416667,1
1,0,0.022388,134,1,4,6,1,757.416667,1
1,0,0.007519,133,1,4,1,1,751.916667,1
1,0,0,133,0,4,1,1,5334.416667,1
