@relation mydataframe
@attribute nm numeric
@attribute nf numeric
@attribute la numeric
@attribute lt numeric
@attribute fix numeric
@attribute npt numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute bug {'1','0'}
@data
1,1,0.020699,773,1,1,333.8,142,'0'
1,1,0.015831,758,1,1,192.833333,37,'0'
1,1,0.002653,754,1,1,19,6,'0'
2,2,0.002509,1594,1,1,56.959524,208,'0'
1,1,0.007958,754,1,1,270.95,112,'0'
1,1,0.012,750,1,1,250.3,97,'0'
1,1,0.006012,998,1,1,790,354,'0'
1,1,0.001006,994,1,1,833,289,'0'
1,1,0.001006,994,1,1,438.5,318,'0'
2,2,0.017437,1720.5,1,0.5,798,829,'0'
2,6,0.012759,522.5,1,1,775.5,807,'0'
1,1,0.004024,994,1,1,598,191,'0'
1,1,0.00201,995,1,1,594.5,177,'0'
1,1,0.00201,995,1,1,534,290,'0'
1,1,0.001006,994,1,1,351,115,'0'
1,1,0.007042,994,1,1,523,250,'0'
1,1,0.001934,1034,1,1,22.783333,38,'0'
1,1,0.003846,1040,1,1,1,1,'0'
1,1,0.000962,1040,1,1,27,4,'0'
1,1,0.005769,1040,1,1,789,353,'0'
1,1,0.062937,143,1,1,52,36,'0'
2,2,0.020619,339.5,1,1,18.083333,29,'1'
2,4,0.005435,1012,1,1,145.45,407,'1'
1,1,0.269504,141,1,1,128.375,39,'0'
3,7,0.040394,449.142857,1,0.857143,1011.833333,1727,'0'
1,1,0.006122,490,1,1,1022.333333,602,'0'
2,2,0.004278,467.5,1,1,974.666667,1479,'1'
3,3,0.086154,975,1,0.666667,311,300,'1'
2,2,0.037302,1327,1,1,308,297,'1'
2,2,0.002275,439.5,1,1,44,44,'0'
1,1,0.00237,422,1,1,42,18,'0'
1,1,0.00237,422,1,1,39,16,'0'
1,1,0.00237,422,1,1,38,15,'0'
1,1,0.014218,422,1,1,741.666667,394,'0'
1,1,0.021583,417,1,1,128.316667,80,'1'
1,1,0.104575,306,1,1,27,5,'0'
2,2,0.018397,380.5,1,1,849,933,'1'
1,1,0.026846,298,1,1,807,273,'0'
1,1,0.020339,295,1,1,2,1,'0'
1,1,0.011278,266,1,1,496,146,'0'
1,1,0.043902,205,1,1,62.929762,48,'0'
1,1,0.108374,203,1,1,62.096429,47,'1'
1,1,0.005263,190,1,1,8,2,'0'
3,5,0.00836,885.2,1,1,32,35,'0'
1,1,0.035211,142,1,1,62,32,'1'
1,1,0.007353,136,1,1,191.183333,31,'0'
2,2,0.001233,1216.5,1,1,166.15,400,'0'
2,2,0.003744,1202,1,1,75.083333,176,'1'
2,2,0,298,1,1,159,41,'0'
2,3,0.004773,1047.666667,1,1,279,272,'0'
1,1,0.037915,211,1,1,808,274,'0'
1,1,0.028846,208,1,1,3,2,'0'
1,2,0.121554,399,1,1,953.75,580,'0'
1,1,0.003268,306,1,1,40,17,'0'
1,1,0.003268,306,1,1,37,14,'0'
1,1,0.009063,331,1,1,1030.5,620,'0'
1,1,0.546828,331,1,1,1028.5,618,'1'
1,1,0,216,1,1,62,34,'0'
1,1,0.005319,188,1,1,972.333333,546,'0'
2,9,0.005149,496.333333,1,0.888889,775.5,1187,'0'
1,1,0.006024,166,1,1,796,359,'0'
1,2,0.10906,596,1,1,795,358,'1'
1,1,0.506329,158,1,1,3,2,'1'
1,1,0.084507,142,1,1,37,13,'1'
2,2,0.112903,124,1,0.5,108.333333,132,'1'
2,3,0.010833,400,1,0.666667,99.333333,123,'1'
2,7,0.003659,351.428571,1,0.714286,302,353,'1'
2,2,0.024691,81,1,0.5,133,131,'0'
2,2,0.012346,81,1,0.5,131,129,'0'
1,1,0,133,0,1,368,20,'0'
1,1,0.523179,151,1,1,4,3,'0'
1,1,0.567568,296,1,1,1029.5,619,'0'
1,1,0.010309,97,1,1,933.333333,472,'0'
1,1,0,96,1,1,795.666667,433,'1'
1,1,0.004946,1213,1,1,1026.166667,623,'0'
3,5,0.019368,392.4,1,1,18,15,'1'
2,2,0.089976,633.5,1,1,584,316,'0'
1,1,0.000861,1162,1,1,21.699206,16,'0'
1,1,0.000861,1162,1,1,20.699206,15,'0'
2,3,0.061891,684,1,1,569,551,'0'
1,1,0.00444,1126,1,1,62,34,'0'
1,1,0.027828,1114,1,1,54.5,30,'0'
1,2,0.008508,764,1,1,965.5,565,'0'
1,2,0.001325,755,1,1,976.666667,524,'0'
1,1,0.015441,1101,1,1,6,2,'1'
1,2,0.008574,641.5,1,1,56,38,'1'
2,3,0.013095,560,1,1,794.333333,1211,'1'
1,1,0.038314,1044,1,1,1,1,'0'
1,1,0.000963,1038,1,1,761.333333,405,'0'
1,1,0.000975,1026,1,1,28.45,13,'0'
1,1,0.000975,1026,1,1,25.533333,10,'0'
1,1,0.000975,1026,1,1,797,360,'0'
2,2,0.058876,560.5,1,1,769,330,'0'
1,1,0.000952,1050,1,1,857,308,'0'
1,1,0.020952,1050,1,1,842.5,293,'1'
1,1,0.014191,1057,1,1,830,286,'0'
2,5,0.037753,445,1,1,832.5,870,'1'
1,1,0.010597,1038,1,1,809,275,'0'
1,1,0.010618,1036,1,1,757,252,'1'
1,1,0.002119,944,1,1,612,188,'1'
1,1,0.011653,944,1,1,608,187,'1'
1,1,0.010515,951,1,1,606,185,'0'
1,1,0.042328,945,1,1,465.5,301,'1'
1,1,0.007551,927,1,1,557,165,'0'
1,1,0.011892,925,1,1,542,158,'0'
1,1,0.040948,928,1,1,470,141,'1'
1,1,0,935,1,1,556,270,'0'
1,1,0.038662,957,1,1,555,269,'1'
1,1,0,910,1,1,492,234,'0'
2,3,0.002798,1429.666667,1,0.666667,463,452,'1'
2,2,0.041413,821,1,1,446,439,'1'
1,1,0.009423,849,1,1,413,188,'1'
1,1,0.002364,846,1,1,60,14,'0'
1,1,0.010101,792,1,1,252,104,'1'
1,1,0.007673,782,1,1,210,87,'1'
1,1,0.004065,738,1,1,127,44,'0'
1,1,0.001471,680,1,1,104,24,'0'
1,1,0.001517,659,1,1,31.733333,5,'0'
1,1,0.004559,658,1,1,22,7,'0'
2,3,0.042744,631.666667,1,1,343.05,845,'1'
1,1,0.001664,601,1,1,334.2,131,'0'
1,1,0.001664,601,1,1,333.3,130,'1'
2,8,0.030299,841.625,1,0.875,301,800,'1'
1,1,0.01559,449,1,1,183.5,64,'0'
1,1,0.002252,444,1,1,180.583333,63,'0'
1,1,0.018018,444,1,1,115,50,'0'
2,3,0.022109,392,1,0.333333,389.5,429,'1'
1,2,0.063966,234.5,1,1,108.666667,20,'1'
1,1,0.030675,163,1,1,613,53,'0'
1,1,0.006135,163,1,1,611,51,'0'
1,1,0.036585,164,1,1,610,50,'1'
1,1,0.014493,69,1,1,89.833333,11,'0'
1,1,0.006652,451,1,1,27,10,'0'
1,1,0.001054,949,1,1,27.533333,12,'0'
1,1,0.001054,949,1,1,799,362,'0'
1,1,0.005269,949,1,1,854,310,'0'
1,1,0.001055,948,1,1,856,307,'0'
1,1,0.023207,948,1,1,843.5,294,'0'
1,1,0.01569,956,1,1,831,287,'0'
1,1,0.011616,947,1,1,810,276,'0'
1,1,0.01164,945,1,1,758,253,'0'
1,1,0.002119,944,1,1,613,189,'0'
1,1,0.010593,944,1,1,607,186,'0'
1,1,0.007551,927,1,1,558,166,'0'
2,2,0.004274,585,1,1,232,223,'0'
1,3,0.035887,483,1,1,513,242,'0'
1,1,0,910,1,1,206,56,'0'
1,1,0.000952,1050,1,1,26.533333,11,'0'
1,1,0.000952,1050,1,1,798,361,'0'
1,1,0.00956,523,1,1,62,34,'0'
1,1,0.002273,440,1,1,51,26,'0'
1,1,0.002273,440,1,1,48,23,'0'
1,1,0.020455,440,1,1,792.166667,426,'0'
3,4,0.047393,211,1,0.75,786.166667,425,'1'
2,2,0.001838,272,1,1,841.5,895,'1'
1,1,0.018405,326,1,1,132,34,'1'
1,1,0.008,250,1,1,71,17,'0'
1,1,0.005208,192,1,1,110.5,21,'1'
1,1,0.014388,139,1,1,269.5,13,'0'
1,2,0.004451,337,0,1,417,22,'0'
1,1,0.028986,207,1,1,133,35,'0'
1,1,0.030769,195,1,1,28,8,'0'
1,1,0.005208,192,1,1,111.5,22,'0'
2,3,0.02178,352,1,1,975.5,1560,'0'
1,1,0.002375,421,1,1,50,25,'0'
1,1,0.002375,421,1,1,49,24,'0'
2,2,1.086957,34.5,1,1,535,271,'1'
1,1,0,151,1,1,961,503,'1'
2,3,0.2,73.333333,1,1,38.5,10,'0'
1,1,0.011765,85,1,1,370,61,'0'
1,1,0.025641,117,1,1,111.833333,24,'0'
1,1,0.055556,54,1,1,15,4,'0'
1,1,0.847458,59,1,1,21,4,'0'
1,1,0.026316,38,1,1,183.016667,33,'0'
1,2,0,61.5,1,0.5,49,18,'1'
1,1,0.011765,85,1,1,161,41,'0'
1,1,0.035294,85,1,1,62,21,'0'
1,1,0.035971,139,1,1,62,34,'0'
1,1,0.014706,136,1,1,286,130,'0'
1,1,0.044118,136,1,1,47,32,'1'
1,1,0.007463,134,1,1,745.5,395,'0'
1,2,0,102,1,0.5,22,12,'1'
2,2,0,87,1,0.5,227.7,80,'1'
1,1,0.326087,46,1,1,944,477,'0'
1,1,0.027027,37,1,1,45,20,'0'
1,3,0,34.666667,1,0.333333,30,20,'1'
3,5,0.862069,5.8,1,1,30,20,'1'
4,12,0.015691,456.75,1,0.833333,292,91,'1'
1,1,0.021277,47,1,1,35.2,6,'0'
1,1,0,41,1,1,106.583333,16,'0'
2,5,0,8.4,1,0.4,263.7,106,'1'
1,1,0.061224,49,1,1,307,104,'0'
1,1,0.007813,128,1,1,129.316667,81,'0'
1,1,0.007813,128,1,1,852,315,'0'
1,1,0.007874,127,1,1,858,309,'0'
1,1,0.095238,126,1,1,805,271,'0'
2,2,0.066066,166.5,1,1,470,221,'1'
3,4,0.021739,161,1,1,390,383,'0'
1,1,0,124,1,1,47,11,'0'
3,10,0.003003,699.2,1,0.5,55,54,'1'
1,1,0.02439,123,1,1,110.833333,23,'1'
3,3,0.004108,892.666667,1,1,117.5,139,'0'
3,4,0.041401,78.5,1,0.5,268.7,116,'1'
1,1,0.007874,127,1,1,853,316,'0'
1,1,0.095238,126,1,1,806,272,'0'
1,1,0.064516,93,1,1,295,92,'0'
1,1,0.011111,90,1,1,69,17,'0'
2,2,0.006731,520,1,1,773,334,'0'
1,1,0.064516,93,1,1,296,93,'0'
2,2,0.006103,573.5,1,1,771,332,'0'
1,1,0.055556,54,1,1,14,3,'0'
1,1,0,56,1,1,268.7,110,'1'
2,4,0.018293,41,1,0.75,765.833333,409,'1'
2,3,0.005376,62,1,0.666667,230.7,86,'1'
1,1,0.016949,59,1,1,514,243,'0'
1,1,0.028169,71,1,1,938.166667,480,'0'
1,1,0.125,80,1,1,46,31,'0'
1,2,1.137615,54.5,1,1,34,24,'1'
2,2,0.015873,63,1,1,125.316667,77,'0'
2,2,0.015873,63,1,1,127.316667,79,'0'
2,2,0,59.5,1,0.5,34,24,'1'
1,1,0,25,1,1,630.5,214,'0'
1,1,0,29,1,1,630.5,214,'0'
1,1,0.014925,67,1,1,13,7,'0'
1,14,0,43.357143,1,0.071429,628.5,211,'1'
1,1,0.004808,208,1,1,1027.166667,624,'0'
4,7,0.039463,532.142857,1,0.857143,603.5,333,'1'
1,2,0.041353,133,1,1,1026,612,'1'
1,2,0.008264,121,1,1,944.666667,483,'0'
1,1,0.005435,184,1,1,47,22,'0'
1,1,0.005747,174,1,1,789.5,346,'1'
1,2,0.008811,113.5,1,0.5,785.5,343,'0'
1,2,0.070485,113.5,1,1,781.5,341,'0'
2,2,0.016736,119.5,1,1,630.5,642,'1'
1,1,0.005952,168,1,1,46,21,'0'
1,1,0.09375,64,1,1,5,5,'0'
1,2,0.009259,108,1,1,787.5,345,'0'
3,4,0.012397,242,1,0.75,346,335,'0'
1,1,0.148936,47,1,1,943,476,'1'
1,1,0.027027,37,1,1,34,8,'1'
2,2,0.115702,60.5,1,1,777.5,415,'1'
1,1,0.081081,37,1,1,1008.833333,632,'0'
2,2,0.02356,191,1,1,1032.5,1667,'1'
2,2,0.134021,48.5,1,1,796.333333,1213,'0'
2,2,0.08134,313.5,1,1,792,356,'1'
2,3,0.006762,394.333333,1,1,753.5,964,'0'
1,1,0.03125,32,1,1,18,4,'0'
1,1,0.014423,416,1,1,607.5,335,'0'
1,1,0.004819,415,1,1,606.5,334,'0'
1,1,0.01108,361,1,1,23,16,'0'
1,1,0.008333,360,1,1,21,14,'0'
1,1,0.033333,360,1,1,19,12,'1'
3,3,0.019587,1225.333333,1,0.666667,295,284,'1'
1,1,0.002833,353,1,1,57,32,'0'
1,1,0.011331,353,1,1,3,3,'0'
1,1,0.008499,353,1,1,4,2,'0'
1,1,0.060694,346,1,1,438.5,325,'0'
1,1,0,331,1,1,434.5,323,'0'
1,1,0.033133,332,1,1,433.5,322,'1'
1,1,0.003049,328,1,1,430.5,319,'1'
2,2,0.094298,228,1,1,411,187,'0'
1,1,0.019672,305,1,1,2,1,'0'
1,1,0.046667,300,1,1,370,172,'0'
1,1,0.04,250,1,1,347,151,'1'
2,2,0.028571,1277.5,1,0.5,343,336,'1'
1,1,0.008696,345,1,1,1,1,'0'
1,1,0.063636,330,1,1,439.5,326,'0'
1,1,0,315,1,1,435.5,324,'0'
1,1,0.003165,316,1,1,431.5,320,'0'
1,1,0.01084,369,1,1,24,17,'0'
1,1,0.008152,368,1,1,22,15,'0'
1,1,0.032609,368,1,1,20,13,'0'
1,1,0.00277,361,1,1,56,31,'0'
1,1,0.01108,361,1,1,2,2,'0'
1,1,0.032895,152,1,1,608.5,336,'0'
2,3,0.0275,533.333333,1,1,793,378,'1'
1,1,0.046296,108,1,1,514.5,297,'0'
1,1,0.144231,104,1,1,515,244,'0'
3,4,0.006943,900.25,1,1,417,410,'1'
2,2,0.002736,365.5,1,1,256,108,'0'
2,4,0.052693,431.75,1,0.75,174,67,'1'
1,2,0.009501,210.5,1,1,778.5,264,'0'
1,1,0.04717,106,1,1,515.5,298,'0'
1,1,0.144231,104,1,1,516,245,'0'
1,1,0.044643,112,1,1,609.5,337,'0'
1,1,0.001306,1531,1,1,610.5,338,'0'
1,1,0.032997,1485,1,1,448,216,'0'
2,2,0.000322,1554,1,1,414,202,'0'
4,4,0.003959,947.25,1,0.75,983.833333,1496,'0'
4,9,0.028689,619.666667,1,0.777778,979.833333,1492,'1'
4,5,0.032768,695.8,1,0.6,352,341,'1'
1,1,0.001378,1451,1,1,7,3,'0'
1,1,0.001404,1425,1,1,90,37,'0'
1,1,0.000702,1425,1,1,53,28,'0'
2,2,0.001471,2039,1,0.5,782,999,'0'
1,1,0.021603,1435,1,1,594.5,181,'0'
1,1,0.002811,1423,1,1,576,173,'0'
1,1,0.043972,1410,1,1,386,181,'1'
2,2,0.001902,1840,1,1,55.766667,226,'1'
3,4,0.15068,680.25,1,0.5,361,163,'1'
2,2,0.003299,1818.5,1,1,339,332,'0'
2,2,0.001133,1765,1,0.5,17,17,'0'
2,2,0.002322,861.5,1,0.5,264,115,'0'
2,2,0.003686,1628,1,1,209,203,'0'
1,1,0.002141,934,1,1,193,77,'0'
1,1,0.006424,934,1,1,188,73,'0'
1,1,0.001071,934,1,1,187,72,'0'
2,2,0,485.5,1,0.5,185,70,'1'
1,1,0.021678,1430,1,1,595.5,182,'0'
2,2,0.002091,1913,1,1,556.5,576,'0'
2,3,0.016726,657.666667,1,1,307,104,'0'
1,1,0.00139,1439,1,1,611.5,339,'0'
1,1,0.00139,1439,1,1,91,38,'0'
2,2,0.001257,795.5,1,1,55,30,'0'
1,1,0.006579,152,1,1,52,27,'0'
1,1,0.092105,152,1,1,432.5,321,'0'
1,1,0.020548,146,1,1,524,251,'0'
2,2,0.013423,149,1,1,349,153,'0'
1,1,0.020548,146,1,1,525,252,'0'
2,2,0.131222,110.5,1,1,576,300,'0'
1,1,0.031746,63,1,1,962.416667,559,'0'
1,1,0.333333,69,1,1,356,338,'1'
3,3,0.015901,754.666667,1,1,352,156,'1'
1,1,0.484848,33,1,1,200,83,'1'
1,1,0.04,25,1,1,195,79,'0'
1,1,0,25,1,1,186,71,'1'
2,2,0.004585,2181,1,1,591,571,'0'
2,2,0.00511,1565.5,1,1,423,208,'0'
1,1,0.016148,1672,1,1,416,204,'0'
1,1,0.003016,1658,1,1,412,200,'0'
1,1,0.000603,1657,1,1,411,199,'1'
1,1,0,1319,1,1,328,155,'1'
1,1,0.005249,381,1,1,1007.833333,631,'0'
2,2,0.015171,395.5,1,1,527,265,'0'
1,1,0,354,1,1,473,230,'0'
2,2,0.139485,233,1,1,452,220,'1'
1,1,0.002833,353,1,1,377,180,'0'
1,1,0.014164,353,1,1,347,167,'0'
1,1,0.005747,348,1,1,319,150,'0'
1,2,0.00159,314.5,1,1,318,149,'1'
1,1,0,217,1,1,300,140,'1'
1,1,0.012448,241,1,1,4,4,'0'
1,1,0.007092,282,1,1,297,138,'1'
1,1,0,281,1,1,288,131,'1'
1,1,0.017582,455,1,1,606,340,'0'
1,1,0,452,1,1,572,296,'0'
2,2,0.132216,268.5,1,1,557,290,'0'
1,1,0.005141,389,1,1,533,269,'0'
1,1,0.002577,388,1,1,1,1,'0'
2,2,0.000662,1511,1,1,469,453,'1'
1,1,0,355,1,1,312,145,'0'
1,1,0.002793,358,1,1,296,137,'0'
3,3,0.01044,1053.666667,1,0.666667,285,274,'1'
1,1,0.004975,201,1,1,250,113,'0'
1,1,0.012579,159,1,1,231,103,'0'
1,1,0.050314,159,1,1,941.666667,486,'1'
1,1,0,156,1,1,221,96,'1'
2,2,0.035616,365,1,1,961.666667,501,'0'
1,1,0.00678,295,1,1,823.5,444,'0'
1,1,0,294,1,1,803.666667,436,'0'
3,3,0.028871,127,1,1,51,49,'0'
1,1,0.017241,290,1,1,962.666667,502,'0'
1,1,0,291,1,1,802.666667,435,'0'
1,1,0.006803,147,1,1,595,324,'0'
3,4,0.1121,281,1,1,594,587,'0'
1,1,0,101,1,1,595,314,'0'
1,1,0,16,1,1,382,54,'1'
1,1,0.893939,66,1,1,115.65,68,'1'
3,3,0.002908,802.333333,1,1,65,188,'1'
1,1,0,22,1,1,327.3,128,'0'
1,1,0.098655,223,1,1,95,27,'1'
1,1,0.096234,239,1,1,247,71,'0'
1,1,0,33,1,1,54.5,29,'0'
3,3,0.262136,171.666667,1,1,598,344,'0'
1,2,0.460581,120.5,1,0.5,590,320,'0'
2,2,0.255102,98,1,1,574,313,'0'
1,1,0.125,32,1,1,536,272,'1'
1,2,1.067164,67,1,1,541,277,'1'
2,6,0,35.333333,1,0.166667,47.5,23,'1'
1,1,1.44,50,1,1,572,297,'1'
2,2,0.462025,158,1,1,582,321,'0'
2,3,0.103896,25.666667,0,0.333333,88,97,'0'
2,3,0.040541,24.666667,0,0.333333,32.833333,45,'0'
1,1,0,0,1,1,27.833333,2,'0'
1,1,0.038462,26,0,1,84,6,'0'
2,2,0.065574,30.5,1,0.5,83,92,'0'
1,1,0.038462,26,1,1,33.833333,4,'0'
1,1,3.185185,27,1,1,27.833333,2,'0'
1,1,0.740741,27,0,1,85.666667,92,'0'
2,2,0.135135,37,0,0.5,92.583333,107,'0'
1,2,0.166667,39,0,0.5,88.583333,96,'0'
1,1,0.028571,35,1,1,85,88,'0'
1,1,0.47619,21,0,1,89,91,'0'
1,3,0.005806,229.666667,1,0.666667,7,7,'1'
1,1,0,33,0,1,419,8,'0'
1,1,0,37,1,1,6,1,'1'
1,1,0.003497,572,1,1,80,9,'0'
1,1,0.003497,572,1,1,79,8,'0'
1,1,0.003497,572,1,1,77,6,'0'
1,1,0.003497,572,1,1,74,3,'0'
1,1,0.003497,572,1,1,72,1,'0'
1,1,0.03442,552,1,1,99.816667,5,'0'
1,1,0.018149,551,1,1,111,3,'0'
1,1,0.39781,548,1,1,108,2,'1'
1,1,0.00365,548,1,1,83,1,'1'
1,1,0.054645,549,1,1,202.183333,15,'0'
1,1,0.072626,537,1,1,185.066667,13,'1'
1,1,0.005119,586,1,1,23,1,'0'
1,1,0.001706,586,1,1,258.5,2,'0'
1,2,0.032984,333.5,1,1,210,4,'1'
1,1,0.020761,578,1,1,6,1,'1'
1,1,0.003431,583,1,1,19,1,'0'
1,1,0.005146,583,1,1,74,1,'0'
1,1,0.024014,583,1,1,9,9,'1'
1,1,0.033113,604,1,1,4,4,'1'
1,1,0.055,600,1,1,3,3,'1'
1,1,0.070205,584,0,1,2,2,'0'
1,1,0,573,1,1,1,1,'1'
1,1,0.001709,585,0,1,419,8,'0'
1,1,0.003448,580,1,1,84,2,'0'
1,1,0.001724,580,1,1,259.5,3,'0'
1,2,0.032984,333.5,1,1,212,6,'0'
1,1,0.001724,580,1,1,260.5,4,'0'
1,2,0.035982,333.5,1,1,214,8,'0'
2,2,0.013958,501.5,0,1,39.166667,53,'0'
1,1,0.018149,551,1,1,112,4,'0'
1,1,0.399635,548,1,1,107,1,'0'
1,1,0.034545,550,1,1,101.816667,7,'0'
1,1,0.003623,552,1,1,81,10,'0'
1,1,0.003623,552,1,1,78,7,'0'
1,1,0.003623,552,1,1,76,5,'0'
1,1,0.003623,552,1,1,75,4,'0'
1,1,0.003623,552,1,1,73,2,'0'
1,1,0.03442,552,1,1,100.816667,6,'0'
1,3,1,0,1,1,569,14,'0'
1,3,0.28125,234.666667,1,1,740.666667,16,'1'
1,1,0.02381,84,1,1,216.697619,16,'0'
1,1,0.012195,82,1,1,350.5,9,'1'
1,1,0.0375,80,1,1,8,8,'1'
1,1,0,82,0,1,421,10,'0'
1,1,0.012048,83,1,1,351.5,10,'0'
1,1,0.012048,83,1,1,352.5,11,'0'
1,1,0.084337,83,0,1,275.166667,12,'0'
1,1,0.271739,184,1,1,583,17,'0'
1,1,0.013793,145,1,1,53.5,2,'0'
1,1,0,93,1,1,7,1,'0'
1,1,0,97,1,1,496,12,'1'
1,1,0,93,1,1,8,2,'0'
1,1,1.938144,97,1,1,453.5,14,'0'
1,1,0,0,1,1,496,12,'0'
1,1,0,8,0,1,6.333333,1,'0'
1,1,0,39,0,1,421,10,'0'
2,2,0.001793,836.5,1,1,963.166667,579,'0'
1,1,0.155797,552,1,1,126.5,2,'0'
1,1,0.009434,530,1,1,153.5,4,'0'
1,1,0.022642,530,1,1,100,3,'1'
1,1,0.003781,529,1,1,90,2,'1'
1,1,0,529,1,1,89,1,'1'
1,1,0.155797,552,0,1,70,1,'0'
1,2,0.221284,296,0,1,275.166667,12,'0'
1,1,0,127,1,1,796,11,'1'
1,1,1.929134,127,1,1,798,13,'0'
1,1,0,0,1,1,796,11,'0'
1,1,1.929134,127,1,1,797,12,'0'
1,1,0,0,1,1,796,11,'0'
1,1,1.125,40,1,1,84,1,'0'
1,1,0.382353,34,1,1,47,2,'1'
1,1,0,181,1,1,596.5,19,'1'
1,1,0.131579,38,1,1,123.666667,3,'0'
1,1,0.131579,38,1,1,124.666667,4,'0'
1,3,0.200837,79.666667,1,1,744.5,19,'1'
1,1,0,21,1,1,58.57381,2,'1'
1,1,0,21,1,1,59.57381,3,'0'
1,1,0.030303,33,1,1,778.5,8,'0'
1,1,0,163,1,1,194.933333,14,'1'
1,1,1.25,32,0,1,346,2,'0'
1,1,0.027273,110,1,1,610,6,'0'
1,1,0.076923,117,1,1,18.166667,3,'0'
1,1,0.185185,81,1,1,17.166667,2,'1'
1,1,0.541667,72,1,1,16.166667,1,'1'
1,1,0.326087,46,0,1,194.816667,1,'0'
1,1,0.108108,37,0,1,68,8,'0'
1,1,0.475,40,0,1,67,7,'0'
1,1,0.074074,27,1,1,70.5,4,'0'
1,1,0.037037,27,0,1,24,1,'0'
1,1,0,27,1,1,51.666667,1,'1'
1,1,0.391304,46,0,1,213.035714,2,'0'
1,1,0.475,40,0,1,66,6,'0'
1,1,0.111111,27,1,1,71.5,5,'0'
1,1,0,27,0,1,25,2,'0'
1,1,0.019608,153,1,1,1000.75,1029,'0'
1,1,0.02027,148,1,1,1003.75,1032,'0'
1,1,0.02,150,1,1,1002.75,1031,'0'
1,1,0.019608,51,1,1,566,5,'0'
2,2,0,45.5,1,0.5,454,3,'1'
1,1,0.003697,541,1,1,66.333333,88,'1'
1,2,0.929825,28.5,0,1,277.166667,8,'0'
1,1,0.005988,167,0,1,216,93,'0'
1,1,0.005747,174,0,1,1,1,'0'
1,1,0.004975,201,0,1,490,232,'0'
1,1,0.004975,201,0,1,488,230,'0'
1,1,0.005263,190,0,1,49,17,'0'
1,1,0.001062,942,1,1,412,218,'0'
1,1,0.001099,910,0,1,51,31,'0'
1,1,0.005556,180,0,1,543,279,'0'
1,1,0.005556,180,0,1,47,20,'0'
1,1,0.005556,180,0,1,50,18,'0'
1,1,0.004525,2431,1,1,29,17,'0'
1,1,0.004975,201,0,1,467.5,303,'0'
1,1,0,343,1,1,313,146,'0'
1,2,0.114286,17.5,0,1,72,2,'0'
1,1,0,0,0,1,8,2,'0'
1,1,1.91954,87,1,1,8,2,'0'
1,1,0,0,0,1,10,4,'0'
1,1,1.400709,282,1,1,10,4,'0'
1,1,0.02439,451,1,1,55,5,'0'
3,5,0.062896,410.2,1,1,947.75,613,'1'
1,1,0.006036,497,1,1,777,22,'1'
1,1,0.1,20,0,1,72,3,'1'
1,1,0,14,0,1,170,2,'0'
1,1,0.03125,32,1,1,88.166667,15,'0'
1,7,0.006306,271.857143,1,0.285714,233.583333,255,'1'
1,1,0.027778,36,0,1,422,3,'0'
1,1,0.73913,23,0,1,71,2,'1'
1,1,0,13,1,1,70,1,'1'
1,2,1.060606,49.5,1,1,210.166667,10,'0'
1,1,0.03125,32,1,1,27.5,12,'0'
1,1,0.032787,488,1,1,529,266,'0'
1,1,0,472,1,1,146.333333,6,'0'
1,1,0.055556,54,0,1,6,2,'1'
1,1,1.4,20,1,1,9,5,'1'
1,1,0.117647,34,1,1,141.333333,4,'0'
1,1,0.057143,35,1,1,107,2,'1'
1,1,0.058824,34,1,1,27,1,'1'
1,1,0.090909,33,1,1,50,1,'1'
1,1,1.1875,32,1,1,323,1,'1'
1,1,0.05,20,0,1,34,8,'1'
1,1,0.25,20,1,1,21,7,'1'
1,1,0.05,20,0,1,20,6,'0'
1,1,0.036364,55,0,1,7,3,'0'
1,1,0,55,0,1,5,1,'0'
1,1,0.05,20,1,1,38,11,'0'
1,1,0.05,20,1,1,37,10,'0'
1,1,0.05,20,0,1,36,9,'0'
1,1,0.03125,32,0,1,211.166667,11,'0'
1,1,0.117647,34,1,1,140.333333,3,'0'
1,1,0,10,0,1,8,4,'0'
1,1,0,10,0,1,272,5,'0'
1,1,0.057143,70,1,1,938.333333,2,'0'
1,1,0.0625,16,1,1,277.166667,6,'1'
1,1,0.1875,16,1,1,66,1,'0'
1,1,0.2,15,0,1,133,9,'1'
1,1,0,14,1,1,134,8,'0'
1,1,0.043478,23,0,1,73,4,'1'
1,1,0.057143,70,1,1,940.333333,4,'0'
1,1,0.057143,70,1,1,941.333333,5,'0'
1,1,0.057143,70,1,1,939.333333,3,'0'
1,1,1.073684,190,1,1,48.5,59,'1'
1,1,0.002045,489,1,1,45.5,56,'0'
1,1,0.001176,850,1,1,54.5,66,'0'
1,1,0,450,1,1,9,2,'0'
1,1,0,474,1,1,966.083333,35,'0'
1,1,0,483,1,1,975.333333,34,'0'
1,1,0.008299,482,1,1,944.666667,31,'1'
1,1,0.002101,476,1,1,34,3,'0'
1,1,0,480,1,1,792.5,27,'0'
1,1,0.00202,495,1,1,783.5,23,'0'
1,1,0,495,1,1,19.911905,1,'0'
1,1,0,499,1,1,4,1,'0'
2,4,0.184149,536.25,1,1,66.040476,65,'1'
1,1,0.001931,518,1,1,517,12,'0'
1,1,0.001938,516,1,1,102,3,'0'
1,1,0.001916,522,1,1,61,2,'1'
1,1,0.016327,490,1,1,206,5,'0'
