@relation mydataframe
@attribute ns numeric
@attribute nm numeric
@attribute entropy numeric
@attribute la numeric
@attribute fix numeric
@attribute pd numeric
@attribute npt numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute bug {'1','0'}
@data
1,2,0.401473,0.09531,1,9,0.75,6425.966667,13589,'1'
1,1,0,0.015748,1,0,1,6407.55,13564,'0'
1,3,0.687401,1.206452,0,486,0.5,5316.75,10533,'1'
1,2,0,0,0,0,0.0625,6398.666667,9764,'1'
1,5,0.742737,0.259503,0,2198,0.140845,6015.116667,12788,'0'
1,5,0.865247,1.636444,1,1303,0.222222,6292.333333,9608,'1'
1,1,0,0,0,0,1,4138,4935,'0'
1,1,0,0.015385,1,16,1,5613.609524,17199,'0'
1,3,0.804789,1.368286,0,673,0.555556,5462.333333,14989,'1'
1,2,0.946395,0.007018,0,99,1,6307.033333,13435,'0'
1,8,0.874754,0.060413,0,3786,0.377778,5542.533333,12286,'0'
1,1,0,0,0,1,1,5163.833333,11161,'0'
1,1,0,0.037037,0,86,1,1282.916667,2021,'1'
1,7,0.774237,0.028791,0,168,1,6173.833333,9953,'0'
1,2,0.901228,0.052,0,6,1,4409.5,5984,'0'
1,1,0,0,0,0,0.5,4356,4336,'1'
1,1,0,0.030303,1,23,1,4735,4712,'0'
1,1,0,0,0,0,1,91,91,'0'
1,1,0.721928,0.023148,1,179,1,146.833333,396,'0'
1,1,0,0.221053,0,3,1,90,90,'0'
1,1,0,0.036145,0,0,1,88,88,'0'
1,1,0,0.283951,0,48,1,83,83,'0'
1,2,0,0,0,0,0.25,543,543,'1'
1,2,0.718339,0.736462,0,48,0.666667,1738,1733,'0'
1,1,0,0.04902,1,2,1,147.583333,397,'0'
1,1,0,1.795918,1,12,1,5282.833333,10314,'1'
1,1,0,0.049383,1,0,1,209.833333,386,'1'
1,1,0,0.050633,1,10,1,207.833333,384,'0'
1,1,0,0.376623,0,84,1,5842.333333,10129,'1'
1,9,0.438432,0.151074,0,1146,0.6875,4067.5,5371,'1'
1,1,0.892008,0.033613,0,108,0.666667,94,94,'1'
1,1,0,0,0,52,1,95,95,'0'
1,1,0,0.053571,1,0,1,81,81,'0'
1,1,0,0.125,0,48,1,74,74,'1'
1,1,0,0.04,1,29,1,77,77,'0'
1,1,0,0.121622,1,1,1,4,4,'1'
1,1,0,0.041096,1,4,1,1,1,'1'
1,4,0.719411,1.38961,1,591,0.75,5310.25,10498,'1'
1,1,0,1.833333,1,1,1,102,94,'1'
1,1,0,1.964286,0,50,1,90,82,'1'
1,1,0,0.52,1,0,1,59,59,'1'
1,1,0,0.315789,1,1,1,364.5,399,'0'
1,1,0,0.11828,1,11,1,58,58,'1'
1,1,0,0.074468,1,4,1,195,195,'1'
1,1,0,0.065217,0,0,1,156,156,'0'
1,1,0,1.193548,1,30,1,4764,4741,'1'
1,1,0,0.136842,1,23,1,3,3,'0'
1,1,0,0,0,0,1,5619.833333,8497,'1'
1,1,0,0,0,0,1,2730,2721,'0'
1,1,0,0,0,0,1,3520,3510,'1'
1,9,0.906184,0.036272,0,694,1,674.316667,1890,'0'
1,1,0,0.003984,1,9,1,5300.766667,13772,'0'
1,4,0.457106,0.089828,0,432,0.5,661.816667,1814,'0'
1,8,0.906735,0.06351,0,112,0.75,6445.383333,13613,'0'
1,2,0.976161,1.561837,0,16,0.5,5224.166667,11237,'0'
1,1,0.28317,1.553097,0,8,1,6011.5,8323,'0'
1,2,0.59861,0.088,1,21,1,4226.5,5801,'1'
1,1,0,0.007937,1,13,1,4175.5,5752,'1'
1,1,0,0.098039,0,26,1,256,256,'1'
1,1,0,0.04461,1,4,1,4628,4605,'0'
1,1,0,0.007353,1,62,1,100,100,'0'
1,4,0.67828,0.072562,0,31,0.6,947,947,'1'
1,1,0,0.363971,1,2,1,822,822,'1'
1,2,0.468996,0.027682,0,43,1,1765,1760,'0'
1,1,0,0,0,0,0.5,3527,3517,'0'
1,1,0,0.00369,0,56,0.666667,3523,3513,'1'
1,1,0,0,0,56,0.5,3527,3517,'0'
1,1,0,0,0,0,1,3529,3519,'0'
1,4,0.555105,0.126649,0,2881,0.69697,4123,5623,'1'
1,1,0,0.010989,1,3,1,4208.5,5542,'0'
1,1,0,0.035242,0,0,1,359.5,394,'0'
1,1,0,0.004348,0,7,1,358.5,393,'0'
1,1,0,0.008547,1,3,1,4074.5,5392,'0'
1,1,0,0.081897,1,2,1,289,293,'0'
1,5,0.810403,0.050171,0,146,0.8,4237.5,5035,'1'
1,3,0.817111,0.093633,0,246,0.416667,2822,2813,'1'
1,3,0.864974,0.005579,1,3,0.333333,902,902,'1'
1,4,0.324903,0.043165,1,0,0.5,675,675,'1'
1,1,0,2.285714,1,34,1,4641.233333,14153,'0'
1,3,0.61665,0.402906,1,266,0.714286,5647.833333,8602,'1'
1,1,0,0.527273,1,7,1,4113.5,5432,'0'
1,1,0.413817,0.058219,0,1,1,133,137,'1'
1,1,0,0.575,0,1,1,382,391,'0'
1,1,0,0.311111,0,7,1,4050,5304,'1'
1,6,0.781673,0.0875,1,210,0.857143,571,570,'1'
1,2,0,0,0,0,0.083333,3541,3531,'1'
1,1,0,0,0,0,0.333333,433,433,'0'
1,1,0,0,0,0,0.5,4049,5303,'0'
1,2,0.680119,0.836735,0,538,1,6241.616667,13359,'1'
1,1,0,0,0,0,1,4211.5,5786,'0'
1,1,0,0.01,1,21,1,4325,6313,'0'
1,1,0,0.010309,0,27,1,372.5,407,'0'
1,6,0.587627,0.089664,0,336,0.692308,4488.5,6167,'1'
1,1,0,0,0,0,1,2810,2801,'0'
1,1,0,0.01773,1,1,1,5625.871429,17205,'0'
1,1,0,0.003534,0,0,1,5612.609524,17198,'0'
1,4,0.627519,0.370588,0,273,0.8,4638.933333,14159,'1'
1,1,0,0.018868,0,1,1,4561.333333,13893,'0'
1,4,0.321579,0.153518,0,651,1,4582.816667,13885,'1'
1,2,0.970951,0.012376,1,8,1,6269.133333,13386,'0'
1,3,0.833616,0.024691,1,193,0.8,5244.916667,11607,'0'
1,1,0,0.008969,1,24,1,29,29,'1'
1,2,0.911342,0.140468,1,111,1,5343.166667,10627,'1'
1,6,0.562287,0.136943,1,375,0.857143,5280.666667,10268,'0'
1,1,0.322757,0.092593,1,119,1,5266.666667,10161,'0'
1,2,0.997503,0.056391,1,11,1,6031,10000,'1'
1,1,0,0.073059,0,0,1,6032.166667,8362,'0'
1,1,0,0.083019,1,3,1,4339.5,6475,'0'
1,1,0,0.0625,1,7,1,4266.5,6402,'1'
1,1,0,0.00365,1,0,1,4517.5,6196,'1'
1,1,0,0.032847,1,0,1,4511.5,6190,'0'
1,2,0.163861,0.411028,0,56,1,4386.5,5961,'0'
1,1,0,0.008197,0,0,1,4147.5,5724,'0'
1,1,0,0.011538,0,0,1,4146.5,5723,'0'
1,1,0,0.525362,0,1,1,4178.5,5682,'1'
1,1,0,0.004082,1,1,1,4136,5469,'0'
1,1,0,0.022222,0,0,1,4050,5316,'0'
1,3,0.57938,0.00722,0,201,1,367,376,'0'
1,1,0.642256,0.160584,1,4,1,4056,5312,'0'
1,4,0.539126,0.132988,0,201,0.5,4197,5072,'1'
1,5,0.30362,0.32041,0,755,0.727273,4190,4870,'1'
1,5,0.87112,0.20339,1,141,0.833333,4750,4727,'1'
1,8,0.379022,0.057437,0,197,1,4505,4484,'0'
1,1,0,0,0,0,1,3529,3519,'0'
1,1,0.70255,0.085052,0,82,1,433,433,'1'
1,6,0.488622,0.034923,0,125,1,2810,2801,'1'
1,1,0,0.023077,1,0,1,2734,2725,'0'
1,1,0,0.004,0,7,1,2693,2684,'0'
1,3,0.758503,0.28125,0,0,1,683,683,'0'
1,2,0.217818,0.680715,0,338,1,5418.333333,14945,'0'
1,1,0,0,0,0,1,4146.5,5723,'0'
1,2,0,0,1,0,0.5,3592,3582,'1'
1,1,0,0,0,0,1,3599,3589,'0'
1,1,0,0.026316,0,1,1,5050.747619,16385,'0'
1,1,0,0.006579,0,106,1,806.352381,2335,'0'
1,2,0.503258,0.013294,1,40,1,5640.383333,15328,'0'
1,3,0.297693,1.330097,1,220,1,5290.583333,11407,'1'
1,1,0.165427,0.061466,0,14,1,5258.25,11358,'1'
1,4,0.402613,0.277397,1,61,0.6,5175.833333,11173,'1'
1,5,0.467442,0.317576,0,160,0.857143,6034.166667,9996,'1'
1,1,0,0.107955,1,16,1,6337.666667,9824,'0'
1,2,0.786854,0.453581,0,29,0.5,6044.5,8375,'1'
1,1,0,0.025641,1,19,1,4273.5,6409,'0'
1,2,0.713857,0.184322,0,1,1,4491.5,6170,'1'
1,3,0.512185,0.407258,0,69,1,4170.5,5747,'1'
1,1,0.721928,0.053506,1,23,1,4143.5,5720,'0'
1,1,0,0.003534,1,1,1,4135,5468,'0'
1,1,0,0.024735,0,0,1,366.5,401,'0'
1,1,0,0.013605,1,18,1,365.5,400,'0'
1,1,0,0.006711,1,2,1,4369,5249,'0'
1,3,0.556242,0.049254,1,0,0.5,3372,3362,'0'
1,2,0.89771,0.084071,1,0,0.2,3368,3358,'1'
1,1,0,0.00738,1,3,1,2869,2859,'1'
1,2,0.338386,0.10136,0,961,0.583333,5446.333333,14973,'1'
1,12,0.74638,0.73829,0,1439,1,4893.45,14432,'0'
1,1,0,0,0,0,1,3518,3508,'0'
1,4,0.865888,0.064349,0,0,0.5,3518,3508,'0'
1,1,0,0.026316,1,8,1,4529,4508,'0'
1,1,0.650022,0.034091,0,6,0.5,5191.833333,11189,'0'
1,1,0,0.33871,0,29,1,1,1,'1'
1,1,0,0,1,0,1,4598.5,6841,'0'
1,4,0.741274,0.500522,0,30,0.6,840,840,'1'
1,1,0.833502,1.239024,0,412,0.5,54,54,'1'
1,1,0.934068,0.097826,1,50,0.5,5449.357143,16873,'0'
1,1,0.908622,1.225664,0,18,0.166667,5162.833333,11160,'1'
1,1,0.999812,0.395349,0,140,0.25,421.5,456,'0'
1,1,0.792481,0.108108,1,8,0.25,4445,4424,'0'
1,1,0.841761,0.72973,0,196,0.5,39,39,'0'
1,1,0.996493,0.019558,0,0,0.033333,4041,4021,'0'
1,6,0.937765,0.296802,0,83,0.179487,4010,3990,'1'
1,1,0.996155,0.026341,0,0,0.074074,3492,3482,'0'
1,1,0,0,0,0,0.038462,3456,3446,'1'
1,1,0.999236,0.042146,0,168,0.333333,417.5,452,'0'
1,1,1,1.021277,0,199,0.666667,43,43,'0'
1,1,0,0,0,0,1,4199,5074,'0'
2,9,0.950148,0.011628,0,398,0.7,5625.609524,18274,'0'
1,1,0,2.280702,0,201,1,755.683333,2030,'0'
1,1,0,0.216667,1,130,1,5303,10663,'0'
1,1,0,0.03125,0,42,1,4453.5,6028,'0'
1,1,0,0.269841,0,35,1,411.5,446,'0'
1,1,0,0.075758,0,42,1,28,32,'0'
1,1,0,0.296296,0,16,1,410.5,445,'0'
1,3,0.710656,0.122776,0,10,0.75,131,135,'0'
1,2,0.897759,0.390244,0,9,0.666667,4049,5315,'0'
1,1,0,0,0,0,0.5,125,129,'0'
1,1,0,0,0,0,1,4578.5,6257,'0'
1,1,0,0,0,89,1,4416.5,5991,'0'
1,1,0.434973,0.024779,0,56,1,468,468,'0'
1,4,0.982389,0.003374,0,40,0.6,2653,2645,'0'
1,1,0,0,0,0,1,240,240,'1'
1,1,0,0.011278,0,24,1,1786,1780,'0'
1,2,0,0,0,280,0.25,3553,3543,'0'
1,1,0,0,0,0,1,3458,3448,'0'
1,3,0.707057,0.646853,0,10,0.75,6325.333333,9859,'1'
1,1,0,0,0,0,1,4572.5,6823,'0'
1,1,0,0,0,0,0.5,4545.5,6805,'0'
1,3,0.668742,0.208459,1,42,1,4297,6491,'0'
1,11,0.668549,0.224852,0,5536,0.132231,6066.766667,13158,'1'
1,3,0.66021,0.533537,0,92,0.75,6331.166667,9842,'0'
1,1,0,0,0,0,1,4757,4734,'0'
1,1,0.999992,2.085366,1,52,0.5,5831.5,8434,'1'
1,1,0,0.171429,0,51,1,1158,1346,'1'
1,6,0.862187,0.110277,0,2370,0.418605,4138,4935,'1'
1,1,0,0.027027,1,3,1,4774,4751,'1'
1,1,0,0,0,0,0.5,4763,4740,'1'
1,8,0.775138,0.086401,1,130,0.428571,4287.5,6423,'1'
1,5,0.986006,0.384615,0,2995,0.386364,295,295,'1'
1,1,0.999745,0.39499,0,382,0.166667,409.5,444,'0'
1,5,0.607847,0.639344,0,284,0.555556,5153.916667,11151,'1'
1,3,0.702988,0.488599,0,216,0.625,5144.916667,11142,'0'
1,4,0.925375,0.04451,0,535,0.571429,4507.5,6186,'0'
1,1,0.991118,0.120332,0,46,0.5,4053.5,5308,'0'
1,5,0.774998,0.135135,0,231,0.888889,4047,5301,'1'
1,6,0.621417,0.160846,0,118,0.777778,4467,4446,'1'
1,1,0,0.191489,0,0,1,422.5,457,'0'
1,1,0,0.090909,1,6,1,4536,4515,'0'
1,1,0,0,0,0,1,4427,4406,'1'
1,6,0.541968,0.844894,1,2960,0.625,5047.6,13822,'1'
1,1,0,0,0,0,0.333333,4197,5072,'0'
1,1,0,0,1,0,1,4440,4419,'0'
1,3,1,0,0,0,0.125,575.5,705,'0'
1,1,0.999346,0.412955,0,172,0.333333,396.5,431,'0'
1,1,0,0,1,0,1,4709,4686,'0'
1,1,0,0.147059,0,28,1,126,126,'0'
1,1,0.987538,2.396018,0,2810,0.1,48,48,'1'
1,1,0,0.066667,1,220,1,4633.933333,14154,'0'
1,3,0,0,0,0,0.25,4557.5,6236,'1'
1,3,0,0.482072,0,11,1,29,29,'0'
1,1,0,0,0,0,1,24,24,'0'
1,2,0.966334,0.422535,0,60,1,109,109,'1'
1,1,0,0.042553,0,33,1,397.5,432,'0'
1,12,0.808611,0.11871,0,3083,0.098039,5134.711905,16482,'1'
1,1,0,0.047619,0,33,1,390.5,425,'0'
1,3,0,0,0,0,0.111111,5434.833333,8679,'1'
1,1,0,0.137931,1,31,1,266,512,'0'
1,1,0,1.894737,0,21,1,256,234,'1'
1,4,0.639629,0.849858,0,35,0.6,6031.166667,8361,'1'
1,10,0.963398,0.032466,0,3134,0.354839,4832.5,7067,'0'
1,1,0,1.215909,0,50,1,4212.5,5787,'1'
1,1,0,0,0,0,1,471,471,'0'
1,1,0,2.298246,1,50,1,265,511,'1'
1,1,0,0.113924,1,3,1,4509,4488,'0'
1,1,0,0.024691,0,59,1,4379,4857,'0'
1,2,0,0,0,0,0.166667,6103.5,9972,'1'
1,1,0,0,0,0,1,5858.333333,10145,'1'
1,1,1,0.122727,0,365,0.333333,5302.25,10490,'0'
1,8,0.874422,1.826796,1,4407,0.323529,6246.333333,9562,'1'
1,1,0,1,0,2,1,326.5,342,'1'
1,1,0,0.948276,0,0,1,325.5,341,'0'
1,2,0.861353,0.011905,0,228,1,4079,5579,'0'
1,1,0.912734,0.330189,0,0,0.5,4052,5318,'0'
1,1,0.985228,0.066038,0,2,0.5,4038,5292,'0'
1,1,0,0,0,20,1,777.033333,2099,'0'
1,2,0.863121,0.06,0,228,1,738.35,1989,'0'
1,3,0.627766,0.243902,0,9,0.333333,515.5,645,'0'
1,4,0.553231,0.232082,0,4,1,3599,3589,'0'
1,1,0,0,0,0,0.5,468,468,'1'
1,1,0,0,0,0,1,4722,4699,'0'
1,1,0,0.038462,0,13,1,852.75,2197,'0'
1,4,0.565218,1.576748,0,530,1,5666.333333,15193,'1'
1,1,0,0.097561,0,49,1,784.25,2080,'0'
1,1,0,0.147059,0,19,1,653.316667,1869,'0'
1,1,0,0.676471,1,0,1,652.2,1847,'1'
1,1,0,0.2,1,146,1,651.2,1846,'1'
1,2,0.726821,0.16129,0,1118,0.384615,5620.533333,12364,'0'
1,1,0,0.051282,0,33,1,704,1595,'0'
1,3,0.724617,0.016206,1,13,1,4382.5,6599,'0'
1,6,0.744154,0.035754,1,35,0.833333,4313.5,6449,'0'
1,2,0.666914,0.083636,1,39,1,4294.5,6430,'0'
1,3,0.867614,0.176768,1,3,0.333333,4208,4887,'1'
1,1,0,0,0,2,1,4847,4822,'0'
1,4,0.424087,0.088983,1,28,0.75,4779,4756,'0'
1,1,0,0.62963,0,12,1,4630,4607,'1'
1,5,0.754697,0.216015,0,277,0.5,464,464,'1'
1,5,0.558765,0.055973,0,117,1,2802,2793,'0'
1,10,0.695061,0.009034,0,502,0.185185,2408,2400,'1'
1,1,0,0.194805,0,33,1,4378,4856,'0'
1,1,0,0.053333,0,32,1,4383,4850,'0'
1,1,0,0,1,16,1,4845,4820,'0'
1,2,0.980834,0.085714,0,78,0.666667,6156.766667,13248,'0'
1,1,0,0,0,0,0.333333,4079,5579,'0'
1,1,0,0.009346,0,0,1,3519,3509,'0'
1,1,0,0.009346,0,28,1,407,407,'0'
1,6,0.635011,0.150875,1,39,0.818182,895,895,'0'
1,3,0,0,0,0,0.25,644,644,'1'
1,1,0,0.204545,0,58,1,527,641,'0'
1,1,0,0.107143,1,126,1,5309.416667,10522,'1'
1,1,0,0.327586,1,15,1,4205.5,5780,'0'
1,1,0,0.02381,1,0,1,6405.55,13562,'0'
1,1,0,0,0,0,1,6229.616667,13347,'0'
1,1,0,0,0,0,1,4475.5,6154,'0'
1,1,0,0,1,0,1,5025.25,11011,'0'
1,1,0.91076,0.47432,0,250,0.4,6036.333333,9987,'1'
1,2,0.954434,0.241379,0,248,1,501.5,536,'0'
1,3,0.716086,0.075472,0,305,1,5918.816667,15720,'0'
1,1,0,0.581395,1,6,1,4547.5,6761,'0'
1,1,0,0.012048,1,61,1,4383.5,6600,'1'
1,1,0,0.241935,0,3,1,4206.5,5781,'0'
1,1,0,0,0,0,0.090909,4123,5623,'1'
1,1,0,0.013889,1,408,1,4497.828571,15898,'0'
1,1,0,0.007143,0,1,1,5222.166667,11235,'0'
1,3,0.308399,0.500935,1,141,1,5218.5,11229,'0'
1,1,0,0.624204,0,53,1,6055,9980,'1'
1,1,1,0.477612,0,160,0.5,1268,1519,'0'
1,1,0,0,0,0,0.166667,4166.5,5743,'0'
1,2,0.596744,0.2,0,111,1,4036,5290,'0'
1,1,0,0,1,0,1,955.666667,1310,'1'
1,1,0,0.086957,1,100,1,5262.666667,10195,'0'
1,2,0.883585,0.29771,1,271,1,5713.833333,15286,'0'
1,3,0.978928,0.016393,1,704,1,4542.5,6803,'0'
1,1,0,0.075269,1,54,1,27,20,'0'
1,2,0.513588,0.145833,0,80,1,4193,4990,'1'
1,1,0.975379,2.287081,1,3858,0.166667,4632.75,14171,'1'
1,1,0.861646,0.161458,0,194,1,4306,6500,'0'
1,3,0.607907,0.133188,0,190,0.230769,4166.5,5743,'1'
1,1,0,0.026549,1,0,1,877.966667,2223,'0'
1,1,0,0,0,0,1,5918.816667,15720,'1'
1,1,0,0.377778,0,0,1,4573.5,6824,'0'
1,1,0,0,1,0,1,4565.5,6816,'0'
1,4,0.810143,0.04698,1,668,0.8,5511,17068,'0'
1,1,0,0.291667,1,137,1,5326.75,10601,'0'
1,1,0,0,0,0,1,951.333333,1311,'1'
1,2,0,0,0,0,0.5,4505,4484,'0'
1,13,0.980656,0.029744,0,328,0.296296,5896.4,15621,'0'
1,1,0,0.234375,1,1,1,4270.5,6385,'0'
1,1,0,0.111111,0,9,1,4054,5310,'0'
1,3,0.95209,0.035599,0,81,1,4417,4396,'1'
1,1,0,0,0,0,0.333333,4044,4024,'1'
1,4,0.49624,0.142105,0,100,1,4474.5,6153,'0'
1,1,0,0,0,0,1,4455.5,6134,'0'
1,1,0,0,0,0,0.071429,466,466,'1'
1,6,0.979393,0.052348,0,2161,0.178571,5863.4,15588,'0'
1,14,0.91464,2.125281,1,502,0.380952,193,182,'1'
1,4,0.680936,0.354839,0,137,0.4,4578.5,6257,'0'
1,4,0.250894,0.228963,0,60,0.6,4402.5,6069,'1'
1,2,0.804001,0.052083,0,110,0.666667,176,176,'0'
1,26,0.89388,0.005481,0,240,0.2,2577,2569,'1'
1,9,0.761905,0.124327,1,22,0.25,880,880,'1'
1,2,0.822164,0.252252,0,357,0.307692,2730,2721,'1'
1,1,0,0,0,0,1,4142.5,5482,'0'
1,1,0,0.067227,1,39,1,371.5,406,'0'
1,2,0.399887,0.043393,1,57,1,4513,4492,'0'
1,1,0,0.321429,1,57,1,4510,4489,'1'
1,2,0.813986,0.118467,1,15,1,4115,5463,'1'
1,1,0,0.103226,1,66,1,4109.5,5428,'0'
1,9,0.952251,0.046655,1,197,0.8,4154,4134,'1'
1,1,0,0,0,12,1,4144.5,5721,'0'
1,1,0,0.16568,0,5,1,4053,5309,'0'
1,1,0.943114,0.023778,0,148,0.75,173,173,'0'
1,2,0.176045,0.059565,0,180,1,4378,4856,'0'
1,2,0,0.021341,1,42,1,6115,9891,'0'
1,1,0,0.356742,1,2,1,4551.5,6765,'0'
1,1,0,0,1,0,1,4470,4449,'0'
1,2,0.933748,0.055827,0,82,0.833333,24,24,'0'
1,1,0,0.165625,1,17,1,4086,4066,'1'
1,1,0.067222,0.18018,0,56,0.5,427,427,'1'
1,2,0.090262,0.157549,0,16,1,3252,3242,'1'
1,3,0.693943,0.237316,0,59,1,3247,3237,'1'
1,31,0.722743,0.73692,0,8993,0.632653,4593.016667,14082,'1'
1,1,0,0,0,0,1,6172.116667,12945,'0'
1,2,0,0,0,0,0.5,3565,3555,'1'
1,2,0,0,0,0,0.5,95,87,'1'
1,3,0.537289,0.730028,0,715,0.75,5582.016667,17160,'0'
1,1,0,0.08046,1,4,1,5257.583333,11359,'0'
1,5,0.722594,1.144172,0,119,0.777778,76,69,'1'
1,2,0.195147,0.133813,1,5,1,4324,6312,'0'
1,4,0.666737,0.11893,0,193,0.857143,4316,6304,'0'
1,1,0,0.059524,0,1,1,4469.5,6148,'0'
1,4,0.972005,0.014815,0,67,1,4459.5,6138,'0'
1,1,0.068703,0.137255,1,21,1,4470,4449,'0'
1,4,0.802219,0.24263,0,122,0.368421,4063,4043,'1'
1,3,0.082595,0.079327,1,5,0.714286,3586,3576,'1'
1,1,0,0.080357,1,1,1,2579,2571,'0'
1,1,0,0.473054,0,24,1,1778,1772,'0'
1,2,0.904467,0.043038,1,2,0.75,4159,4139,'0'
1,18,0.767578,0.136152,0,3333,0.44898,6172.116667,12945,'1'
1,1,0,0.110236,1,23,1,4290.5,6426,'0'
1,1,0,0.015504,0,39,1,461.5,496,'0'
1,6,0.840034,0.140903,0,149,0.583333,102,102,'0'
1,1,0,0,0,0,0.5,425,425,'0'
1,1,0,0.013245,1,102,1,5613.383333,15291,'0'
1,1,0,0.007463,0,1,1,95,87,'1'
1,1,0.322757,0.056277,1,64,1,92,84,'1'
1,3,0.077501,0.917355,0,39,1,5462.166667,8664,'1'
1,1,0,0.014925,1,22,1,81,74,'1'
1,1,0,0.649254,1,4,1,79,72,'1'
1,1,0,0.038462,1,56,1,4471,4450,'0'
1,2,0,0,0,0,0.2,261,261,'1'
1,2,0,0,0,0,0.25,76,69,'1'
1,1,0,0,0,0,1,294,272,'0'
1,2,1,0.021277,1,462,0.833333,5318,10678,'1'
1,1,0,0.910714,1,174,1,5828.333333,10113,'1'
1,18,0.816421,0.009723,0,312,0.545455,4626,4603,'0'
1,1,0,0.023256,1,16,1,698.466667,1740,'0'
1,1,0,0.113636,1,7,1,5219.5,11230,'0'
1,1,1,0.339623,0,36,0.111111,584.5,714,'0'
1,1,0,0.098039,1,24,1,4548.5,6762,'0'
1,1,0,0,0,0,0.142857,3562,3552,'1'
1,1,0.982218,0.04902,1,395,0.2,844.461905,2247,'0'
1,1,0,0.973684,1,9,1,6417,9784,'1'
1,4,0.116003,0.571678,0,100,0.5,6398.833333,9730,'1'
1,1,0,2.575758,1,126,1,71,71,'1'
1,5,0.942984,0.005421,0,43,1,2778,2769,'0'
1,5,0.642794,0.055417,0,147,0.875,1705,1700,'0'
1,4,0.687193,0.071165,0,66,1,1654,1654,'0'
1,2,0.826074,0.00892,0,43,1,1522,1522,'0'
1,1,0,0,0,28,1,3562,3552,'0'
1,1,0,0.357143,1,0,1,27,27,'0'
1,1,0,0.039216,1,0,1,26,26,'0'
1,1,0,0.3,0,7,1,25,25,'0'
1,1,0,0,0,0,0.5,602,602,'1'
1,1,0,0,0,0,1,98,90,'1'
1,5,0.450742,0.659274,0,1463,0.36,5499.333333,15026,'1'
1,2,0.739978,0.342412,1,300,0.666667,5027.633333,13801,'1'
1,1,0.658536,0.937107,0,53,0.666667,294,272,'1'
1,1,0,0,0,0,0.5,5443.833333,8667,'1'
1,1,0,0.166667,1,18,1,319.5,335,'0'
1,1,0.970951,0.026316,1,2,1,846,1110,'0'
1,1,0,0,0,15,1,3,3,'0'
1,1,0,0.480769,0,15,1,4,4,'0'
1,4,0.444463,0.219381,0,93,1,4552.5,6231,'1'
1,1,0,0.018519,0,2,1,1692.5,1948,'0'
1,1,0,0.095238,1,6,1,290,268,'0'
1,1,0,0,0,0,1,255,233,'1'
1,1,0,2.195122,0,10,1,6052.5,8383,'0'
1,1,0,0,0,0,1,3554,3544,'0'
1,1,0,0.066667,1,5,1,5260.583333,11340,'0'
1,1,0,0,0,0,1,481,480,'0'
1,1,0,0,1,0,1,5831.333333,10116,'1'
1,1,0,0.9375,1,56,1,5831.333333,10116,'0'
1,3,0.839009,0.009224,0,246,0.714286,169,169,'0'
1,1,0,0.40625,0,24,1,1733,1728,'0'
1,3,0.965634,0.010152,1,64,1,1824,1818,'0'
1,1,0,0.142857,0,24,1,1734,1729,'0'
1,1,0,0,0,0,1,5624.433333,15305,'0'
1,1,0.793049,0.583333,0,14,0.5,296,274,'0'
1,2,0,0,0,0,0.333333,253,231,'0'
1,4,0,0,0,0,0.090909,620,620,'1'
1,8,0.811551,0.037628,0,120,0.6,5214.5,11225,'0'
1,1,0,0.039216,1,3,1,5170.833333,11168,'0'
1,2,0.319112,0.809249,1,19,1,78,71,'1'
1,1,0,0,0,0,0.25,4067,4047,'0'
1,1,0.991076,0.293333,0,0,0.5,4461.5,6140,'0'
1,6,0.3441,0.281106,1,208,0.75,704.5,1589,'1'
1,1,0.997357,1.651163,1,12,0.5,5271.833333,10303,'1'
1,1,0.999249,0.09622,1,0,0.5,5261.666667,10194,'1'
1,16,0.703789,0.727927,1,1795,0.533333,5258.666667,10191,'1'
1,1,0,0,1,0,1,736.5,990,'0'
1,1,1,0.009009,0,2,0.5,465.5,500,'0'
1,1,0,1.287234,1,85,1,29,29,'0'
1,9,0.439775,0.152241,0,297,1,1869,1863,'0'
1,1,0,0.027273,0,25,1,716.683333,2400,'0'
1,1,0,0.009615,1,139,1,4730.166667,13823,'0'
1,4,0.877212,0.069988,0,110,0.222222,6187.116667,12960,'0'
1,3,0.140335,0.323625,0,81,1,5168.833333,11166,'1'
1,5,0.879992,1.929252,1,1543,0.535714,6274.333333,9590,'1'
2,131,0.922593,1.700932,0,53512,0.289855,5953.666667,8518,'1'
1,1,0,0.142857,1,0,1,1,1,'0'
1,3,0.613527,0.117302,1,13,1,4592.5,6271,'1'
1,1,0,0.630952,0,67,1,307,311,'1'
1,1,0,0.008772,0,4,1,883,883,'0'
1,11,0.813572,0.275267,0,151,0.25,1692,1688,'0'
1,2,0.764205,0.128205,0,34,1,1424,1424,'0'
1,1,0,0.012987,1,4,1,5797.85,15515,'0'
1,6,0.855236,0.071623,0,141,1,27,27,'1'
1,1,0,0.149351,1,52,1,5308,10668,'0'
1,1,0,0.067227,1,0,1,5832.333333,10117,'1'
1,1,0,0.353448,1,56,1,5829.333333,10114,'0'
1,4,0.045459,0.542857,1,193,0.8,5468,8660,'1'
1,6,0.955161,0.050505,0,252,0.857143,395,395,'0'
1,1,0.664695,0.45,0,155,1,463.5,498,'1'
1,1,0.515947,0.040146,0,136,1,162,162,'0'
1,1,0,0,0,0,0.25,8,8,'1'
1,5,0.53496,0.094402,0,184,0.666667,1869,1863,'0'
