@relation mydataframe
@attribute ns numeric
@attribute nm numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute pd numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute bug {'1','0'}
@data
1,1,0,0,0,13,1,0,575.066667,2004,'0'
1,1,0,0.021277,0.021277,47,0,3,1608.858333,2301,'0'
1,1,0,0.148936,0.021277,47,1,3,1595.063095,2284,'0'
1,1,0,0.177778,0.333333,45,1,2,1599.821429,2280,'1'
1,1,0,0.078947,0.052632,38,0,61,1794.688095,1834,'1'
2,2,0.918296,0.029915,0.021368,117,0,543,2147.633333,1766,'0'
1,1,0,0,0,0,0,0,715.116667,219,'0'
1,1,0,0.074074,0.111111,27,0,0,922.066667,436,'0'
1,3,0.192686,0.208,0.232,41.666667,0,131,3878.333333,3436,'0'
1,1,0.982859,0.192308,0.141026,39,1,34,1098.666667,1586,'0'
1,1,0,0,0,102.583333,0,0,622,544,'1'
1,1,0.840283,0.094925,0.028195,212.8,1,76,877,775,'0'
1,1,0,0,0,18,0,0,735,651,'1'
1,1,0,0,0,48,1,0,768,677,'0'
1,2,0.610711,0.056701,0.051546,38.8,1,862,901.083333,1907,'1'
1,1,0,0.043478,0.282609,46,0,0,1283.666667,1777,'0'
1,1,0,0.051724,0.017241,58,0,3,624,546,'0'
1,1,0.814637,0.044346,0.04878,451,1,900,1739.4,2707,'0'
1,1,0,0.000964,0.000964,1037,1,9,887.083333,1889,'0'
1,1,0,0.002913,0.01068,1030,1,0,1033.583333,1848,'0'
2,2,0.985777,0.058824,0.035119,569.5,1,178,1032.583333,1934,'1'
1,1,0,0.000973,0.000973,1028,1,19,1030.583333,1846,'0'
1,1,0,0,0.027451,1020,1,41,1269,1748,'0'
1,1,0,0.017391,0.008696,1035,1,12,717,1150,'0'
1,1,0,0.167798,0.00097,1031,1,30,741.5,1145,'1'
1,1,0,0.002347,0,852,1,21,1157,1066,'0'
1,1,0,0.026253,0.013126,838,1,33,1170,1045,'0'
1,2,0.957622,0.036721,0.008967,390.333333,1,62,1054,936,'0'
1,1,0,0.02599,0.045792,808,0,1,910,805,'0'
1,1,0.315997,0.027555,0.012629,435.5,1,0,909,804,'0'
1,1,0,0.037547,0.002503,799,1,1,892,790,'0'
1,1,0,0.005013,0.018797,798,0,12,870,768,'0'
1,1,0,0.021092,0.063275,806,1,0,768,677,'0'
1,1,0,0.03167,0.009597,1042,1,3,1028.666667,1849,'0'
1,1,0,0.006031,0.108565,829,0,0,934,826,'0'
1,1,0.183882,0.244734,0.137412,332.333333,0,12,933,825,'0'
1,1,0,0,0,3,0,0,933,825,'0'
1,4,0.687732,0.067479,0.027771,256.5625,0,22,519,455,'1'
1,4,0.458839,0.136316,0.008585,174.727273,0,630,1969,1274,'1'
1,5,0.574632,0.050766,0.006705,47.454545,0,2363,4993,6112,'0'
1,1,0,0.014925,0.014925,67,0,23,30.955556,1,'0'
1,1,0,0.522388,0.074627,67,1,20,1730.521429,2712,'0'
1,1,0,0,0,45,1,0,2748.32197,7156,'0'
1,1,0,0,0,14.333333,1,0,2772.267605,7138,'0'
1,1,0,0,0,51,1,0,1175,1050,'0'
1,3,0.397542,0.308333,0.25625,96,1,411,1103.333333,1533,'1'
1,1,0,0.012195,0.012195,164,1,97,1160,1090,'0'
1,1,0,0,0,5,1,0,964,852,'0'
1,1,0.853323,0.16092,0.05364,130.5,1,916,43.866667,17,'0'
1,1,0,0.035088,0,57,1,281,1723.85,2720,'0'
1,1,0,0.018182,0.018182,55,1,98,580.616667,1959,'0'
1,1,0,0.013158,0.006579,152,1,84,1255.421429,2816,'1'
1,1,0,0.033113,0.006623,151,1,51,1772.890476,2774,'0'
1,1,0.203074,0.328947,0.085526,152,1,174,1168.5,1086,'0'
1,1,0.530884,0.03125,0.009073,330.666667,0,22,896,794,'1'
1,1,0,0.0625,0.0625,96,1,1,652,574,'0'
1,1,0,0.7,0.171429,140,1,103,1160,1090,'0'
1,1,0,0.033113,0.006623,151,1,91,1769.639286,2777,'0'
1,1,0,0,0.003984,251,0,0,1174,1049,'0'
1,2,0.650022,0.021002,0.027464,309.5,0,9,2000.516667,1316,'0'
1,3,0.652691,0.001869,0.126168,178.333333,0,84,279,168,'0'
1,1,0,0.009346,0.009346,107,1,5,208,191,'0'
1,1,0,0.009346,0.009346,107,0,0,795,703,'0'
1,2,0.780639,0.008639,0.008639,231.5,0,24,791,699,'1'
1,1,0,0.721519,0.177215,79,0,1,770,679,'1'
1,1,0,0,0,52,0,0,769,678,'1'
1,1,0,0.10596,0.019868,151,1,108,1728.4,2795,'0'
2,3,0.921612,0.035971,0.039568,92.666667,1,15,1106.333333,1541,'0'
1,1,0,0.02439,0,123,1,48,1169.5,1087,'0'
1,1,0,0.024793,0.008264,121,1,12,1158,1036,'0'
1,2,0.890492,0.060241,0.018072,83,1,17,1112,991,'0'
1,2,0.977418,0.003653,0.011872,547.5,1,1,917,809,'0'
1,3,0.970024,0.216798,0.011486,278.6,0,39,581,504,'0'
1,1,0,0.02439,0,123,1,67,1158,1088,'0'
1,1,0,0,0,8.5,1,0,980.833333,1281,'1'
1,1,0,0,0,8,1,0,385,494,'1'
1,1,0,0,0,17,1,0,1827.85,582,'0'
1,1,0,0,0,55,1,0,3018.166667,395,'1'
1,1,0,0.226415,0.113208,53,1,112,1738.530952,1841,'0'
1,1,0,0,0,124,0,0,968.5,1392,'0'
1,1,0,0,0,29,1,0,1763,1639,'0'
1,1,0,0,0,27,0,0,4412.85,5370,'0'
2,3,0.63093,0.002121,0.002121,314.333333,1,1796,891.666667,1913,'0'
1,1,0,0.287879,0.106061,66,0,102,143,127,'0'
1,1,0,0.338983,0.067797,59,1,29,701.533333,200,'0'
1,3,0.395698,0.06835,0.032391,455.375,0,13,2953,2877,'1'
1,1,0,0.087719,0.087719,57,0,85,5095.683333,4642,'0'
1,1,0,0,0.017544,57,0,56,4112.783333,3718,'0'
1,1,0,0.002809,0.002809,356,0,2,2617.166667,247,'0'
1,5,0.897522,0.021303,0.013784,228,1,583,578.216667,2001,'1'
1,1,0,0.006711,0.003356,298,0,0,4512.333333,3573,'0'
1,1,0,0.006734,0,297,1,56,4511.333333,3572,'0'
1,2,0.914101,0.029575,0.009242,180.333333,1,389,1034.77381,4,'0'
1,1,0,0.007042,0.003521,284,1,42,268,251,'0'
1,1,0,0.142336,0,274,0,6,5557.166667,5790,'0'
1,4,0.21033,0.016771,0.09434,47.7,0,10,2938,2862,'0'
1,2,0.614361,0.519348,0.264766,49.1,0,7,2076.5,1833,'0'
1,3,0,0,0,27.333333,1,0,1061.833333,1454,'1'
1,1,0.303375,0.063047,0.001751,285.5,1,2,337,381,'0'
1,1,0.918296,0.042553,0.005319,94,1,26,335,379,'1'
1,1,0,0.02439,0,82,1,16,332.833333,374,'0'
1,1,0.650022,0.008576,0.012007,291.5,1,0,342,386,'1'
1,1,0,0.008753,0.039387,457,1,186,2665.11057,6794,'0'
1,1,0.875534,0.035427,0.008052,207,1,2,340,384,'1'
1,1,0,0.036717,0.012959,463,1,7,333.833333,375,'0'
1,1,0,0.01978,0.03956,455,0,0,329.5,370,'0'
1,1,0,0.002179,0.002179,459,0,9,328.5,369,'0'
1,1,0,0.087336,0.043668,458,1,18,319.166667,360,'1'
1,1,0.422001,0.051181,0.017717,254,1,26,333,377,'0'
1,1,0.66171,0.087667,0.010401,168.25,1,58,3773.754762,6344,'1'
1,1,0,0.1,0.1,10,1,8,1068,950,'0'
1,5,0.970836,0.028674,0.035842,39.857143,1,110,1006,890,'0'
1,1,0,1.7,1.4,10,0,1,804,366,'0'
1,1,0,0,0,10,0,0,946,836,'0'
1,4,0.764853,0.048343,0.016575,55.692308,1,100,186,151,'0'
1,1,0,0.571429,0.571429,7,1,1,103,82,'0'
1,1,0,0.4,0.4,5,0,1,102,81,'0'
1,3,0.480618,0.089391,0,254.5,0,37,101,80,'0'
1,3,0.95921,0.090909,0,35.2,0,2065,4164.25,4954,'0'
1,1,0,0,0,3,1,0,2817.25,402,'0'
1,1,0,0.024194,0,124,0,8,5519.666667,5579,'0'
1,1,0.91969,0.254545,0.185859,123.75,0,36,5239.166667,5290,'0'
1,1,0,0.066038,0.066038,106,1,0,42,40,'0'
1,1,0.759873,0.138095,0.128571,105,0,0,3229.5,3184,'0'
1,1,0.745752,0.275949,0.141772,98.75,0,0,3219.5,3174,'0'
1,1,0,0.009346,0.009346,107,0,223,1631.5,1773,'0'
1,1,0,0.3,0.22,50,1,19,2061.666667,2028,'0'
1,1,0,0,0,44,0,0,202,194,'0'
1,1,0,0.75,0,12,1,0,216,208,'0'
1,13,0.767474,0.181806,0.147296,148.294118,0,3134,5082.183333,4623,'0'
1,1,0,0.636364,0,22,0,0,203,195,'0'
1,3,0.437302,0.288538,0.29249,36.142857,0,32,2945,2869,'0'
1,1,0,0.033333,0.033333,30,1,155,3272.083333,3860,'0'
1,7,0.791563,0.053451,0.03425,296.461539,0,39,4297.333333,3434,'1'
1,1,0,0,0,0,0,0,1588.5,1746,'0'
1,3,0.613517,0.055476,0.025937,347,1,139,1777.666667,1834,'0'
1,3,0.71717,0.270849,0.072325,338.75,0,137,1770.333333,1828,'0'
1,7,0.91904,0.588235,0.288235,21.25,0,1537,1760.333333,1818,'0'
1,1,0,0.947368,0.052632,19,0,0,1735.166667,1799,'0'
1,2,0.857148,0,0.864865,18.5,0,0,1614.5,1758,'0'
1,3,0.558965,0.152463,0.006255,319.75,0,57,2052,2018,'0'
1,2,0.666578,0.188525,0,61,0,136,4131.25,4945,'0'
1,2,0.793007,0.175373,0.159204,57.428571,0,69,5574.166667,5807,'1'
1,5,0.446835,0.86,1.18,2.5,0,134,1907.5,1664,'0'
1,1,0,0,0,11.666667,0,0,1878,1579,'0'
1,1,0,0.516129,0.419355,31,0,0,3223.5,3178,'0'
1,3,0.439455,0.376038,0.046263,120.428571,0,9,2243.5,2000,'0'
1,3,0.464647,0.698571,0.068571,33.333333,0,8,2128.5,1885,'1'
1,1,0,0,0,15.666667,0,0,1878,1579,'0'
1,1,0.235193,0.296296,0.666667,27,0,0,5582.166667,5815,'0'
1,2,0.92062,0.11465,0.11465,52.333333,0,0,5091.5,6426,'0'
1,1,0,0.012821,0.012821,78,0,0,186,178,'0'
1,1,0,0.052632,0.008772,114,0,13,63,59,'0'
1,5,0.756466,0.037199,0.05567,433.111111,0,14,4701,4703,'0'
1,3,0.881187,0.06815,0.081874,528.25,0,13,4690,4692,'0'
1,1,0.86818,0.821538,0.184615,108.333333,0,0,3222.5,3177,'0'
1,1,0.650022,0.049645,0.035461,141,0,28,3068,3027,'0'
1,2,0.878347,0.018634,0.018634,161,0,0,2911,2835,'0'
1,3,0,0.136519,0.116041,117.2,0,175,4355.533333,3994,'0'
1,1,0,0.072874,0,247,1,2,46,44,'0'
1,3,0.888845,0.275641,0.076923,52,0,2,3438.5,3393,'0'
1,1,0.99332,0.210884,0.142857,147,0,0,3225.5,3180,'0'
1,1,0,0.014851,0.009901,202,0,0,3112.5,3077,'0'
1,1,0.979869,0.02518,0.017986,139,0,0,2907,2831,'0'
1,4,0.783008,0.018467,0.030471,216.6,0,0,2900,2824,'0'
1,6,0.466665,0.012628,0.011839,380.1,0,24,2895,2819,'0'
1,2,0.511703,0.262181,0.141531,215.5,0,57,2789.5,2714,'0'
1,4,0.587443,0.049522,0.04344,164.428571,0,10,2807,2649,'0'
1,3,0.955026,0.164456,0.071618,75.4,0,26,2445,2257,'0'
1,1,0.721928,0.038298,0.004255,117.5,0,2,2135.5,1892,'0'
1,5,0.067035,0.09346,0.053621,399.1,0,119,5249.166667,5300,'0'
1,7,0.618806,0.128097,0.151208,93.239437,0,1470,2873,2798,'0'
1,1,0,0.045455,0.045455,44,0,0,74,69,'0'
1,1,1,0.09901,0,40.4,0,0,3283.5,3238,'0'
1,3,0.72897,0.146445,0.086343,322.181818,0,384,3111.5,3076,'1'
1,1,0.651861,0.11244,0.165072,34.833333,1,26,215,207,'0'
1,1,0.642967,0.174381,0.514532,66.357143,0,98,130,123,'0'
1,4,0,0.06383,0.050532,37.6,0,181,4868.366667,4500,'0'
2,4,0.670277,0.752841,0.918561,44,1,382,1996.5,2499,'1'
1,1,0.706627,2.494624,3.989247,55.8,0,1125,1740.166667,1804,'0'
1,1,0.538711,0.561404,0.548872,79.8,1,1204,457.5,400,'0'
1,3,0.836,0.098318,0.065977,128.833333,0,27,5580.166667,5813,'0'
1,3,0.21578,0.009615,0.009615,45.5,0,3,3408.5,3363,'0'
1,16,0.539308,0.181212,0.199069,89.348315,0,6157,1944.3,1068,'0'
1,1,0,0.016529,0.033058,121,0,0,5102.166667,5122,'1'
1,1,0,0.042254,0.042254,71,0,39,4729.5,4748,'0'
1,1,1,0.013423,0,74.5,0,2404,1631.5,1773,'0'
1,2,0.969223,0.219634,0.189684,200.333333,1,18,50,47,'0'
1,2,0.5923,0.444623,0,207.666667,1,6,45,43,'1'
1,1,0,0.0625,0.0625,32,0,0,201,193,'0'
1,1,0,0.166667,0.166667,12,1,1,903,996,'0'
1,1,0.999067,0.895735,0.227488,70.333333,1,3,894,987,'0'
1,1,0,0,0,12,1,0,888,981,'1'
1,2,0,0.032558,0.027907,71.666667,1,69,1048.833333,1144,'0'
1,1,0,0,0,4,1,0,896,989,'0'
1,3,0.892394,0.060852,0.004057,246.5,1,102,900,1603,'0'
1,2,0.460814,0.190923,0.114241,319.5,1,164,855.3,1516,'0'
1,1,0,0.010929,0.010929,366,1,65,851.966667,1510,'0'
1,1,0,0.002732,0.019126,366,1,12,954.25,1438,'0'
1,1,0,0.034759,0.016043,374,1,29,1105.833333,1425,'1'
1,2,0.970951,0.049488,0.018771,293,1,43,1042.75,1348,'1'
1,1,0,0.109244,0.070028,357,1,28,1028,1330,'0'
1,1,0,0.037791,0.005814,344,1,0,927.666667,1222,'1'
1,1,0.89564,0.01662,0.019391,120.333333,1,2,685.945238,2174,'0'
1,3,0.926199,0.039796,0.035965,391.583333,1,487,682.969048,2171,'1'
1,1,0,0.018405,0.110429,326,1,2,1061.666667,1162,'0'
1,1,0,0.15142,0.066246,317,1,2,1022.166667,1118,'1'
1,1,0,0.115385,0.012821,234,1,0,916,1009,'1'
1,3,0.29366,0.160271,0.117381,147.666667,1,8,914,1007,'1'
1,2,0.87038,0.139241,0.050633,131.666667,1,6,908,1001,'1'
1,1,0,0.142132,0,197,1,1,904,997,'1'
1,1,0,0.075325,0,385,1,212,884.133333,1570,'0'
1,1,0,0.00271,0.01897,369,1,112,955.25,1439,'0'
1,1,0,0,0,42,1,0,855.3,1516,'0'
1,1,0.967788,0.128302,0.015094,132.5,1,2,1004.833333,1100,'0'
1,4,0.928694,0,0.12093,64.5,1,204,976.583333,1275,'0'
1,1,0,0.111111,0.111111,9,1,1,698.971429,2193,'0'
1,2,0,0,0,19.333333,1,0,682.969048,2171,'1'
2,2,0,0,0,32.5,0,0,3221.6,5036,'1'
2,3,0.908494,0.088235,0.088235,12.75,0,9,4064.583333,6118,'0'
1,1,0,0.107143,0.071429,28,1,9,3489.583333,4174,'0'
1,1,0,0.294118,0.294118,17,0,1,3065.233333,3919,'0'
2,3,0.920239,0.078431,0.058824,17,0,134,4003.666667,6056,'0'
1,2,0.706274,0.254902,0,51,0,63,3997.316667,4861,'0'
1,1,0,0.8,0.4,5,1,6,127,117,'0'
1,1,0,0.045455,0.045455,22,0,0,286.833333,343,'0'
1,1,0,0.136364,0,22,0,0,285.833333,342,'0'
1,2,0.918296,0.002313,0.002313,648.5,1,9,3061.833333,368,'0'
1,1,0,0,0,21,1,0,275.833333,331,'1'
1,1,0,1,1,0,0,1,3064.233333,3918,'0'
1,1,0.999249,0.083799,0.002793,179,1,2,909.666667,1204,'1'
1,2,0,0,0,15,1,0,1044.833333,1140,'0'
1,1,0,0,0,25,1,0,251.666667,300,'0'
1,1,0,0,0,5,1,0,107,97,'0'
1,1,0,0,0.102564,39,1,8,1874.933333,1181,'0'
1,1,0,0,0,0,0,0,186,53,'0'
1,1,0,1.714286,0.714286,42,0,0,1280,294,'0'
1,1,0,1.384615,1.115385,26,0,0,260,92,'0'
1,1,0,0.035714,0.035714,28,1,201,1457.342857,2025,'0'
1,1,0,0,0,0,0,0,1263,289,'0'
1,5,0.320203,0.087394,0.006961,161.625,0,1412,1263,289,'0'
1,2,0.956007,0.066914,0.204461,53.8,0,5,409,360,'0'
1,1,0,0.012579,0,39.75,0,614,1490.45,643,'0'
1,1,0,0,0,5,0,0,409,360,'0'
2,3,0.556033,0.00155,0.013953,215,0,6,3691.433333,2871,'0'
1,1,0,0.1,0.05,20,0,0,3389.433333,2262,'0'
1,1,0,3.526316,0,19,0,12,3378.433333,2257,'0'
1,1,0,0,0,0,1,0,3317.916667,2216,'0'
1,1,0,0.157895,0.052632,19,1,0,3333.433333,2224,'0'
1,1,0,3.411765,0,17,0,0,3317.916667,2216,'0'
1,5,0.695628,0.066181,0.095932,117.642857,0,618,5149.333333,6478,'1'
1,1,0,0,0,0,0,0,1486.45,639,'0'
1,1,0.865914,1.116564,1.184049,40.75,0,308,180,47,'0'
1,1,0,0,0,0,0,0,1300,304,'0'
2,8,0.509809,0.060914,0.042785,72.578947,0,2156,1300,1144,'0'
1,1,0,0.26087,0.184783,92,1,194,3421.9,2865,'0'
1,1,0,0.010526,0,95,1,4,519.5,215,'0'
1,1,0,0.159574,0.053191,94,1,143,507.5,203,'0'
1,1,0,0.257732,0.010309,97,1,63,1589.941667,2252,'0'
1,1,0,0.261364,0.636364,88,0,0,4411.85,5369,'0'
1,1,0,0.011364,0.011364,88,0,0,416,367,'0'
1,1,0,0.065574,0.032787,61,0,8,968.333333,156,'0'
1,4,0.983684,0.105732,0.040764,130.833333,1,360,3032.75,1284,'0'
1,1,0,2.022222,1.955556,45,0,141,3026.75,1278,'0'
1,1,0,0.055556,0.425926,54,0,106,488.333333,285,'0'
1,1,0,0.035088,0,57,1,23,642.633333,582,'0'
1,2,0.290911,0.093333,0.066667,10.714286,1,87,2754.5,107,'0'
1,1,0,0.08,0.12,25,1,19,1511.594048,2109,'0'
1,1,0,0,0,0,0,0,1486.45,639,'0'
1,1,0.957356,2.032787,0,30.5,0,0,1486.45,639,'0'
1,1,0,0,0,11,1,0,1908.581818,996,'0'
1,1,0,0.1,0.1,10,0,153,982.916667,164,'0'
1,2,0.932188,0.024528,0.018868,132.5,1,41,61,36,'0'
1,1,0,0,0,28.2,0,0,1376.166667,1649,'1'
1,1,0.811278,0.273196,0.159794,97,1,242,352,144,'1'
1,1,0,0.416667,0.166667,72,1,12,118,59,'1'
1,1,0,0.1875,0.03125,64,1,18,115,58,'0'
1,1,0,0.009091,0.009091,110,1,0,159.5,76,'1'
1,1,0,0.045455,0.027273,110,1,66,158.5,75,'0'
1,1,0,0.772414,0.393103,145,1,5,43,19,'1'
1,1,0,0.029851,0.059701,134,1,1,32,14,'0'
1,1,0,0.177778,0.148148,135,1,1,31,13,'0'
2,2,0,0.742647,0.102941,45.333333,1,35,30,30,'1'
1,1,0,0,0,95,1,0,12,4,'1'
1,1,0,0,0.161137,211,1,151,390.35,191,'0'
1,1,0,0.074236,0.004367,229,1,44,423.116667,166,'1'
1,1,0,0.004444,0.004444,225,0,2,2618.166667,248,'0'
1,1,0.913618,0.123711,0.065292,97,1,3,573.916667,161,'0'
1,2,0.807744,0.047667,0.015213,246.5,1,30,569.916667,158,'0'
3,5,0.904603,0.031016,0.018009,199.9,1,158,566.416667,546,'0'
1,1,0,0.043689,0.029126,206,1,4,542.666667,150,'1'
1,1,0,0.019704,0,203,1,3,541.5,149,'0'
1,1,0,0.049751,0.034826,201,1,15,527.916667,148,'1'
1,1,0,0.10101,0.070707,198,0,34,467.166667,146,'1'
1,1,0,0.121212,0.010101,198,1,6,124.5,84,'1'
1,1,0,0.010638,0.005319,188,1,31,125,82,'0'
1,1,0,0.066667,0.038889,180,1,25,153,73,'1'
1,1,0,0.011494,0,174,1,0,139,68,'0'
1,1,0,0.104046,0.063584,173,1,8,138,67,'0'
1,1,0,0.065089,0.017751,169,1,30,137,66,'0'
1,1,0,0.025,0.00625,160,1,17,114,57,'0'
1,2,1,0.012579,0.006289,159,1,0,1597.063095,2286,'0'
1,2,0.994985,0.015823,0.060127,158,1,0,97,52,'0'
1,2,0.696212,0.295385,0.098462,162.5,1,1,95,50,'1'
1,1,0.904383,0.068421,0.063158,63.333333,1,10,69,44,'0'
1,1,0,0.342657,0.391608,143,1,0,62,37,'1'
1,1,0,0.060606,0.045455,132,1,0,22,10,'0'
1,1,0,0.007692,0.007692,130,1,2,21,9,'0'
1,1,0,0.092308,0.023077,130,1,0,17,8,'1'
1,1,0,0.027273,0,110,1,7,280.666667,315,'0'
2,2,0.460022,0.342756,0.174912,113.2,1,50,4123.5,3560,'1'
1,1,0,0.125,0.09375,32,0,6,1903.333333,1927,'0'
1,1,0,0.139785,0.016129,186,1,174,125.5,85,'0'
1,1,0,0.017143,0.011429,175,1,172,124.5,83,'0'
1,1,0,0.178161,0.08046,174,1,67,147,72,'0'
1,1,0.772499,0.070632,0.022305,89.666667,1,366,546.666667,153,'1'
1,1,0.559874,0.165049,0.092233,68.666667,1,3,93,48,'1'
1,1,0.958285,0.141304,0.130435,61.333333,1,28,41,17,'0'
1,1,0.946395,0.126437,0.08046,58,1,52,16,7,'0'
1,1,1,0.470588,0,17,0,10,1481.5,1672,'0'
1,2,0.777305,0.014192,0.002183,229,1,287,163.5,80,'1'
1,1,0.954188,0.040609,0.345178,49.25,1,8,4321.333333,3459,'1'
1,1,0,0.083333,0.083333,24,1,41,63,38,'0'
1,1,0,0,0,24,1,0,4196.333333,3336,'1'
1,1,0,0,0.097902,71.5,1,2,45,21,'0'
1,1,0,0.095238,0,21,1,7,42,18,'0'
1,1,0,0,0,21,1,0,30,12,'0'
1,1,0.705591,0.52451,0.612745,68,1,114,12,4,'1'
2,2,0.789922,0.496732,0.194444,68,0,66,2096.666667,2273,'1'
1,1,0,0,0,21,0,0,1979,1982,'0'
1,1,0,0.050808,0,433,1,47,272,140,'0'
1,1,0,0.004808,0.004808,416,1,59,114,118,'0'
1,1,0,0.005025,0,398,0,7,250,88,'0'
1,1,0,0.015152,0.010101,396,0,76,816.333333,30,'0'
1,1,0,0.022959,0.020408,392,0,168,366,136,'0'
1,1,0,0,0.8,5,0,62,1585.54881,2246,'0'
1,1,0,0,0,51,1,0,519.166667,250,'0'
1,1,0,0.146552,0.112069,116,1,113,3040,1289,'0'
1,1,0,0.010989,0.010989,91,0,55,493,258,'0'
1,1,0,0,0.010204,98,0,18,2880.416667,1088,'0'
1,1,0,0,0.015152,66,1,75,109,105,'0'
1,1,0,0.530303,0.015152,66,1,84,1181.166667,1704,'0'
1,1,0,0.016129,0.080645,62,0,1,1001,1461,'0'
1,1,0,0.078125,0.015625,64,1,37,998.333333,1458,'0'
1,2,0.995727,0.009585,0.031949,156.5,1,109,3391.804762,6008,'0'
1,1,0,0.057143,0.057143,35,1,0,661,629,'0'
1,1,0,0.037037,0.037037,27,1,100,847.416667,227,'0'
1,1,0,0,0.44,25,0,150,38,37,'0'
1,1,0,0.130435,0.021739,46,0,31,381,203,'0'
1,2,0.419921,1.962963,1.518519,13.5,1,190,845.25,222,'0'
2,12,0.67105,0.334477,0.375528,154.612245,0,3292,3657.433333,2700,'0'
1,1,0,0.25,0.25,4,0,125,848.333333,67,'0'
1,1,0,0.3,0,10,0,5,910.166667,111,'0'
1,1,0,0,0,10,0,0,959.5,149,'0'
1,1,0,0.2,0.4,5,0,19,1488.108333,2098,'0'
1,1,0,0,0,5,1,0,3388.804762,6005,'0'
1,1,0,0.024096,0.024096,83,1,49,1254.166667,1826,'0'
1,1,0,0.05618,0.011236,89,1,37,1152,1061,'0'
1,1,0,0.151163,0.151163,86,1,3,1117,996,'0'
1,3,0.724085,2.616883,0.590909,38.5,0,50,1110,989,'1'
1,1,0,0,0,13,1,0,993,878,'0'
1,2,0.66243,0.043323,0.011457,399,0,116,1102.916667,345,'1'
1,1,0,0.090909,0.227273,22,0,161,257.5,99,'0'
1,1,0,0.012739,0,157,1,56,642.633333,582,'0'
1,2,0.526617,0.010141,0.008377,1134,1,2,7,7,'0'
1,1,0,0.119266,0,109,0,3,703.516667,197,'0'
1,1,0,0.019231,0.019231,104,0,186,702.016667,195,'0'
1,1,0,0,0.127119,118,1,398,4303.75,3852,'0'
1,1,0,0.770833,0.104167,48,1,46,1799.459524,1819,'1'
1,1,0,0.064516,0.064516,31,0,421,113.516667,57,'0'
1,1,0,0,0.061224,49,0,17,1489.108333,2099,'0'
1,2,0.957742,0.008893,0.008893,578.285714,1,502,2013,1596,'1'
1,1,0,0.696049,0.151976,329,1,15,893.666667,1591,'0'
1,1,0,0.007463,0.007463,268,1,142,953.25,1437,'0'
1,1,0,0.003731,0,268,1,9,974.833333,1276,'0'
2,2,0.957181,0.117137,0.02603,230.5,1,106,6347.698593,5597,'0'
1,1,0,0.016064,0.004016,249,1,24,1363,791,'0'
1,1,0,0.024194,0.008065,248,1,12,1376.5,779,'1'
1,1,0,0.00813,0,246,1,14,642.633333,582,'0'
1,1,0,0.060976,0,246,1,2,1359,762,'1'
1,1,0,0.074689,0.020747,241,1,34,1358,761,'1'
1,1,0,0.004329,0.004329,231,1,4,197,193,'0'
1,2,0.544814,0.065702,0.008909,179.6,1,18,193,189,'1'
1,1,0,0.105263,0.057416,209,1,4,138,134,'0'
1,1,0,0.013333,0.008889,225,1,0,120,116,'1'
1,1,0,2.977778,2.808889,225,0,12,119,115,'1'
1,1,0,0.088785,0.004673,214,1,17,52,48,'0'
1,1,0,0.038095,0.028571,210,1,4,35,32,'0'
1,1,0,0.038278,0.019139,209,1,8,31,28,'0'
1,1,0,0.039216,0.004902,204,1,1,10,10,'0'
1,1,0,0.00495,0,202,1,0,9,9,'0'
1,1,0,0,0.049751,201,1,215,8,8,'0'
1,1,0,0.078049,0.009756,205,1,16,3389.804762,6006,'0'
1,1,0,0.21393,0.034826,201,1,214,1474.967857,2047,'0'
1,1,0,0.243243,0.172973,185,1,33,621,553,'0'
1,1,0,0.016949,0.00565,177,1,36,176,145,'0'
1,3,0.81155,1.295082,0.129098,122,1,109,380,329,'1'
1,1,0,0.025974,0.045455,154,0,119,893.25,97,'0'
1,1,0,0.019355,0,155,1,7,1022,32,'0'
1,1,0,0,0.03268,153,0,1,199,1,'0'
2,5,0.76154,0.071523,0.034437,151,0,1099,4103.783333,4265,'0'
2,4,0.719898,0.136213,0.056478,75.25,0,745,3277.333333,3528,'0'
1,1,0,0.07772,0.010363,193,1,50,642.633333,582,'0'
1,1,0,0.005556,0.005556,180,0,12,121,117,'0'
1,1,0,0.280303,0.106061,132,1,85,4384.75,3824,'0'
1,1,0,0.116667,0.308333,120,1,7,1593.063095,2282,'0'
1,4,0.83853,0.602026,0.079595,115.166667,1,207,4510,3586,'1'
1,5,0.817147,0.114918,0.006326,172.454545,0,663,3338.066667,2965,'1'
1,2,0.590305,0.703226,0.516129,93,1,10,963.416667,186,'0'
1,2,0.516072,2.681319,2.241758,30.333333,1,381,1044.5,120,'1'
1,3,0.734232,0.270677,0.055973,239.4,1,1417,369,320,'0'
1,1,0,0.280303,0.106061,132,1,92,4385.75,3825,'0'
1,1,0,0.035088,0.017544,57,1,311,944.5,1240,'0'
1,1,0,0.267857,0.053571,56,0,50,625.633333,565,'0'
1,1,0.916982,0.283654,0.079327,138.666667,1,358,26,24,'1'
1,1,0.591673,0.192308,0.076923,26,0,776,2222.483333,1532,'0'
1,1,0.979869,0.021127,0.021127,284,1,337,861.416667,1542,'0'
1,1,0,0.149007,0.013245,302,1,0,154,150,'1'
1,1,0,0.256055,0.051903,289,1,0,153,149,'0'
