@relation mydataframe
@attribute ns numeric
@attribute nm numeric
@attribute entropy numeric
@attribute la numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute bug {'1','0'}
@data
1,1,0,0.021164,0,8,143,1491.795238,4003,'0'
1,4,0.835439,0.01209,0,18,873,2731.966667,8855,'0'
1,6,0.925606,0.008088,1,9,873,675,675,'0'
1,1,0,0.052632,0,7,142,2028.5,3012,'0'
1,1,0,0.011628,0,7,96,1583,1943,'0'
1,5,0.798989,0.045016,0,11,430,36,36,'0'
1,1,0,0.006757,0,5,17,3095.333333,6502,'0'
1,1,0,0,0,4,1,2784.05,5203,'0'
1,1,0,0.291391,0,4,14,2330.166667,4429,'0'
1,1,0,0.006289,0,2,0,1646,3128,'0'
1,1,0,0,0,1,7,1665.5,3111,'0'
1,1,0,0,0,1,0,1692.666667,3070,'1'
1,1,1,0.085106,0,4,184,913.5,1469,'0'
1,1,0,0,1,1,0,669,704,'0'
1,1,0.955233,0.311475,1,2,283,788.5,839,'0'
1,1,0,0,0,1,0,588,623,'0'
1,2,0,0,0,1,0,549,584,'0'
1,2,0.735109,0.037607,0,5,7,588,623,'0'
1,11,0.824943,0.022649,0,14,615,3377.983333,6800,'0'
1,1,0.687681,0.709677,0,2,0,791.5,842,'0'
1,2,0.967489,0.029762,0,12,40,3480.85,6951,'0'
1,1,0,0.2,0,5,0,2860.838095,5293,'0'
1,1,0,0.6,0,5,2,2859.838095,5292,'0'
1,1,0,0.2,0,4,1,1502.266667,4006,'0'
1,2,0,0,0,1,0,253,253,'0'
1,1,0,2.409091,0,5,112,2662.211905,5370,'0'
1,1,0,3.875,0,1,0,1971.484524,5595,'0'
1,1,0,0,0,1,0,1944.484524,5568,'0'
1,3,0.92062,0.02921,1,11,243,2100.529107,9832,'0'
1,1,0,0.004706,1,10,273,2362.740263,9730,'0'
1,1,0,0.009174,1,10,0,2167.96544,8353,'0'
1,1,0,0.164811,1,10,4,2166.96544,8352,'0'
1,1,0,0.004684,0,10,4,2040.562121,8074,'0'
1,1,0,0.00939,1,9,0,2289.880952,7834,'0'
1,1,0,0.014252,1,9,41,2218.04246,7749,'0'
1,1,0,0.004785,1,9,22,2262.020635,7689,'0'
1,1,0,0.002392,0,9,19,2824.808333,7613,'0'
1,3,0.196184,0.159799,0,11,204,919.65,1780,'1'
1,2,0.755375,0.054446,0,10,187,3183.915873,7564,'1'
1,1,0,0.004819,1,9,34,2665.879762,6546,'0'
1,1,0,0.019185,0,9,1,726.75,1236,'0'
1,1,0,0.00241,1,9,1,684.25,1193,'0'
1,5,0.535398,0.003749,0,19,0,629.166667,1075,'0'
1,5,0.379606,0.051109,0,19,329,619.166667,1065,'1'
1,1,0,0.002398,1,9,7,1972.746429,5625,'0'
1,1,0,0,0,9,2,1978.079762,5615,'0'
1,1,0,0.007229,0,9,1,1971.95119,5596,'0'
1,3,0.992215,0.003645,0,15,82,435.333333,850,'0'
1,2,0.97259,0.044397,0,10,2,2606.202381,5492,'0'
1,4,0.702529,0.108235,0,15,25,2595.62619,5478,'0'
1,1,0,0.002695,1,9,2,538,804,'0'
1,4,0.886352,0.16696,0,10,2320,1535.883333,4001,'0'
1,3,0.912733,0.002999,0,17,7,1505.65,3912,'0'
1,1,0,0.092141,1,9,2,1406.816667,3738,'0'
1,1,0,0.00542,0,9,16,534.5,588,'0'
1,2,0.88686,0.01487,0,9,54,662.25,1484,'0'
1,1,0,0.00545,1,9,6,1283.55,3566,'0'
1,1,0,0.005882,0,9,7,1286.9,3549,'0'
1,2,0.721928,0.090776,1,9,21,1270.95,3512,'1'
1,1,0,0.003401,0,9,9,1274.7,3509,'0'
1,1,0,0.017007,0,9,5,687.5,1431,'0'
1,1,0,0.047945,1,9,4,1315.433333,3488,'0'
1,1,0,0.006993,0,9,2,323,323,'0'
1,2,0.861288,0.042969,1,10,467,282,282,'0'
1,1,0,0.007194,0,8,22,1388.75,3246,'0'
1,2,0.543564,0.043548,0,11,12,602.416667,1207,'0'
1,2,0.453716,0.021739,0,11,11,1403.45,3193,'0'
1,2,0.75165,0.151442,1,9,173,1387.066667,3160,'0'
1,3,0.459148,0.047264,0,13,0,503.65,1069,'1'
1,1,0,0,0,8,1,1349.6,3084,'0'
1,1,0,0,0,8,15,1365.85,3053,'0'
1,1,0,0.003831,1,8,57,1272.716667,2922,'1'
1,3,0.405881,0.148712,0,11,5,1749.5,2532,'1'
1,7,0.653907,0.059549,0,15,520,1740.5,2518,'1'
1,2,1,0.00226,1,11,9,462.25,840,'0'
1,1,0,0.004255,0,7,4,417.25,791,'0'
1,5,0.476062,0.508721,0,12,184,1430.083333,2569,'1'
1,2,0.479832,0.039474,1,6,9,1784.166667,2408,'0'
1,3,0.373669,0.22137,0,11,148,1797.666667,2383,'1'
1,4,0.618649,0.043007,0,12,17,1750.166667,2335,'1'
1,1,0,0.137755,0,6,21,1864,2252,'0'
1,1,0.812182,0.144828,0,5,0,2041,2613,'0'
1,1,0,0.033149,0,5,11,473.5,610,'0'
1,1,0,0.078212,1,5,1,415.5,535,'0'
1,1,0,0.04,0,5,0,388,552,'0'
1,1,0,0.011628,1,4,27,285.5,343,'0'
1,1,0,0.023256,1,4,1,472,472,'0'
1,1,0,0.014388,0,4,1,378,378,'0'
1,7,0.865901,0.001323,0,8,89,274,274,'0'
1,5,0.911034,0.178971,0,5,14,145,145,'1'
1,1,0,0.068182,0,2,3,135,135,'0'
1,7,0.872738,0.309877,0,4,278,100,100,'0'
1,1,0,0.018692,0,2,16,89,89,'0'
1,1,0,0.009259,0,1,3,1161,1161,'0'
1,1,0,0.009259,0,1,12,838,838,'0'
1,2,0.584178,0.041435,0,15,407,833.916667,1561,'0'
1,3,0.906359,0.028571,1,11,441,1963.248737,8129,'0'
1,1,0,0.008333,1,9,128,1965.348341,8107,'0'
1,1,0,0.00813,0,8,64,2276.786508,7813,'0'
1,2,0.873981,0.055921,1,15,226,2822.723413,7629,'0'
1,1,0.94566,0.022587,0,10,2,1499.266667,4003,'0'
1,1,0,0.072581,0,8,28,684.816667,1583,'0'
1,2,0.712626,0.011287,0,12,59,665.083333,1545,'0'
1,1,0,0.007937,0,7,0,1390.75,3248,'0'
1,1,0,0.071429,0,7,34,1389.75,3247,'0'
1,1,0,0.241935,0,7,28,1381.533333,3196,'0'
1,1,0,0.009174,0,7,117,2831.8,5318,'0'
1,3,0.743756,0.065112,1,8,414,1435.75,2575,'0'
1,1,0,0,0,3,7,397.5,517,'0'
1,1,0,0.153846,0,3,4,396,545,'0'
1,1,0,0.10989,0,3,2,403.5,541,'0'
1,1,0,0.033333,0,2,1,372.5,473,'0'
1,1,0,0.033333,0,2,0,381.5,472,'0'
1,2,0.301379,0.323944,0,3,57,376.5,467,'0'
1,2,0.996792,0.029851,0,3,106,262,320,'0'
1,4,0.815752,0.045045,0,12,527,2585.438817,10620,'0'
1,2,0.987693,0.018738,0,4,14,2504.044805,9496,'0'
1,1,0,0.001473,0,4,43,1943.842929,8722,'0'
1,1,0,0.048673,0,4,75,2069.243254,8676,'0'
1,1,0,0.002994,0,4,4,2131.293362,8503,'0'
1,1,0,0.088456,1,4,0,2128.484127,8497,'0'
1,1,0,0.040123,1,4,1,2127.484127,8496,'0'
1,1,0,0.088456,1,4,31,2126.478066,8494,'0'
1,1,0,0.048387,0,4,69,758.230952,2134,'0'
1,1,0,0.017974,0,3,25,856.116667,1993,'0'
1,2,0.863121,0.00457,0,13,25,2328.86627,7883,'0'
1,1,0,0.004754,1,3,6,2218.424603,7750,'0'
1,1,0,0.001585,1,2,1,944.433333,1910,'0'
1,1,0,0.031696,0,2,1,931.766667,1896,'0'
1,1,0,0.011129,0,2,0,932.966667,1895,'0'
1,1,0,0.001575,1,2,0,2583.542857,8103,'0'
1,1,0,0.00315,1,2,1,2582.542857,8102,'0'
1,1,0,0.001575,1,1,0,930.966667,1888,'0'
1,1,0,0.029126,0,4,142,761.064286,2137,'0'
1,1,0,0.027597,0,4,99,796.666667,2099,'0'
1,1,0,0.027597,0,4,59,803.616667,2057,'0'
1,1,0,0,1,1,0,1450.466667,3846,'0'
1,5,0.628149,0.111371,0,19,370,778.166667,1431,'0'
1,3,1,0.006061,0,4,263,810.783333,2056,'0'
1,2,0.517212,0.114094,1,4,105,903.45,1726,'0'
1,1,0,0.75,0,2,84,3127.442063,7602,'0'
1,1,0,0,0,1,0,778.166667,1431,'0'
1,1,0,0,0,1,0,959.933333,1930,'0'
1,1,0,0.111111,0,1,26,2542.882756,10410,'0'
1,2,1,0.025,0,1,4,2574.359055,10336,'0'
1,2,0.787127,0.10559,1,1,0,2552.171861,10315,'0'
1,2,0,0,1,1,0,2541.171861,10308,'0'
1,2,0.51632,0.259442,0,12,143,2831.178319,10897,'0'
1,1,0,0.002841,0,6,10,2076.063131,8661,'0'
1,2,0,0.005682,0,6,198,2050.991775,8614,'0'
1,2,0.812801,0.068224,1,12,131,2128.736075,8487,'1'
1,1,0,0.011364,0,6,4,755.280952,2138,'0'
1,1,0,0.002857,0,6,142,759.064286,2135,'0'
1,1,0,0.005682,0,5,15,934.766667,1899,'0'
1,1,0,0.008523,0,5,1,910.25,1859,'0'
1,1,0.79504,0.045767,0,5,28,885.7,1820,'0'
1,4,0.683419,0.123642,0,14,92,925.95,1754,'1'
1,3,0.789719,0.0125,0,12,185,940.766667,1719,'0'
1,2,0.60984,0.044061,0,10,80,1757.5,1829,'0'
1,1,0,0.012539,0,4,0,1677.5,1662,'0'
1,1,0,0.056962,0,3,2,760.916667,1300,'0'
1,1,0,0.014881,0,1,0,718.75,1228,'0'
1,1,0,0.014881,0,1,1,717.75,1227,'0'
1,1,0,0.02381,0,1,1,686.25,1195,'1'
1,1,0,0.029851,0,1,4,683.083333,1191,'0'
1,1,0,0.1875,0,3,1,935.766667,1900,'0'
1,2,0.991076,0.333333,0,2,187,921.516667,1697,'0'
1,2,0.85069,0.009881,1,10,514,2347.139938,9713,'0'
1,1,0,0.008902,1,3,94,2374.582151,9621,'0'
1,2,0.749595,0.026738,1,11,143,2078.063131,8663,'0'
1,1,0,0.024138,1,3,0,919.783333,1770,'0'
1,2,0.619382,0.025641,1,4,49,811.416667,1408,'0'
1,2,0.981941,0.028571,0,13,68,2885.488095,7021,'0'
1,1,0,0.004386,0,3,3,763.416667,1303,'0'
1,1,0,0.008696,0,3,0,762.916667,1302,'0'
1,1,0,0.004367,0,3,4,761.916667,1301,'0'
1,1,0.650022,0.046181,0,3,12,2907.459524,6978,'0'
1,1,0,0.061674,0,2,1,713.583333,1249,'0'
1,1,0,0.135922,0,3,214,805.616667,2059,'0'
1,1,0,0.016949,1,3,62,2130.736075,8489,'0'
1,2,0,0,0,1,0,925.25,1874,'0'
1,1,0,0.5,1,1,101,1971.666667,3507,'0'
1,1,0,0.125,1,1,24,1925.333333,3055,'0'
1,1,0,0.75,0,4,51,2230.053571,6025,'0'
1,1,0,0,0,1,0,1576,1896,'0'
1,2,0.135036,0.12406,1,7,538,1955.248737,8121,'0'
1,2,0.135036,0.12406,1,7,599,1957.248737,8123,'0'
1,1,0.928354,1.5,1,2,696,2533.233333,4686,'0'
1,2,0.821082,0.039377,1,7,324,2273.316667,4344,'0'
1,1,0.918296,0.818182,0,2,6,2599.15,4797,'0'
1,1,0,1.5,0,3,238,2720.85,8298,'0'
1,2,0.780061,0.074941,1,10,425,1413.816667,3745,'0'
1,1,0,0,1,1,0,1980,2945,'1'
1,1,1,0.005155,0,3,0,2265.15,5992,'0'
1,1,0,0.849624,0,4,132,760.064286,2136,'1'
1,3,0.595281,0.04526,0,5,166,999.2,1974,'0'
1,1,0,0.081395,0,2,14,2273.124603,7808,'0'
1,2,0.863121,0.072398,0,4,5,927.033333,1881,'0'
1,1,0,0.012195,0,2,1,2831.897222,7656,'0'
1,1,0.672295,0.013953,1,5,0,2826.808333,7615,'0'
1,1,0.672295,0.025287,0,5,14,911.466667,1817,'0'
1,1,0,0.1625,1,2,10,2825.451587,7612,'0'
1,1,0,0,0,1,0,940.766667,1719,'0'
1,1,0.552495,0.083333,0,2,45,2262.635714,6060,'0'
1,1,0,0,0,3,9,677.083333,1183,'0'
1,5,0.883813,0.01586,0,13,55,674,1176,'1'
1,1,1,0.00361,0,3,5,653,1155,'0'
1,1,0,0.056548,0,3,0,651,1153,'0'
1,1,0,0.008929,0,3,4,2245.733333,5972,'0'
2,4,0.750538,0.032828,1,8,84,1121.421429,1704,'1'
1,1,0,0,1,1,0,650,1146,'0'
1,3,0.802157,0.450128,0,8,114,1619.833333,2825,'0'
1,1,0,2.4,0,2,210,2028,2600,'0'
1,1,0,0.014925,0,2,3,1310.433333,3481,'0'
1,5,0,0,0,1,0,623.033333,1362,'1'
1,1,0,0.026667,1,4,316,2327.290079,8051,'0'
1,4,0.976615,0.012935,0,16,153,4194.142857,9752,'0'
1,4,0.881637,0.096829,1,10,78,2848.485714,6771,'0'
1,2,0.260863,0.136876,0,8,6,2596.15,4794,'0'
1,2,0.811278,0.012384,0,8,239,3664.879365,10611,'0'
1,1,0,0,0,1,0,2578.033333,4762,'0'
1,1,0,0.055556,1,2,2,1574.164286,3737,'0'
1,2,0,0,0,1,0,430,426,'0'
1,1,0,0.4,0,1,0,1030,1056,'0'
1,1,0,0,0,1,0,1027,1053,'0'
1,1,0,0.010309,0,8,0,2316.733153,9810,'0'
1,3,1,0.038835,1,8,681,2306.013095,8021,'0'
1,1,0.798622,0.020294,0,13,331,3378.572619,7517,'0'
1,1,0,0.057143,1,4,302,1997.5,3823,'0'
1,1,1,0.002195,0,6,14,1919.25,3618,'0'
1,3,0.486667,0.128728,0,7,247,1461.5,1772,'0'
1,3,0.692326,0.081068,0,8,731,887,883,'0'
1,1,0,0.014493,0,2,4,500.5,640,'0'
1,1,0,0.014493,0,1,1,633,628,'0'
1,1,0,0.26087,0,1,40,632,627,'0'
1,1,0,0,0,1,0,273,269,'0'
1,1,0,0.013514,0,1,0,1620.5,1950,'0'
1,1,0,0.147059,0,2,19,2569.338348,10350,'0'
1,1,0,0.088235,0,2,1,2446.363167,10166,'0'
1,1,0,0.029412,1,2,1,2370.774417,9611,'0'
1,1,0,0,0,1,0,2447.283622,10165,'0'
1,1,0.640644,0.002896,0,11,8,528,528,'0'
1,2,0.200452,0.118378,0,15,623,2711.583333,6500,'0'
1,1,0.665125,0.087153,0,11,116,2699.952381,7475,'0'
1,1,0,0.021127,0,6,1,517,517,'0'
1,1,0,0.040984,0,4,97,1017.5,1043,'0'
1,1,0.311357,0.109131,0,3,8,465,461,'0'
1,1,0,0.029412,1,8,327,2528.784524,10363,'0'
1,1,0.620388,0.092096,0,12,105,2627.585714,8151,'0'
1,1,0,0.008734,0,8,112,2541.87381,7571,'0'
1,1,0,0.117904,0,8,30,2892.616667,7074,'0'
1,1,0.967788,0.034026,0,8,30,1899,3058,'0'
1,2,0.965648,0.007785,0,8,285,1309.883333,2975,'0'
1,1,0,0.032864,0,6,3,1956.166667,2343,'0'
1,1,0,0.004717,0,5,4,819,815,'0'
1,1,0,0.004926,0,2,35,587,582,'0'
1,1,0.721928,0.005171,0,2,24,151,147,'0'
1,1,0,0.034146,0,1,21,1605,1922,'0'
1,1,1,0.001036,0,1,1,1590,1723,'0'
1,1,0,0.074074,0,4,216,1736,2063,'0'
1,1,0.532253,0.114605,0,11,25,515,515,'0'
1,1,0.580806,0.035826,0,1,10,1598,1731,'0'
1,1,0,0,0,1,0,1561,1694,'0'
1,1,1,0.02765,0,10,284,2506.044805,9498,'0'
1,4,0.644187,0.079142,0,14,355,801.5,850,'0'
1,2,0.846476,0.034091,1,13,4,3020.55,7262,'0'
1,12,0.649556,0.011232,0,11,1793,1079.5,1148,'0'
1,4,0.140497,0.662782,0,8,27,2067,2639,'1'
1,2,0.784753,0.39246,0,7,347,2057,2629,'0'
1,1,0,0.037879,1,2,0,479,479,'0'
1,1,0,0.07767,0,2,12,101,101,'0'
1,2,0.991076,0.155963,0,1,12,2772,2772,'0'
1,1,0,0.01943,0,2,40,1225.5,2451,'0'
1,1,0,0.001302,0,2,30,2529.784524,10364,'0'
1,1,0,0.001294,1,2,0,1097.833333,2170,'0'
1,1,0,0,0,1,0,2457.363167,10177,'0'
1,1,0.918296,0.008272,0,1,6,2457.259199,10187,'0'
1,2,0.985228,0.013015,0,5,0,2464.363167,10184,'0'
1,2,0.599126,0.180567,0,5,0,2462.363167,10182,'0'
1,1,0.631843,0.050532,0,12,866,2453.57619,9238,'0'
1,1,0,0.019608,0,7,0,3022.55,7264,'0'
1,1,0,0.006536,0,5,0,2436.65,5652,'0'
1,1,0,0.026144,0,5,43,2435.65,5651,'0'
1,1,0,0.045752,0,5,70,2723.133333,5562,'0'
1,2,1,0.006349,0,7,114,1759.5,2490,'0'
1,1,0,0.007143,0,5,2,1953.166667,2340,'0'
1,1,0,0.007143,0,4,6,1823.25,3362,'0'
1,1,0,0.05,0,4,109,1766,3303,'1'
1,2,1,0.006944,0,5,166,1039,1095,'0'
1,2,0.953746,0.094965,0,6,758,865,861,'0'
1,1,0,0.007576,0,2,1,422,418,'0'
1,2,0.904777,0.036284,0,3,152,416,412,'0'
1,1,1,0.00225,0,3,55,299,295,'0'
1,1,0,0.007042,0,5,63,1762.5,2493,'0'
1,1,0,0.003997,1,12,61,2539.285462,10296,'0'
1,1,0,0.008786,1,11,58,2337.576912,9666,'0'
1,1,0,0.008786,0,11,39,2448.404834,9512,'0'
1,1,0,0.002404,0,11,17,1530.769048,3685,'0'
1,1,0,0.016181,0,11,24,2898.293651,8718,'0'
2,2,0.954434,0.022974,0,12,165,1168.233333,2492,'0'
1,2,0,0.021987,0,11,0,2635.585714,8159,'0'
1,1,0,0.014658,0,11,13,2536.175,8010,'0'
1,5,0.848048,0.028279,1,13,2400,2522.692857,7865,'1'
1,2,0.996792,0.001274,0,12,16,1271,2017,'0'
1,1,0,0.00166,0,11,0,2533.75119,7534,'0'
1,1,0,0.001701,0,11,4,3030.261905,7345,'0'
1,3,0.70104,0.005035,0,12,45,1756.5,1795,'0'
1,1,0,0.013605,0,11,0,3048.05,7290,'0'
1,1,0,0.004284,0,11,2,3030.05,7273,'0'
1,1,0,0.001711,0,11,4,3005.047619,7240,'0'
1,3,0.530876,0.008887,0,12,53,1717,1742,'0'
1,1,0,0.005133,0,11,0,942.5,1559,'0'
1,1,0,0.000858,0,11,13,1699.5,1720,'0'
1,1,0.954434,0.00916,0,11,23,1705.5,1690,'0'
1,2,0.543564,0.004543,0,11,6,2890.385714,6987,'0'
1,1,0,0.030115,0,11,6,2857.42381,6801,'0'
1,2,0.78166,0.006915,0,11,32,2835.702381,6663,'0'
1,1,0,0.000926,0,11,0,2797.95,6611,'0'
1,1,0,0.0287,0,11,1,516,516,'0'
1,1,0,0.008189,0,11,0,2726.3,6521,'0'
1,1,0,0.004154,0,10,34,2649.016667,6423,'1'
1,1,0,0.001041,0,10,9,2494.883333,6107,'0'
1,1,0,0.009404,0,10,5,2375.9,5812,'0'
1,1,0,0.00105,0,10,1,2399.55,5790,'0'
1,1,0,0.004206,0,10,0,2407.25,5788,'0'
1,1,0,0.100946,0,10,7,2404.25,5785,'0'
1,1,0,0.001089,0,10,1,2381.266667,5693,'0'
1,1,0,0.0022,0,10,4,2910.5,5264,'0'
1,1,0,0.024229,0,10,7,2873.95,5217,'0'
1,1,0,0.00884,0,10,11,2796.566667,5057,'0'
1,1,0.377646,0.055238,0,10,61,2594.15,4792,'0'
1,1,0,0,0,10,1,475.5,525,'0'
1,1,0,0.020856,0,10,0,2292.816667,4365,'0'
1,1,0,0.002188,0,10,4,2291.816667,4364,'0'
1,1,0,0.010941,0,10,17,2269.733333,4321,'0'
1,2,0.970951,0.003086,0,9,13,118,117,'0'
1,1,0,0.026756,0,9,2,112,111,'0'
1,2,0,0.006243,0,9,1,100,100,'0'
1,3,0.736956,0.113278,0,9,55,93,93,'0'
1,1,0,0.00235,0,8,2,1998.5,3824,'0'
1,1,0,0.06228,0,7,63,2017.5,3656,'0'
1,1,0,0.008373,0,7,4,1958.333333,3306,'0'
1,1,0,0.007084,0,6,16,1951,2890,'0'
1,1,0,0.035545,0,6,0,1774,2706,'0'
1,1,0,0.001185,0,6,29,1773,2705,'0'
1,1,0.992476,0.031399,0,6,166,1924,2277,'0'
1,2,0.954434,0.008172,0,5,1,1729,2056,'0'
1,1,0,0.002395,0,5,1,1725,2052,'0'
1,1,0,0.022782,0,5,0,1716,2041,'0'
1,8,0.805434,0.091971,0,8,204,1607,1927,'0'
1,1,0,0.002475,0,5,39,1405.5,1716,'0'
1,9,0.768109,0.110243,0,9,1281,1173.5,1478,'1'
1,2,0.852405,0.009208,0,6,81,1158.5,1443,'0'
1,1,0,0.001241,0,5,16,1152,1307,'0'
1,1,0,0.032258,0,5,3,1044,1100,'0'
1,1,0,0.12294,0,5,16,1053,1079,'1'
1,1,0,0.014049,0,5,0,822,818,'0'
1,1,0,0.002558,0,5,0,821,817,'0'
1,1,0,0.006394,0,5,75,817,813,'0'
1,1,0,0.006361,0,3,0,589,584,'0'
1,1,0,0.008929,0,3,14,588,583,'0'
1,1,0,0.003841,0,3,0,487,483,'0'
1,1,0,0.006418,0,3,0,466,462,'0'
1,1,0,0.002628,0,3,0,303,299,'0'
1,1,0,0.003937,0,2,8,91,87,'0'
1,1,0,0.001311,0,1,0,1616,1933,'0'
1,1,0,0.020997,0,1,3,1624.5,1872,'1'
1,1,0,0.002625,0,1,8,1593.5,1830,'0'
1,2,1,0.002283,1,2,48,1634.5,1768,'0'
1,1,0,0.002625,0,1,0,1587,1720,'0'
1,1,0,0.001312,0,1,1,1562,1695,'0'
1,1,0,0.008274,0,7,284,2379.033333,5173,'0'
1,2,1,0.001998,1,10,53,2912.766667,5409,'0'
1,1,1,0.04,0,1,30,3007,3007,'0'
1,1,0,0.031915,0,1,0,2962,2962,'0'
1,1,0,0.308511,0,1,0,2961,2961,'0'
1,1,0,0.0125,0,1,68,2960,2960,'0'
1,1,0,0.025,0,1,9,2846,2846,'0'
1,1,0.410118,0.020202,1,1,23,856,856,'0'
1,1,0,0,0,1,0,767,767,'0'
1,1,0,0.027125,0,3,6,1,1,'0'
1,1,0.77935,0.454545,0,1,21,1360,1360,'0'
1,3,0.785412,0.28561,1,1,250,1226,1226,'0'
1,2,0.982183,0.046261,0,1,336,2077,2077,'0'
1,1,0,0,0,2,30,2974,2974,'0'
1,2,0.967132,0.053012,1,2,267,93,93,'0'
1,1,0,0,1,1,0,23,23,'0'
1,1,0,0.049505,0,1,5,2984,2984,'0'
1,2,0.784992,0.12605,0,2,99,2977,2977,'0'
1,1,0.803091,0.314741,0,1,5,2807,2807,'0'
1,1,0,0.09375,0,1,8,2801,2801,'0'
1,1,0.811278,0.001153,0,6,104,54,54,'0'
1,1,0.966826,0.191063,0,1,64,767,767,'0'
1,1,0,0.002481,1,6,0,120,12,'0'
1,2,0.999142,0.021459,1,7,8,119,11,'1'
1,1,0,0.00125,0,6,5,112,9,'0'
1,1,0,0.17125,1,6,2,23,23,'0'
1,1,0,0.025035,1,5,5,65,65,'0'
1,1,0,0.072902,1,5,2,62,62,'0'
1,3,0.685337,0.056329,0,10,31,46,46,'0'
1,1,0,0.011204,0,4,3,41,41,'0'
1,1,0,0.029494,0,4,0,36,36,'0'
1,1,0,0.264124,1,4,14,34,34,'0'
1,1,0,0.001597,0,4,18,44,8,'0'
1,1,0,0,0,3,6,24,6,'0'
1,1,0,0.092784,0,3,2,2,2,'0'
1,1,0,0.001845,0,2,1,19,19,'0'
1,1,0,0.04,0,1,0,2979,2979,'0'
1,1,0,0.361328,0,1,0,2975,2975,'0'
1,1,0,0.0625,0,1,7,2964,2964,'0'
1,1,0,0.002545,0,1,0,2959,2959,'0'
1,1,0,0.045802,0,1,68,2958,2958,'0'
1,1,0,0.025445,0,1,1,2717,2717,'0'
1,1,0,0.015504,1,1,3,2613,2613,'0'
1,2,0.468996,0.07265,1,1,3,933,933,'0'
1,13,0,0,0,1,0,490,490,'1'
1,1,0,0.111374,1,1,77,2983,2983,'0'
1,4,0.631344,0.045862,0,12,173,537,537,'0'
1,1,0,0.072464,0,2,30,2978,2978,'0'
1,1,0,0.007246,1,1,3,2524,2524,'0'
1,1,0,0,0,1,0,9,9,'0'
1,1,0,0,0,1,0,2973,2973,'0'
1,1,0,0.011628,0,2,9,17,17,'0'
1,1,0,0.011696,0,2,4,29,29,'0'
1,1,0,0,1,1,0,10,10,'0'
1,1,0.211172,0.225,1,1,10,991,991,'0'
1,1,0,0.01626,0,1,5,2802,2802,'0'
1,1,0,0,1,1,0,933,933,'0'
1,1,0,0,1,1,0,23,23,'0'
1,18,0,0,0,1,0,490,490,'0'
1,1,0,0,0,1,0,5,5,'0'
1,1,0,0.133333,1,7,2,63,63,'0'
1,1,0.799198,0.097872,0,6,14,24,24,'0'
1,2,0.843233,0.349498,0,3,216,45,45,'0'
1,1,0.731209,0.090452,0,1,10,2805,2805,'0'
1,4,0.718978,0.09834,0,6,35,868,842,'0'
1,1,0,0.021978,0,1,0,46,46,'0'
1,1,0,0,0,1,0,30,30,'0'
1,1,0,0,0,1,0,45,45,'0'
1,1,0,0.083333,1,7,6,66,66,'0'
1,1,0,0.209302,0,1,7,48,48,'0'
1,1,0,0.097561,0,1,4,41,41,'0'
1,1,0,0,0,1,0,35,35,'0'
1,1,0,1,0,4,1,80,80,'0'
1,1,0,1,1,4,0,76,76,'0'
1,1,0,1,1,4,4,75,75,'0'
1,1,0,1,1,4,0,74,74,'0'
1,1,0,1,1,4,0,73,73,'0'
1,1,0,1,0,4,2,69,69,'0'
1,1,0.543564,1.166667,0,4,46,68,68,'0'
1,1,0,1,0,3,6,49,49,'0'
1,1,0,1,0,3,5,47,47,'0'
1,1,0.342155,0.678832,0,6,127,39,39,'0'
1,1,0,1,0,3,19,31,31,'0'
1,1,0,1,0,3,46,11,11,'0'
1,3,0.571362,0.071066,0,1,22,2785,2785,'0'
1,1,0,0.136364,0,3,64,25,25,'0'
1,1,1,0,0,7,22,78,78,'0'
1,1,0.954434,0.034221,1,6,5,38,38,'0'
1,1,0,0.030488,1,5,3,33,33,'0'
1,3,0.786912,0.039474,1,7,96,23,23,'1'
1,1,0.991076,0.082927,0,4,102,18,18,'0'
1,1,0,0,0,1,0,2814,2814,'0'
1,1,0,0.048611,0,1,5,2791,2791,'0'
1,3,0.609088,0.182609,1,1,3,2100,2100,'0'
1,2,0.31228,0.156463,1,8,128,16,16,'0'
1,1,0.773374,0.115789,1,1,2,2481,2481,'0'
1,2,0.711416,0.771084,0,4,30,861,861,'0'
1,5,0.792136,0.527482,0,4,2760,2599.333333,5702,'0'
1,1,0,0,0,2,34,330,330,'0'
1,1,0,0.030303,0,2,73,148,148,'0'
1,1,0,0.029412,0,1,0,2701,2701,'0'
1,1,0,0.069767,0,1,28,833.5,1001,'0'
1,2,1,0.009731,0,7,1363,2306.333333,4015,'0'
1,1,0,0.058824,0,1,205,1829.5,2275,'0'
1,8,0.198197,0.182846,0,10,1015,3037.85,6441,'0'
1,3,0.577767,0.047043,0,7,0,2388.116667,5356,'0'
1,1,0,0.008621,0,4,22,2453.733333,4948,'0'
1,19,0.86984,0.018883,0,11,2157,2333.433333,4740,'1'
1,5,0.919549,0.079349,0,7,136,2143.183333,4543,'1'
1,4,0.477217,0.05303,0,4,216,1151,1151,'1'
1,10,0.966682,0.005415,0,11,411,2867.933333,6219,'1'
1,1,0.96023,0.013158,0,5,145,1636.5,1903,'0'
1,5,0,0,0,1,0,347,347,'1'
1,1,0.972005,0.018405,0,5,194,2487.083333,4778,'0'
1,1,0,0,1,1,0,1493.830952,4016,'0'
1,1,0,0.004484,0,3,28,737.5,747,'0'
